	E2F4	EGR1	ELF1	EPAS1	FOXO1	GATA2	GFI1B	HCFC1	HDAC2	IKZF1	IRF8	IRF9	JUN	MAPK1	MEIS1	MYB	MYC	MYCN	NDN	NFAT5	NFATC2	NFE2	NR3C2	NUPR1	PLAG1	RARB	RB1	REL	RELB	RUNX1T1	SATB1	SPI1	STAT2	YBX1	ABL1	BTG2	CBFB	CENPK	CREB5	CTR9	DDX20	ERCC8	GTF2F1	GTF2H1	HDAC11	HDAC7	HLF	HMGB2	IRF6	IRF7	JARID2	MAML3	MAPK12	MCM2	MCM3	MCM4	MCM5	MCM6	MCM7	MECOM	MIS18BP1	NFKBIA	ORC2	PA2G4	PBX1	PHF10	POLR1B	POLR2B	RNF4	RORC	RUVBL2	SMARCA2	SNRPB	SPO11	SRSF1	TRPS1	VDR	XPC	XRCC6	ZBTB16	ZDHHC6	ZFP36
RUNX1T1	0.0827347149635122	0.122022647687638	0.0685116030867861	0.112309179762376	0.0900078818016688	0.173663965640291	0.0636417553698318	0.127976116860095	0.104198952758577	0.12119483631952	0.1011099643738	0.0698210549877181	0.0957657826079687	0.0539477170864631	0.154962939212879	0.171247925508265	0.201253113731625	0.215240145467383	0.246592064337377	0.0735326881894372	0.031732933866387	0.0211947245173956	0.0690393262011802	0.16999048056767	0.0510710111785498	0.152084093513428	0.0512124174823373	0.105787736499026	0.0638398834211591	1	0.148338495159669	0.128621008655203	0.0117710921206605	0.210806765293116	0.0547698030716489	0.0813841986127252	0.116492174169579	0.189821110984536	0.145763698899577	0.10489701073614	0.0111159347042271	0.0803522407709858	0.0592980352295652	0.0481576045406342	0.0746117456805834	0.0500246841409532	0.209695407154136	0.223724462930929	0.0961073194597425	0.0952630396413111	0.0496812658482772	0.117399328939711	0.0435440853714141	0.107663274405351	0.161242499148485	0.120519256699936	0.171562818514562	0.126895835816205	0.207085573998972	0.258061363479405	0.0996305770708678	0.0647159865253134	0.0796561776138839	0.145213707900817	0.159122297171464	0.110914126068292	0.0588529711501525	0.045112872871535	0.125133090489652	0.11901237841179	0.119284780009655	0.0782380462242889	0.0685436424523867	0.122803065278661	0.104977643779173	0.0652067375604866	0.0175559273820706	0.10081881451874	0.125802164956734	0.0381898675036981	0.144125449065552	0.0939505637730456
SATB1	0.0761799675521707	0.0665287157947191	0.17784616854597	0.026416378615571	0.0929680446685133	0.215721437596065	0.10949755052633	0.1293398933945	0.0959864603855828	0.208354060162495	0.305121709575671	0.0350290388463281	0.070645792104433	0.0154126355394846	0.140372257649237	0.147818357345825	0.198873942866283	0.16492265077046	0.198515585048966	0.0610707628369871	0.0202576945611482	0.119439835341595	0.0743942261796	0.129667082276103	0.0748404892891833	0.0790193783042907	0.0423910462531384	0.0774444107982022	0.0581091933803066	0.148338495159669	1	0.145223952951094	0.0494516386363984	0.19150063816308	0.129973561332794	0.113739834373815	0.176792689090996	0.155945412122414	0.100985968355022	0.182470357659089	0.125907461852734	0.0181248219382054	0.112640264153272	0.0593859039224927	0.0836541050986825	0.0954703640057422	0.203954214558032	0.207072191555747	0.136786064946326	0.0813827144494499	0.132926558301991	0.169441581860584	0.0245967049388369	0.164660260349472	0.180884973639899	0.171959531874444	0.197172592941878	0.16423473352595	0.231687432582526	0.255629820980239	0.152570644187973	0.0907616228784416	0.141309431374366	0.111961993194816	0.154975009632055	0.0490546298789217	0.080939534229403	0.089042574003691	0.0657687937752732	0.0513717840112558	0.0826657345289559	0.0668867365693874	0.115963677319162	0.122808397731127	0.132433375609976	0.135818067774633	0.0373190056582693	0.144795008831371	0.165703741411192	0.00144254049485121	0.134992265024724	0.00310969924276968
SPI1	0.117084458509647	0.0692894128296687	0.118266612774681	1.61940104736851e-05	0.139060344015934	0.11116933965599	0.0427882372435619	0.11493487578374	0.163865393120297	0.134369840376565	0.262772859968066	0.00620554022873265	0.0908837510991712	0.10464735487113	0.205049930603782	0.202806219382732	0.234939571814731	0.189091916711063	0.110478257928938	0.103453637864079	0.106697947495801	0.0703224628648217	0.0785546342398221	0.111075468018634	0.0723443501403013	0.105302974363101	0.0096420490527433	0.047528331607211	0.00465305608852125	0.128621008655203	0.145223952951094	1	0.00351055112047256	0.288684771415729	0.153435660965543	0.0793688179091213	0.100781906501827	0.129894116540613	0.0373605721521351	0.118812627417888	0.104432111255458	0.0886846554076981	0.172620827599362	0.0917622761990822	0.122487157730768	0.0480506177607411	0.208759980058467	0.230891784940394	0.107977852260527	0.105034820027684	0.059582692122542	0.0366684895560953	0.0562665166658549	0.2048873949377	0.189996421723785	0.233646788579663	0.238203664069556	0.224950743479768	0.186250822167244	0.259334600110986	0.0826260704010652	0.0797526865001436	0.064239278086521	0.190792822569897	0.173486632079041	0.107425626760586	0.146750155678679	0.15478742522369	0.0897340337883644	0.1078757551266	0.161733432346995	0.0732389103397571	0.195993984836691	0.0695315673877309	0.138912838194213	0.071984438805517	0.0132606588866997	0.154085758425919	0.13250032594767	0.00145894002929962	0.118018887384452	0.0940885260513148
STAT2	0.0157050218968903	0.000544627914010846	0.0176715091922242	0.0193932840163022	0.0320447653734292	0.0795530742693275	0.00142236457373382	0.0131157100167241	0.0037234748233219	0.0435688996229956	0.0689031112407066	0.158670115991727	0.00695122188358468	0.00419730662353979	0.0940294241024911	0.0669664116828216	0.0443172455191105	0.129255594349959	0.088538773515617	0.065483196577921	0.0790412494565039	0.0722825073559141	0.01244157638324	0.00307195676779326	0.112893245048934	0.0307150719402648	0.00756978925466053	0.0271164871735469	0.0182528430259286	0.0117710921206605	0.0494516386363984	0.00351055112047256	1	0.0858675905550289	0.0413091881544859	0.00957955122307827	0.00406807089539743	0.108205594001415	0.0317216278095068	0.0210699793636512	0.0644623817827133	0.0210853421927837	0.00980792076267929	0.0422468963430955	0.0958044675883504	0.0936056329018799	0.0624110181783696	0.111328783980858	0.0410983576422383	0.160256863991464	0.00389146011692445	0.00301123580348017	0.0343478524944607	0.13549837516812	0.102144974745507	0.0562315645522132	0.163951631951737	0.144188977517797	0.0879989674705175	0.0988290413512132	0.0506821570846107	0.0625273048819505	0.00394671226608031	0.109423216071917	0.0462695707643346	0.0603324651454734	0.01551778712638	0.0238796394540223	0.0131312228237345	0.043703525820143	0.108205088106029	0.0684012385076258	0.0278183178593702	0.0444799821502682	0.0799203645058067	0.0529052138918577	0.0401519559387015	0.0359301125913396	0.0596304510218851	0.0325351927771754	0.118822161313538	0.0674814631850664
YBX1	0.268031147469484	0.104433542584908	0.190824221196014	0.0852213575321882	0.179975460408461	0.201696676011492	0.0781484806674785	0.271046922808563	0.255525505573807	0.134347454212805	0.363232455454335	0.149129871025297	0.193559979144504	0.18255182378168	0.322745931873722	0.332613600435537	0.406202997967537	0.304361859859444	0.278759020366505	0.195693942842035	0.204778381312962	0.130525611876229	0.144243565740185	0.134336336806533	0.12950991111858	0.131268653528981	0.156819407224408	0.0790953831006642	0.157098802194298	0.210806765293116	0.19150063816308	0.288684771415729	0.0858675905550289	1	0.168217397961532	0.0868923404338694	0.268832769502943	0.407811595665495	0.124886385722915	0.230697017474541	0.198971514862927	0.158606479189116	0.283281356720248	0.174383501058961	0.163431036655761	0.120733553642638	0.48354299094738	0.480069443030095	0.190616432046643	0.184337222721732	0.167721043736805	0.155162646070201	0.113339869391004	0.463173076864301	0.418512379078299	0.447930352487972	0.549355038907299	0.425298844368238	0.543869735847487	0.39524242781028	0.351141352856803	0.116803196530379	0.202767991175168	0.45229566165223	0.227176986437043	0.22910001479511	0.271663353269713	0.190156813337416	0.202798269066557	0.0856589865222635	0.325211020041694	0.17506107723084	0.309360389300126	0.15809655105784	0.324040251685742	0.159658760676755	0.106318962537106	0.163651398227965	0.2630781417295	0.0921209385904523	0.233801564384767	0.238358573772057
ABL1	0.0237338293480027	0.0113833905134771	0.103341244244872	0.0351173546311612	0.0281245383510887	0.0452622209389904	0.00666936030429926	0.0861912437675692	0.0461611627555928	0.0840416978984776	0.139522594844467	0.0155427396392218	0.0132608207315833	0.0398336899205767	0.0972094875900132	0.123015581429918	0.0879624849486361	0.0673234882983998	0.0708213940165289	0.021290790998649	0.0353225166870983	0.100903016345614	0.0219639600142967	0.0285932547825648	0.0720885065893741	0.0162944025091417	0.0248053265516697	0.0270634498409863	0.0266370700694502	0.0547698030716489	0.129973561332794	0.153435660965543	0.0413091881544859	0.168217397961532	1	0.00298416328880198	0.0523606263448208	0.152212837759858	0.0337115648417771	0.0685418410163499	0.128560829265224	0.0113773821154606	0.127235621131932	0.0304991208598234	0.0680070837890577	0.0429238045876543	0.0950961522526651	0.150740329746616	0.0447194849921825	0.00321031830018547	0.0750740829412619	0.0621891701999158	0.0455201971034861	0.107963982748986	0.116578873477371	0.095423033157226	0.118844090719824	0.130628911286672	0.111860271303709	0.113836238560981	0.119032919189606	0.00923352517081942	0.0802230172399013	0.124834259206242	0.0506453758822312	0.0312498177512044	0.058546030188044	0.0385911600599992	0.0442932215162614	0.067419309639365	0.0433076564961811	0.0532631706430443	0.0914509431915468	0.0306918811522648	0.114745850297667	0.115747890647402	0.0323947129790458	0.0879903755476529	0.0862824272682074	0.0560939339415265	0.0793759014429366	0.053275404388325
BTG2	0.0482923961717555	0.182224204114511	0.10774107277346	0.0305812729004552	0.0257967332389597	0.120894398028718	0.0252996080677174	0.110857203696101	0.04202252163237	0.124997536619119	0.189491627812422	0.0118482029544337	0.209113892555551	0.0214830252162253	0.0611689556159631	0.0761574750559187	0.0181380712059193	0.100580022856123	0.105290104858278	0.0674498868452755	0.0268946309456682	0.0911309070605437	0.00236857051900019	0.0818417909639546	0.0645642072193856	0.0428430681798354	0.0553105669119186	0.118204844989014	0.00112424203489933	0.0813841986127252	0.113739834373815	0.0793688179091213	0.00957955122307827	0.0868923404338694	0.00298416328880198	1	0.130944591197712	0.0655154271954451	0.0334719204178456	0.083309460508346	0.0224480501441182	0.04894512800769	0.0383701759345907	0.0601735740503589	0.0281311533693101	0.0777884471582407	0.184173205149831	0.159880629786975	0.0487300877111859	0.00779202908931313	0.049717006951404	0.0772572101652316	0.0123344251752549	0.051787998253657	0.0425604971225531	0.0982354321332945	0.0971406293830453	0.0210567526485159	0.109501163809251	0.191232602839402	0.111048234522121	0.0236464717575291	0.0285877604765003	0.0197628118710881	0.0474338526904676	0.05471114747455	0.0154144937358442	0.0657058303607789	0.000353792384150729	0.0226692714555188	0.0230065350095234	0.0886659421565218	0.019197489796217	0.0643784748116508	0.0378912331653643	0.0334396424774464	0.0400395617993115	0.0682594977652905	0.0777561953295691	0.0527221605835036	0.0138712397560458	0.173867673330348
CBFB	0.145501923776626	0.0370489450775896	0.182055528509394	0.0975131719691074	0.120520250195823	0.121603146830698	0.0244817919204094	0.172510295652004	0.139498237123919	0.144525715174432	0.184779122355015	0.0853146129618647	0.0659866172312794	0.090314667348856	0.12319585476639	0.15748704292271	0.177067690735056	0.156621298549545	0.191771218634256	0.0772922401195707	0.0648630005657607	0.166986665079422	0.0883837538738036	0.0976075194248344	0.0588517777444626	0.0425350421623852	0.0544838626742236	0.0711105489962269	0.072885190832675	0.116492174169579	0.176792689090996	0.100781906501827	0.00406807089539743	0.268832769502943	0.0523606263448208	0.130944591197712	1	0.273112772303728	0.102933584675924	0.140400079034357	0.123086720817643	0.123112191863041	0.168651478547266	0.0362219929271337	0.0718244761960323	0.0866504146225879	0.26569205257792	0.271110479714841	0.117252808838823	0.119224340165311	0.0358497597585345	0.116519186109026	0.00451525289904848	0.262228741121134	0.239197871840648	0.251824530712904	0.298383197286903	0.223419405708876	0.218240551705673	0.217235719605077	0.247267832874782	0.0820873331721555	0.134129188346256	0.222972305739435	0.117207195583921	0.0923197709374267	0.0947304423813045	0.125585673177444	0.102789554631845	0.0400739656327804	0.168833262511555	0.0802294012583601	0.16375499497468	0.103727511125527	0.184362140480073	0.116881134768284	0.0448151586215493	0.067740399351261	0.098686080567123	0.0277617732601727	0.163060664575484	0.0811666281739274
CENPK	0.213229491803926	0.10351926235019	0.126810457571595	0.0693164839607614	0.0795287905695296	0.193608334948038	0.0408474650283195	0.273435060334291	0.182750455034633	0.222551128021868	0.265630307645554	0.135338617285562	0.152658710096278	0.167180642159788	0.265080150133565	0.185168980820898	0.160019783527856	0.242797882818441	0.207524999998742	0.109640495152357	0.131355874219877	0.206717896446952	0.110413768746694	0.0552355813591792	0.0921963881079852	0.0826793404428792	0.12699911446721	0.0708159585590537	0.133081484417209	0.189821110984536	0.155945412122414	0.129894116540613	0.108205594001415	0.407811595665495	0.152212837759858	0.0655154271954451	0.273112772303728	1	0.144184798052488	0.185064046542898	0.196443662237633	0.100095240411404	0.213576411541002	0.128665138153417	0.145652925441403	0.146114006179134	0.360932887514226	0.542847915742584	0.10973592236144	0.156911893229507	0.0508960434508472	0.182545778269562	0.0458905245725055	0.424169962062495	0.412375323453826	0.411807278214041	0.518131387097675	0.375635594173648	0.447697316505215	0.255519223595168	0.468416648847885	0.122592735747391	0.188405213123105	0.30203159164029	0.132726989718487	0.205814807991004	0.138338689967812	0.188223109563827	0.155326579820291	0.108863693756329	0.260316510136189	0.13525385480038	0.241980230196065	0.13557018927125	0.284606258333176	0.142490803195989	0.0717018007914491	0.0690848571466933	0.198552090931016	0.00876835156298393	0.231373820043718	0.175555296062982
CREB5	0.0694565145813214	0.0418406974640509	0.0545420022900001	0.053739546287445	0.0858853867232036	0.0325990007491255	0.00577801684070245	0.0993013180247516	0.107510657488437	0.0211202083925532	0.114935070902388	0.0672430045071554	0.0975293222258384	0.0350362712386548	0.0742442452344785	0.155970550518743	0.0629549134374861	0.099403182670528	0.119357871808081	0.0919797219300035	0.0952113526590534	0.0665493363840142	0.0426898475844925	0.0165318804018793	0.0140953188300145	0.00672942142597595	0.0339595491061046	0.0899322070332416	0.0114984893909438	0.145763698899577	0.100985968355022	0.0373605721521351	0.0317216278095068	0.124886385722915	0.0337115648417771	0.0334719204178456	0.102933584675924	0.144184798052488	1	0.0379849541664203	0.0634337350265194	0.0184860688988793	0.107885316287599	0.0211238298314461	0.0211660463421851	0.0541176695269615	0.179463594211414	0.165028989206558	0.0110941797313633	0.0547446549641061	0.053049127622002	0.0184465506059012	0.0543941542562715	0.0959716202292973	0.150459806455592	0.146112980796974	0.128730694826833	0.13150920703267	0.086601636148243	0.134437458320045	0.106480745262557	0.0490724730182755	0.042482926510657	0.0868270719259299	0.0451669856147065	0.0622938829929857	0.0785374199164318	0.0308952704264372	0.0338675834204044	0.0307941451267212	0.125541726428357	0.0700750883521409	0.0920415848789436	0.0234561083503528	0.102901021979891	0.0712745777519853	0.0355164171699046	0.0948257024917825	0.113621689067728	0.0570900067224832	0.0917743031192294	0.035037726923543
CTR9	0.093027309366692	0.0218825077348223	0.0970637749412019	0.0468549401756984	0.0751272982141119	0.0727447265028371	0.0803727493654159	0.150925604202695	0.0948172016718002	0.0795809585167232	0.224965616983557	0.0110575267538721	0.0593856096703618	0.125264286228001	0.143736478016812	0.103874916693704	0.142779732945089	0.157938873906129	0.16654811007817	0.114184277325163	0.0347184417415628	0.0491775637420603	0.071295988722518	0.0437012528560137	0.0532800289782747	0.0257490215242588	0.114914327127657	0.00296974694896567	0.0489013011654751	0.10489701073614	0.182470357659089	0.118812627417888	0.0210699793636512	0.230697017474541	0.0685418410163499	0.083309460508346	0.140400079034357	0.185064046542898	0.0379849541664203	1	0.0381917337494814	0.036217924788893	0.124317743816809	0.042418717210732	0.0121406291074268	0.0952038570553324	0.210962029660541	0.232614435819715	0.058113749742861	0.0596720856205323	0.073870321101391	0.132127965233153	0.0479573562185814	0.175305681513259	0.130264328037244	0.169404280289056	0.206675349171795	0.153511125865591	0.227088258446324	0.190168146274249	0.224566634261456	0.0683547119754633	0.0629649145209066	0.141737077794769	0.0905487237368396	0.120832099316111	0.0786099630918231	0.0155854653110169	0.0451401267929826	0.0382489257330324	0.123607007141888	0.111367718622449	0.0118551256692767	0.0669249378550313	0.123211800124685	0.122432065600871	0.0749372011942441	0.0925514877417266	0.169182584787134	0.0397836056980126	0.0925510952049609	0.00834670369273952
DDX20	0.116585152015614	0.0354765676937715	0.0932188607487244	0.0105671304444825	0.0857973446320381	0.0366464439014131	0.0197051502669801	0.208058821129134	0.138683351868749	0.0708858495576133	0.166519443842963	0.0935861693820027	0.0892150962543223	0.057960281039024	0.103697660944253	0.144888515973098	0.120211073466721	0.11096555099386	0.0597805744756227	0.0678035683266662	0.0658343336067008	0.0389252940067769	0.00945761838184619	0.0227870024601042	0.0778071973201043	0.0134126791233711	0.0208408379868121	0.0154310276245575	0.0439327329836479	0.0111159347042271	0.125907461852734	0.104432111255458	0.0644623817827133	0.198971514862927	0.128560829265224	0.0224480501441182	0.123086720817643	0.196443662237633	0.0634337350265194	0.0381917337494814	1	0.106446676290832	0.181544024091826	0.0913201752403196	0.0797465744487272	0.0539046727406074	0.136492383059564	0.170779286322772	0.0406468181856552	0.0808586409919954	0.0874164811876671	0.0917671566677224	0.0401149455389513	0.200432836750654	0.213063489117407	0.198997998243184	0.240592187405878	0.152197603813641	0.152817205980788	0.11532169038758	0.160462242383553	0.0192556127892316	0.118242614804435	0.175492552878709	0.0126860386609403	0.0836093912510764	0.0553233461300673	0.0772421478723817	0.0540177686495032	0.0415624373322409	0.195706153965903	0.0498167825720587	0.165357620408969	0.0972543638122823	0.126288970823974	0.0551210410615679	0.0101772962340892	0.0526484946419044	0.109395644329653	0.0107129470809367	0.0981026823230138	0.0590241742555497
ERCC8	0.077901769377267	0.0832185419188115	0.0190891620183686	0.0361557149217126	0.0835804667192564	0.00358600080872584	0.0337624185779916	0.0857993362769441	0.0569196103595495	0.0723920713298834	0.0904360644303622	0.0304191207595214	0.111914579538474	0.0639512056115031	0.134092240317718	0.106958539841365	0.0912947712314295	0.139321595966473	0.103468834885583	0.0345482194516194	0.0566835009249636	0.0593329635360186	0.0405718182642459	0.0472555043977158	0.0392490834112504	0.0482319787933521	0.0635639651726249	0.018275034675135	0.0510037860056712	0.0803522407709858	0.0181248219382054	0.0886846554076981	0.0210853421927837	0.158606479189116	0.0113773821154606	0.04894512800769	0.123112191863041	0.100095240411404	0.0184860688988793	0.036217924788893	0.106446676290832	1	0.0460150095051161	0.0677549143027663	0.0640526553880547	0.019950124993287	0.113560059217244	0.0771421602680477	0.0398364954441209	0.0675735066867687	0.0542565271110462	0.0219977804189417	0.0732765644346517	0.116135191444931	0.0766153285751914	0.112240569651839	0.138611092044255	0.0879139868155478	0.115995666944056	0.133528337964899	0.046002697281576	0.0397137543641609	0.0587206921743086	0.100682740733642	0.0800961218207114	0.0788532442187083	0.0635548496356022	0.0564628352464801	0.101595740090332	0.0528097214995543	0.126310596896818	0.0283614211858361	0.111567081403441	0.0664604280121999	0.0824087050142542	0.0711693286829106	0.0130583058411871	0.0887034246390943	0.0487399380390346	0.0563904002349162	0.0229587023524718	0.0745011680469821
GTF2F1	0.144482840721467	0.0270665516960707	0.124314467479297	0.0262116967901569	0.019277143001098	0.0620007659297972	0.0387499547658453	0.122447525279344	0.188147725619231	0.0962114973595041	0.238301598274633	0.0357516923426446	0.0524214556164543	0.143547203371336	0.22963690323293	0.126691669681221	0.189523107437794	0.141416641356431	0.0934063953867428	0.112112708435186	0.0910049196873906	0.131392492865835	0.131582119068749	0.0295587672204427	0.0967771061610884	0.0170328841308971	0.0605843868519156	0.143792083075732	0.0536899958528574	0.0592980352295652	0.112640264153272	0.172620827599362	0.00980792076267929	0.283281356720248	0.127235621131932	0.0383701759345907	0.168651478547266	0.213576411541002	0.107885316287599	0.124317743816809	0.181544024091826	0.0460150095051161	1	0.0726523639918464	0.0812169126782854	0.0732807632757241	0.233522710829787	0.249199663407096	0.10576604061362	0.113274546650017	0.0791191385625552	0.0782451994342544	0.0255642834765295	0.252083977862999	0.272231427560717	0.196923068714685	0.297656403046946	0.246009107403568	0.236493042819509	0.164876271723129	0.212931228229228	0.0861130435778292	0.135713133407723	0.220076972525993	0.082299471091284	0.145550462777489	0.13232441590538	0.120122453212032	0.171627849607777	0.0437250590754065	0.189724111980724	0.101367487949349	0.184996500283484	0.0995718245089267	0.19341984258952	0.0897946463605761	0.0579442250688741	0.104722085237005	0.123947971355575	0.0730858514989302	0.121870735640212	0.0792408908931601
GTF2H1	0.089119956807614	0.0075885575014132	0.00641553445391508	0.0103310890159179	0.0555835885501616	0.059164724115169	0.0270048952978355	0.130056626034596	0.104872251307179	0.096658387209411	0.130686412017053	0.0956786342720794	0.0790392980595078	0.0196797249506715	0.0990251756735378	0.0787796144841901	0.0968601704453099	0.0658483434817545	0.0449131709410351	0.0169545448869488	0.116394509236545	0.0492636167238832	0.047418298089308	0.0194045125902644	0.0525808463587346	0.0145241366615229	0.0386063873547526	0.0720127526457628	0.0236190110961382	0.0481576045406342	0.0593859039224927	0.0917622761990822	0.0422468963430955	0.174383501058961	0.0304991208598234	0.0601735740503589	0.0362219929271337	0.128665138153417	0.0211238298314461	0.042418717210732	0.0913201752403196	0.0677549143027663	0.0726523639918464	1	0.029914716330241	0.086603041338631	0.116921056594331	0.132880006005094	0.0173403786648195	0.0584449383020739	0.142933289960074	0.0453645058918988	0.0382250814713041	0.152334404429228	0.13421785722082	0.111131687937694	0.121762420047038	0.0905130598067277	0.120595609810774	0.0655447870052703	0.0824540578162638	0.0186073607749358	0.079082276437743	0.0973197983489346	0.121568808529902	0.108231535805642	0.0906059398156253	0.073540915152823	0.117740753353207	0.0888308031336448	0.138045866433212	0.0880059089130143	0.0712086370750067	0.0566462915173668	0.101521803536932	0.045504715232171	0.00754711244544386	0.0748996348391106	0.0816263264791224	0.0959185167662888	0.0905333808810765	0.0494064732917129
HDAC11	0.0801948770209586	0.0986359556394723	0.110973352473967	0.0571374172188385	0.123470998321243	0.104995919818118	0.0233832265218503	0.128982054736704	0.00151865814320757	0.0720827311995687	0.0975449280438953	0.0622522436111685	0.135585520952074	0.112195665172992	0.176792641830481	0.0977029091573639	0.0762900620644081	0.177253175284601	0.0991177673572242	0.087033341163431	0.0996156922256304	0.119543489894501	0.108540005494306	0.0957531249383119	0.00592978236700166	0.0647195862529873	0.0291778022018928	0.0234555768450641	0.118374911737848	0.0746117456805834	0.0836541050986825	0.122487157730768	0.0958044675883504	0.163431036655761	0.0680070837890577	0.0281311533693101	0.0718244761960323	0.145652925441403	0.0211660463421851	0.0121406291074268	0.0797465744487272	0.0640526553880547	0.0812169126782854	0.029914716330241	1	0.0690759937577067	0.192266576625242	0.176420839212193	0.099170836910423	0.0645575845664017	0.0304434384054547	0.0532190024477874	0.0716355577320703	0.162695969842414	0.107489530469393	0.156679629657635	0.18629259613595	0.107672542159789	0.135976183482705	0.205020396911218	0.0943146075724481	0.0257182046667935	0.0649217024122403	0.0584778898923492	0.107445773680217	0.0559290913370987	0.023160547930124	0.0400853203343514	0.0468614045853403	0.0215257464763843	0.0629290469822664	0.0572012780414929	0.127109314836092	0.0624308279339453	0.0828499950684005	0.0683532806620088	0.114467633389932	3.95177486180915e-05	0.0725522928846321	0.0763275447740661	0.0331092182509724	0.205094199010247
HDAC7	0.099023216776197	0.0346126676304964	0.0625499465401214	0.00409057624957528	0.0106537190090049	0.0518101318465083	0.0312363369176466	0.0764346712066995	0.0377756723593596	0.152387472877423	0.0390649597871044	0.0222693041741725	0.0491696960496079	0.000551653259235883	0.036365727004262	0.0612760910054807	0.0953231543165263	0.0825853541416798	0.0254517341062186	0.0533222914769852	0.0642644895348197	0.0709478089633066	0.0797888198679416	0.0469770174285866	0.0197264730281716	0.0275396984934405	0.0345660191460475	0.0195364468800713	0.0391375399197061	0.0500246841409532	0.0954703640057422	0.0480506177607411	0.0936056329018799	0.120733553642638	0.0429238045876543	0.0777884471582407	0.0866504146225879	0.146114006179134	0.0541176695269615	0.0952038570553324	0.0539046727406074	0.019950124993287	0.0732807632757241	0.086603041338631	0.0690759937577067	1	0.113023193023476	0.14159072992164	0.0561244043777225	0.0710071845433106	0.0133640876010631	0.0417951747431107	0.00417857522247898	0.103193019966735	0.0821361446769561	0.0834225917687393	0.146844447120358	0.0817733616317053	0.111758274097365	0.116574587248875	0.177755455283978	0.00986154445397078	0.0513254385095888	0.100571352324468	0.0035641779853748	0.106191560775149	0.0423752332992082	0.0352821408209886	0.0406531793510871	0.0527369247103214	0.0719987990399904	0.050021462451485	0.00711814899571047	0.0627140143330446	0.116008956600393	0.027605817619762	0.0237986751357631	0.00924934837778111	0.0578499426170331	0.0734931130935334	0.0640613008560659	0.068158082293573
HLF	0.165164474683143	0.13517749520969	0.176776827632932	0.078200113308154	0.137678035164982	0.234385275735438	0.106244539094249	0.277134275051332	0.128547310040795	0.196417269931099	0.48260640959304	0.178680982122286	0.168105346442963	0.147133985482323	0.497098709725236	0.242702082322426	0.165669665098264	0.398197270839938	0.315662156242166	0.253530552833177	0.214981276362267	0.3549586708978	0.109086090889086	0.104206815748575	0.147601608603826	0.0926368211706943	0.169851796015044	0.0797518063361353	0.12500700231237	0.209695407154136	0.203954214558032	0.208759980058467	0.0624110181783696	0.48354299094738	0.0950961522526651	0.184173205149831	0.26569205257792	0.360932887514226	0.179463594211414	0.210962029660541	0.136492383059564	0.113560059217244	0.233522710829787	0.116921056594331	0.192266576625242	0.113023193023476	1	0.496417124259582	0.186081209575426	0.215393988600506	0.112700840583318	0.169697136933484	0.168872180354315	0.386088644903542	0.344487585226045	0.359728983002733	0.43683708867656	0.280364384265843	0.416380498574437	0.484901828794144	0.328125984170811	0.111326531737636	0.186949570079146	0.253014712458278	0.207030261313657	0.159213326193525	0.146996858815077	0.157092041561762	0.132535657914888	0.0194121924287	0.209061080404693	0.212457851657358	0.160646390626655	0.12541956028153	0.277304713276032	0.198806514200059	0.111781833836734	0.118531483341806	0.132025706296628	0.189498979816349	0.22487865930332	0.208465264436193
HMGB2	0.216555732217489	0.114638579341304	0.235196772486127	0.103304709010371	0.139089925514896	0.174188814523704	0.0209476202493601	0.329612960755326	0.239781116242858	0.260275184719651	0.351782048133584	0.134157367937585	0.159818492364853	0.205509484814531	0.379080681694863	0.286503031924848	0.236727335205105	0.363659572614429	0.31625476239686	0.15005426454359	0.18765249774052	0.211085133205454	0.107633903915184	0.145796231862167	0.121702774570005	0.152158676082447	0.143429277501995	0.10276567435373	0.123253949826656	0.223724462930929	0.207072191555747	0.230891784940394	0.111328783980858	0.480069443030095	0.150740329746616	0.159880629786975	0.271110479714841	0.542847915742584	0.165028989206558	0.232614435819715	0.170779286322772	0.0771421602680477	0.249199663407096	0.132880006005094	0.176420839212193	0.14159072992164	0.496417124259582	1	0.1669208293217	0.17426380239676	0.0878818332758096	0.159614018487006	0.0871851547946413	0.403356526003444	0.363564326835359	0.397095480781346	0.467535912496703	0.317084742168718	0.483164794399309	0.356601218360622	0.495752663866303	0.112913163798865	0.177227173119213	0.292617380375049	0.195099643718437	0.191848356320983	0.140091412006971	0.165561359442687	0.172346324940987	0.116859758305982	0.290190448868371	0.164354051780777	0.225908347541874	0.12527454024606	0.305959724425653	0.107968894669378	0.152309416605945	0.120550243018394	0.227347849095919	0.0818650697033687	0.25416836936147	0.165301872807732
