	E2F4	EGR1	ELF1	EPAS1	EYA2	FOXO1	GATA2	GFI1B	HCFC1	HDAC2	IKZF1	IRF8	IRF9	JUN	KLF6	MAPK1	MEIS1	MYB	MYC	MYCN	NDN	NFAT5	NFATC2	NFE2	NR3C2	NUPR1	PLAG1	RARB	RB1	REL	RELB	RUNX1T1	SALL2	SATB1	SLA2	SMARCA2	SPI1	STAT2	YBX1	ZBTB16	ABL1	BTG2	CBFB	CENPK	CREB5	CTR9	DDX20	ERCC8	GTF2F1	GTF2H1	H1F0	HDAC11	HDAC7	HLF	HMGB2	IRF6	IRF7	JARID2	MAML3	MAPK12	MCM2	MCM3	MCM4	MCM5	MCM6	MCM7	MECOM	MIS18BP1	NFKBIA	ORC2	PA2G4	PBX1	PHF10	POLR1B	POLR2B	RNF4	RORC	RUVBL2	SNRPB	SPO11	SRSF1	TOPORS	TRPS1	VDR	XPC	XRCC6	ZDHHC6	ZFP36
REL	0.376889180722205	0.29088723694137	0.55048188256318	0.33166247903554	0.136363636363636	0.348155311911396	0.280821826320545	0.251259453814803	0.242100062353126	0.133366267342316	0.307728727448332	0.38554980047803	0.440385506050544	0.248591538088063	0.391292790435615	0.0816837000613531	0.356313412109203	0.321412173266612	0.240674835636066	0.414578098794425	0.229751874320245	0.389249472080761	0.417835825246596	0.328243975944887	0.25712973861329	0.128564869306645	0.391292790435615	0.29261523994306	0.114950122467926	1	0.604068696340896	0.170940864689457	0.341881729378914	0.287213478951776	0.0930484210398471	0.17912443020796	0.119808459574631	0.383761289440099	0.29261523994306	0.246182981958665	0.0850763477412572	0.133366267342316	0.238365647311398	0.202259958738973	0.440385506050544	0.174077655955698	0.150755672288882	0.0889108448948774	0.186096842079694	0.113960576459638	0.0930484210398471	0.192847303959967	0.153167916213497	0.495433694306862	0.254152122626207	0.467099366496914	0.408248290463863	0.111340442853781	0.161164592805076	0.0930484210398471	0.0998475714488415	0.130558241966773	0.133366267342316	0.136363636363636	0.133366267342316	0.123091490979333	0.332963579106013	0.241746889207614	0.21320071635561	0.299028409048353	0.118262479197817	0.33166247903554	0.125436301501064	0.139572631559771	0.110096376512636	0.210299891169834	0.29261523994306	0.188025358272589	0.113066754216661	0.120873444603807	0.116774841624228	0.148453923805041	0.266732534684632	0.241746889207614	0.191459895266871	0.197673873153717	0.056980288229819	0.104972776216296
RELB	0.353553390593274	0.268741924943285	0.344265186329548	0.235702260395516	0.14213381090374	0.249485066394583	0.201234476647766	0.235702260395516	0.243332131696144	0.208514414057075	0.336787657027282	0.273998312175596	0.387298334620742	0.282666101335029	0.382359556450936	0.143673942783173	0.278543007265578	0.301511344577764	0.188144173676719	0.294627825494395	0.299342170044625	0.334719340697602	0.326637289959244	0.320750149549792	0.226133508433323	0.125629726907402	0.382359556450936	0.228747855498907	0.143777030937918	0.604068696340896	1	0.267261241912424	0.311804782231162	0.256600119639834	0.109108945117996	0.186704011203735	0.113960576459638	0.366666666666667	0.0815193313407531	0.264618873378578	0.133014480744604	0.104257207028537	0.260874597374975	0.158113883008419	0.344265186329548	0.170103454359943	0.235702260395516	0.104257207028537	0.218217890235992	0.0890870806374748	0.181848241863327	0.150755672288882	0.209539519031237	0.430331482911935	0.242830932128591	0.304290309725092	0.377168254570679	0.174077655955698	0.188982236504614	0.109108945117996	0.158910431540932	0.170103454359943	0.139009609371383	0.14213381090374	0.173762011714229	0.160375074774896	0.260289603147677	0.188982236504614	0.214285714285714	0.114208048144032	0.138675049056307	0.259272486435067	0.196116135138184	0.181848241863327	0.129099444873581	0.191798818522917	0.254164283887674	0.209980262782904	0.147313912747197	0.125988157669742	0.121716123890037	0.116051770637132	0.312771621085612	0.230978289061194	0.179605302026775	0.198679853559757	0.0445435403187374	0.123091490979333
RUNX1T1	0.188982236504614	0.132598708826359	0.138013111868471	0.113389341902768	0.170940864689457	0.181848241863327	0.176014394654657	0.314970394174356	0.260132990857236	0.139319553143838	0.270030862433661	0.175749910065499	0.207019667802706	0.198307444884526	0.18394180184549	0.127994921262284	0.198516666794186	0.201455741006345	0.150850936546281	0.188982236504614	0.192006144294928	0.195180014589707	0.161164592805076	0.25717224993682	0.241746889207614	0.120873444603807	0.245255735793986	0.203784786484806	0.17291712531127	0.170940864689457	0.267261241912424	1	0.214285714285714	0.25717224993682	0.116642368703961	0.18712029714128	0.139211511597426	0.213808993529939	0.159744612766174	0.192879187452615	0.0853190767587337	0.167183463772606	0.179284291400159	0.169030850945703	0.276026223736942	0.218217890235992	0.236227795630767	0.167183463772606	0.174963553055941	0.214285714285714	0.116642368703961	0.241746889207614	0.288009216442392	0.207019667802706	0.176998081351197	0.14638501094228	0.186096842079694	0.186096842079694	0.202030508910442	0.174963553055941	0.125	0.109108945117996	0.167183463772606	0.113960576459638	0.222911285030141	0.154303349962092	0.166956774225936	0.202030508910442	0.114540532248182	0.294883912309794	0.22237479499833	0.188982236504614	0.314485451016575	0.291605921759902	0.276026223736942	0.219687387581873	0.203784786484806	0.202030508910442	0.14173667737846	0.202030508910442	0.14638501094228	0.186096842079694	0.334366927545212	0.235702260395516	0.144004608221196	0.141598465080958	0.0714285714285714	0.0986927542439653
SALL2	0.330718913883074	0.331496772065898	0.483045891539648	0.340168025708305	0.113960576459638	0.254587538608658	0.264021591981986	0.440958551844098	0.173421993904824	0.139319553143838	0.347182537414707	0.351499820130998	0.414039335605413	0.283296349835037	0.490511471587973	0.0255989842524569	0.397033333588372	0.322329185610152	0.226276404819421	0.330718913883074	0.192006144294928	0.341565025531987	0.322329185610152	0.25717224993682	0.241746889207614	0.080582296402538	0.429197537639476	0.285298701078728	0.201736646196482	0.341881729378914	0.311804782231162	0.214285714285714	1	0.360041149911548	0.0583211843519804	0.18712029714128	0.140168303006073	0.320713490294909	0.152008377581442	0.270030862433661	0.0639893075690503	0.111455642515071	0.298807152333598	0.169030850945703	0.414039335605413	0.163663417676994	0.188982236504614	0.111455642515071	0.174963553055941	0.0714285714285714	0.116642368703961	0.080582296402538	0.192006144294928	0.483045891539648	0.212397697621437	0.341565025531987	0.279145263119541	0.186096842079694	0.202030508910442	0.116642368703961	0.113389341902768	0.109108945117996	0.111455642515071	0.113960576459638	0.111455642515071	0.102868899974728	0.375652742008357	0.202030508910442	0.114540532248182	0.248591538088063	0.14824986333222	0.340168025708305	0.26207120918048	0.174963553055941	0.207019667802706	0.175749910065499	0.285298701078728	0.134687005940295	0.0472455591261534	0.151522881682832	0.0487950036474267	0.139572631559771	0.390094748802747	0.26937401188059	0.144004608221196	0.176998081351197	0	0.197385508487931
SATB1	0.340206908719886	0.286445949615773	0.397523195999963	0.272165526975909	0.0820609939862218	0.261891400439462	0.232365558525642	0.31752644813856	0.280975743474508	0.200643088476282	0.333333333333333	0.348024598442583	0.347832796499967	0.265195693256912	0.309057549981843	0.0368667509072887	0.321633760451338	0.232103541274264	0.271562723296784	0.272165526975909	0.172825282455071	0.316227766016838	0.377168254570679	0.296296296296296	0.203090598614981	0.116051770637132	0.264906471413009	0.2347869083535	0.20752426878823	0.287213478951776	0.256600119639834	0.25717224993682	0.360041149911548	1	0.125988157669742	0.242535625036333	0.173421993904824	0.269430125621825	0.113794815533412	0.305555555555556	0.0767959462640152	0.0802572353905128	0.258198889747161	0.0608580619450184	0.298142396999972	0.157134840263677	0.204124145231931	0.0802572353905128	0.125988157669742	0.154303349962092	0.209980262782904	0.174077655955698	0.172825282455071	0.447213595499958	0.178434459677104	0.281091347570523	0.301511344577764	0.268010084069123	0.145478593490662	0.0839921051131616	0.0994729462603988	0.117851130197758	0.120385853085769	0.123091490979333	0.120385853085769	0.111111111111111	0.180333926933486	0.145478593490662	0.0274928699614107	0.102868899974728	0.0533760512683624	0.2993820796735	0.226455406828919	0.125988157669742	0.198761597999981	0.158192999292083	0.35218036253025	0.169725025739105	0.0680413817439772	0.109108945117996	0.0702728368926307	0.134005042034562	0.44141479464782	0.26671075473288	0.103695169473043	0.0764719112901873	0	0.0947558739358269
SLA2	0.115727512471569	0.081199794294115	0.0563436169819011	0.0925820099772552	0.0930484210398471	0.0890870806374748	0.0958101009530607	0.205737799949456	0.176998081351197	0.091003151038658	0.125988157669742	0.179374000833544	0.112687233963802	0.0693931503088838	0.150187852296528	0.146310381821476	0.0810440898473108	0.0986927542439654	0.0615846369598918	0.077151674981046	0.156772360333924	0.0796819072889596	0.131590338991954	0.125988157669742	0.131590338991954	0.0986927542439654	0.0500626174321759	0.133111665127944	0.0705931208002517	0.0930484210398471	0.109108945117996	0.116642368703961	0.0583211843519804	0.125988157669742	1	0.0916698497028211	0.131590338991954	0.130930734141595	0.267261241912424	0.0629940788348712	0.0522470508460622	0.136504726557987	0.14638501094228	0.0690065559342354	0	0.133630620956212	0.192879187452615	0.045501575519329	0.142857142857143	0.0583211843519804	0.0952380952380952	0.197385508487931	0.117579270250443	0.0563436169819011	0.14451832825402	0.119522860933439	0.151947435279517	0.113960576459638	0.0824786098842323	0.0952380952380952	0.277350098112615	0.0890870806374748	0.091003151038658	0.0930484210398471	0.091003151038658	0.0839921051131616	0.0681598176590997	0.0824786098842323	0.0935219529582825	0.134044980465262	0.0605227532668802	0.0925820099772552	0.0855920985021826	0.0952380952380952	0.0563436169819011	0.107624400500126	0.0998337488459583	0.109971479845643	0.115727512471569	0.0824786098842323	0.119522860933439	0.0759737176397586	0.136504726557987	0.109971479845643	0.195965450417405	0.115614662603216	0.174963553055941	0.080582296402538
SMARCA2	0.222783197169752	0.156315031715672	0.216930457818656	0.118817705157201	0.119416286805306	0.152443186793341	0.138330636481472	0.165024590496112	0.227155425212127	0.204385006865824	0.222324322949972	0.207184164982259	0.253085534121765	0.222644088072723	0.192747769860971	0.0938857549807597	0.234022935371555	0.1688801323683	0.171245450561521	0.222783197169752	0.150898636448357	0.17895849739772	0.232210182006412	0.215587222254518	0.147770115822262	0.189990148914337	0.160623141550809	0.149478497615644	0.181195301666741	0.17912443020796	0.186704011203735	0.18712029714128	0.18712029714128	0.242535625036333	0.0916698497028211	1	0.165698604266987	0.168033610083361	0.0953462589245592	0.18190171877725	0.0670527101786385	0.0875935743710676	0.219178501879802	0.132842232831014	0.216930457818656	0.142915487618757	0.247536885744169	0.0583957162473784	0.183339699405642	0.149696237713024	0.152783082838035	0.1688801323683	0.17604840918975	0.216930457818656	0.204018790827374	0.255654996282457	0.243757474709044	0.243757474709044	0.211702449609985	0.122226466270428	0.0902893898143269	0.20008168266626	0.233582864989514	0.208978501909286	0.233582864989514	0.242535625036333	0.153080905894243	0.158776837207489	0.0800160048016006	0.146741817720937	0.116510345607093	0.178226557735801	0.54923503638109	0.122226466270428	0.144620305212437	0.138122776654839	0.149478497615644	0.246986191211649	0.0742610657232506	0.158776837207489	0.076696498884737	0.121878737354522	0.233582864989514	0.158776837207489	0.17604840918975	0.241113116432351	0.037424059428256	0.0689450253326692
SPI1	0.120604537831105	0.19047619047619	0.047836487323494	0.0980769303311342	0.0942809041582063	0.101273936708367	0.133014480744604	0.414039335605413	0.150187852296528	0.246986191211649	0.234904619324909	0.315584372133601	0.080582296402538	0.424476359978009	0.325493388482694	0.224536559755125	0.181466546577824	0.0925820099772552	0.125738922692386	0.203090598614981	0.210731807605881	0.0923186182344996	0.0456435464587638	0.0952380952380952	0.205195670417031	0.108893101296094	0.164487923739942	0.136557748399784	0.197385508487931	0.141392503568186	0.346410161513775	0.291816229851478	0.321860342910192	0.155643201591173	0.254164283887674	0.0889108448948774	1	0.157435071421797	0.290928682725856	0.161591432649355	0.164487923739942	0.077151674981046	0.177393718796725	0.145190801728126	0.219178501879802	0.0892288262810312	0.172825282455071	0.109971479845643	0.195180014589707	0.279205395326019	0.152943822580375	0.187251471568285	0.114208048144032	0.114540532248182	0.210558721903079	0.202030508910442	0.118817705157201	0.267261241912424	0.16638958140993	0.188608384038579	0.104972776216296	0.203672042472588	0.25408390302422	0.0925820099772552	0.0930484210398471	0.118262479197817	0.136504726557987	0.0783861801669621	0.276520451928113	0.195180014589707	0.229539042524384	0.176998081351197	0.118817705157201	0.133366267342316	0.0592804055623539	0.129301636767047	0.271562723296784	0.223276750636136	0.104972776216296	0.276184088333054	0.246182981958665	0.080582296402538	0.173205080756888	0.115285743977679	0.102838675528659	0.448358830654244	0.10690449676497	0.113960576459638
STAT2	0.388908729652601	0.223262522260575	0.413118223595458	0.282842712474619	0.170560573084488	0.2993820796735	0.219528519979381	0.282842712474619	0.227109989583068	0.104257207028537	0.317542648054294	0.328797974610715	0.568037557443755	0.275599448801654	0.412948320967011	0.114939154226538	0.297112541083283	0.271360210119987	0.169329756309047	0.318198051533946	0.251447422837485	0.365148371670111	0.33166247903554	0.384900179459751	0.33166247903554	0.120604537831105	0.321182027418786	0.243997712532167	0.129399327844126	0.383761289440099	0.366666666666667	0.213808993529939	0.320713490294909	0.269430125621825	0.130930734141595	0.168033610083361	0.0788110406239101	1	0.0592804055623539	0.259807621135332	0.0957704261361147	0.125108648434245	0.223606797749979	0.189736659610103	0.413118223595458	0.204124145231932	0.176776695296637	0.0834057656228299	0.174574312188794	0.0534522483824849	0.087287156094397	0.241209075662211	0.14368424162142	0.413118223595458	0.158943882847805	0.365148371670111	0.452601905484814	0.139262124764558	0.151185789203691	0.087287156094397	0.202030508910442	0.122474487139159	0.125108648434245	0.127920429813366	0.16681153124566	0.1539600717839	0.24987801902177	0.226778683805536	0.228571428571429	0.0675833822755704	0.110940039245046	0.311126983722081	0.156892908110547	0.174574312188794	0.103279555898864	0.197278784766429	0.243997712532167	0.226778683805536	0.14142135623731	0.113389341902768	0.109544511501033	0.139262124764558	0.25021729686849	0.251976315339485	0.21552636243213	0.132453235706504	0.0534522483824849	0.147709789175199
YBX1	0.0690065559342354	0.0761386987626881	0.120385853085769	0.19414506867883	0.29277002188456	0.0992855088482243	0.232210182006412	0.192006144294928	0.109544511501033	0.0924280913172329	0.251083390830662	0.175749910065499	0.490511471587973	0.114707866935281	0.117579270250443	0.154303349962092	0.116774841624228	0.158910431540932	0.127775312999988	0.446441871723057	0.208978501909286	0.223276750636136	0.158396987770497	0.20333142711014	0.248734169081546	0.173343811320384	0.114208048144032	0.150482316357212	0.0796819072889596	0.158910431540932	0.202030508910442	0.345857231933037	0.0563436169819011	0.187251471568285	0.121446541889315	0.264618873378578	0.141186241600503	0.168784987759644	1	0.258198889747161	0.170996392014192	0.0439374775163747	0.16151457061745	0.144004608221196	0.0711118134534778	0.198679853559757	0.138786300617768	0.164214165451192	0.170940864689457	0.311399577664609	0.164337310699433	0.0615457454896664	0.115662986393248	0.208514414057075	0.348024598442583	0.209973595008704	0.0892446175963094	0.141392503568186	0.311399577664609	0.456435464587638	0.163572164021906	0.0496291666985465	0.0930484210398471	0.203090598614981	0.119808459574631	0.133630620956212	0.182006302077316	0.32	0.0537215309350254	0.0571869638747267	0.279145263119541	0.179284291400159	0.267261241912424	0.170940864689457	0.355934248407187	0.160356745147455	0.314918328648887	0.181713922286805	0.156838750231877	0.0828552264999161	0.186771841909407	0.107676380411633	0.0255989842524569	0.246986191211649	0.233314131314346	0.121566134770966	0.0947558739358269	0.376867331440716
ZBTB16	0.229639663385923	0.179028718509858	0.298142396999972	0.224536559755125	0.0615457454896664	0.216060405362556	0.158431062631119	0.204124145231932	0.187317162316339	0.150482316357212	0.3125	0.28474739872575	0.298142396999972	0.290695279147	0.231793162486383	0.0829501895413997	0.268028133709449	0.217597069944622	0.203672042472588	0.280670699693906	0.181466546577824	0.184466196843155	0.261116483933547	0.305555555555556	0.174077655955698	0.0870388279778489	0.198679853559757	0.220112726581406	0.155643201591173	0.246182981958665	0.264618873378578	0.192879187452615	0.270030862433661	0.305555555555556	0.0629940788348712	0.18190171877725	0.136082763487954	0.259807621135332	0.547722557505166	1	0.080635743577216	0.150482316357212	0.193649167310371	0.0912870929175277	0.298142396999972	0.147313912747197	0.255155181539914	0.0902893898143269	0.157485197087178	0.077151674981046	0.157485197087178	0.0870388279778489	0.103695169473043	0.260874597374975	0.191179778225468	0.289875452182101	0.226133508433323	0.150755672288882	0.109108945117996	0.0314970394174356	0.138013111868471	0.058925565098879	0.0902893898143269	0.0615457454896664	0.120385853085769	0.111111111111111	0.225417408666858	0.163663417676994	0.123717914826348	0.107676380411633	0.0800640769025436	0.244948974278318	0.11322770341446	0.0944911182523068	0.074535599249993	0.166102649256687	0.264135271897687	0.145478593490662	0.0510310363079829	0.0818317088384971	0.105409255338946	0.175881617670362	0.361157559257308	0.20003306604966	0.103695169473043	0.133825844757828	0.038575837490523	0.124367084540773
ABL1	0.126974845796198	0.0989904948940698	0.0618195442473933	0.05643326479831	0.136122156386011	0.108605868741846	0.105121699537279	0.11286652959662	0.0906267520089123	0.0582444166784909	0.115193919396023	0.157445610705798	0.103032573745655	0.118435856783518	0.146474950634088	0.183462863000003	0.0592804055623539	0.0962528998502844	0.0900932384402329	0.084649897197465	0.129006572335574	0.101997044210118	0.10828451233157	0.0921551355168183	0.0962528998502844	0.0842212873689989	0.0915468441463049	0.109536397994264	0.0946659142103794	0.0850763477412572	0.133014480744604	0.0853190767587337	0.0639893075690503	0.0767959462640152	0.0522470508460622	0.0670527101786385	0.354374653931171	0.0957704261361147	0.114208048144032	0.080635743577216	1	0.0998475714488415	0.0892288262810312	0.0504754465125069	0.0618195442473933	0.0814544015563843	0.155191478195353	0.0998475714488415	0.104494101692124	0.0853190767587337	0.0870784180767704	0.0721896748877133	0.114672508742732	0.0824260589965244	0.0951382712003937	0.072855031578656	0.0972503658679767	0.111143275277688	0.0603296977406762	0.226403886999603	0.116051770637132	0.114036162178938	0.0998475714488415	0.102091617289509	0.0998475714488415	0.122873514022424	0.112176207955139	0.0904945466110142	0.0912099296534425	0.146741817720937	0.0664048427128458	0.101579876636958	0.0626070861145058	0.139325468922833	0.103032573745655	0.104963740470532	0.109536397994264	0.110604445857906	0.0705415809978875	0.0904945466110142	0.0582840252629248	0.111143275277688	0.116488833356982	0.0804395969875682	0.143340635928415	0.116280109244926	0.0426595383793669	0.0785901636321361
BTG2	0.110581467116173	0.103452120022374	0.0538381902058166	0.117953564923918	0.177821689789755	0.141876088459791	0.205986873205428	0.147441956154897	0.135302018298348	0.130434782608696	0.120385853085769	0.137118234038212	0.107676380411633	0.132614902110761	0.095672974646988	0.0798882346525412	0.0774403092662366	0.0943041920192897	0.0980769303311342	0.0737209780774486	0.187251471568285	0.114208048144032	0.157173653365483	0.160514470781026	0.0943041920192897	0.188608384038579	0.047836487323494	0.158990750187223	0.179877500165315	0.133366267342316	0.104257207028537	0.167183463772606	0.111455642515071	0.0802572353905128	0.136504726557987	0.0875935743710676	0.263891178740153	0.125108648434245	0.125	0.150482316357212	0.0998475714488415	1	0.139875721236047	0.131876094679157	0.0538381902058166	0.127688479613812	0.184302445193621	0.130434782608696	0.091003151038658	0.111455642515071	0.045501575519329	0.188608384038579	0.187251471568285	0.107676380411633	0.110473635333221	0.152277397525376	0.108893101296094	0.108893101296094	0.0788110406239101	0.091003151038658	0.159744612766174	0.0851256530758749	0.0869565217391304	0.0889108448948774	0.0869565217391304	0.120385853085769	0.0976934413538754	0.15762208124782	0.0893633203101749	0.183339699405642	0.231325972786496	0.117953564923918	0.0817860820109531	0.091003151038658	0.0538381902058166	0.102838675528659	0.095394450112334	0.131351734373183	0.147441956154897	0.0788110406239101	0.114208048144032	0.108893101296094	0.130434782608696	0.131351734373183	0.149801177254628	0.110473635333221	0.0557278212575353	0.128331750584836
CBFB	0.237170824512628	0.19414506867883	0.288675134594813	0.221359436211787	0.0953462589245592	0.213003216807565	0.245440346836908	0.316227766016838	0.253916687538504	0.139875721236047	0.322748612183951	0.294085848837523	0.288675134594813	0.21332045841299	0.256494588021288	0.0856705873756239	0.33218191941496	0.235969951862135	0.189316422860252	0.237170824512628	0.281126765115875	0.204124145231931	0.269679944985297	0.215165741455968	0.235969951862135	0.168549965615811	0.205195670417031	0.238698018814666	0.168784987759644	0.238365647311398	0.260874597374975	0.179284291400159	0.298807152333598	0.258198889747161	0.14638501094228	0.219178501879802	0.0537215309350254	0.223606797749979	0.318198051533946	0.193649167310371	0.0892288262810312	0.139875721236047	1	0.212132034355964	0.23094010767585	0.228217732293819	0.197642353760524	0.186500961648063	0.29277002188456	0.119522860933439	0.14638501094228	0.134839972492648	0.120482899335375	0.346410161513775	0.266556994991592	0.244948974278318	0.233549683248457	0.194624736040381	0.338061701891407	0.0975900072948533	0.163178487966126	0.136930639376292	0.186500961648063	0.143019388386839	0.186500961648063	0.172132593164774	0.174607573942395	0.253546276418555	0.127775312999988	0.261891400439462	0.0620173672946042	0.221359436211787	0.219264504826757	0.195180014589707	0.173205080756888	0.183803655523452	0.238698018814666	0.140859042454753	0.118585412256314	0.169030850945703	0.122474487139159	0.194624736040381	0.373001923296126	0.225374467927604	0.200804832225625	0.177704663327728	0.0597614304667197	0.165144564768954
CENPK	0.167705098312484	0.0784464540552736	0.163299316185545	0.134164078649987	0.134839972492648	0.129099444873581	0.104131520175093	0.149071198499986	0.153896752812773	0.098907071009368	0.136930639376292	0.155962573473011	0.244948974278318	0.100560228473099	0.145095250022002	0.0605782532815383	0.176166065854411	0.143019388386839	0.0892446175963094	0.167705098312484	0.170388550274119	0.173205080756888	0.143019388386839	0.121716123890037	0.143019388386839	0.0953462589245592	0.145095250022002	0.144672846651124	0.102299150920571	0.202259958738973	0.158113883008419	0.169030850945703	0.169030850945703	0.0608580619450184	0.0690065559342354	0.132842232831014	0.168585446084705	0.189736659610103	0.123091490979333	0.0912870929175277	0.0504754465125069	0.131876094679157	0.212132034355964	1	0.163299316185545	0.193649167310371	0.111803398874989	0.131876094679157	0.207019667802706	0.0845154254728517	0.138013111868471	0.190692517849118	0.113592366849413	0.163299316185545	0.167541563316678	0.173205080756888	0.165144564768954	0.110096376512636	0.239045721866879	0.0690065559342354	0.162564022190589	0.129099444873581	0.197814142018736	0.134839972492648	0.197814142018736	0.182574185835055	0.148159439497438	0.478091443733757	0.135526185435788	0.125738922692386	0.0877058019307029	0.134164078649987	0.248069469178417	0.207019667802706	0.0816496580927726	0.155962573473011	0.0964485644340824	0.119522860933439	0.111803398874989	0.179284291400159	0.115470053837925	0.110096376512636	0.131876094679157	0.119522860933439	0.170388550274119	0.167541563316678	0.0845154254728517	0.0778498944161523
CREB5	0.410791918128875	0.320256307610174	0.666666666666667	0.292118697336089	0.055048188256318	0.316227766016838	0.283410100632568	0.304290309725092	0.209426954145848	0.0807572853087248	0.298142396999972	0.382028723980208	0.533333333333333	0.328428330902384	0.473879102207274	0.0741929050244247	0.335624311039769	0.311399577664609	0.218603775400767	0.456435464587638	0.185495558304067	0.424264068711929	0.389249472080761	0.397523195999963	0.311399577664609	0.0778498944161523	0.355409326655455	0.236249769287447	0.139211511597426	0.440385506050544	0.344265186329548	0.276026223736942	0.414039335605413	0.298142396999972	0	0.216930457818656	0.139776536170403	0.413118223595458	0.139572631559771	0.298142396999972	0.0618195442473933	0.0538381902058166	0.23094010767585	0.163299316185545	1	0.158113883008419	0.0912870929175277	0.0538381902058166	0.169030850945703	0.138013111868471	0.112687233963802	0.0778498944161523	0.0463738895760168	0.6	0.170996392014192	0.471404520791032	0.404519917477945	0.0898933149950989	0.195180014589707	0.0563436169819011	0.127500009430474	0.105409255338946	0.107676380411633	0.110096376512636	0.16151457061745	0.0993807989999907	0.282267243490929	0.195180014589707	0.147542222712663	0.211666878333651	0.0716114874039433	0.3286335345031	0.15191090506255	0.112687233963802	0.133333333333333	0.212238179989004	0.354374653931171	0.195180014589707	0.0456435464587638	0.0975900072948533	0.0471404520791032	0.134839972492648	0.269190951029083	0.195180014589707	0.13912166872805	0.136797113611354	0	0.0953462589245592
CTR9	0.180421959121758	0.126592420885458	0.158113883008419	0.144337567297406	0.0870388279778489	0.138888888888889	0.156838750231877	0.192450089729875	0.231793162486383	0.106407066344844	0.176776695296637	0.234904619324909	0.210818510677892	0.15145981284277	0.140487871737254	0.0586546415254331	0.227429413073671	0.184637236468999	0.153619074528514	0.180421959121758	0.21997067253203	0.149071198499986	0.184637236468999	0.157134840263677	0.153864363724166	0.0923186182344996	0.187317162316339	0.186771841909407	0.110056363290703	0.174077655955698	0.170103454359943	0.218217890235992	0.163663417676994	0.157134840263677	0.133630620956212	0.142915487618757	0.271041082431828	0.204124145231932	0.235440804674006	0.147313912747197	0.0814544015563843	0.127688479613812	0.228217732293819	0.193649167310371	0.158113883008419	1	0.144337567297406	0.0851256530758749	0.222717701593687	0.109108945117996	0.133630620956212	0.123091490979333	0.109985336266015	0.210818510677892	0.135184517608969	0.149071198499986	0.177667263629675	0.14213381090374	0.231455024943138	0.0890870806374748	0.15762208124782	0.0833333333333333	0.127688479613812	0.0870388279778489	0.127688479613812	0.117851130197758	0.0956365069595008	0.154303349962092	0.116642368703961	0.243094850185106	0.0566138517072298	0.144337567297406	0.160128153805087	0.133630620956212	0.105409255338946	0.134231211042805	0.155643201591173	0.154303349962092	0.108253175473055	0.115727512471569	0.111803398874989	0.106600358177805	0.212814132689687	0.180020574955774	0.109985336266015	0.108147614087175	0.0545544725589981	0.125629726907402
DDX20	0.1875	0.109632252413379	0.0912870929175277	0.125	0.188444590361102	0.168393828513641	0.11642257885595	0.208333333333333	0.200738767136742	0.202732689712984	0.229639663385923	0.203433367801684	0.182574185835055	0.187382922248965	0.202776776413453	0.118524955758754	0.131306432859723	0.186550626811159	0.133038021047548	0.125	0.222250222250333	0.161374306091976	0.186550626811159	0.204124145231931	0.133250447722257	0.159900537266708	0.162221421130763	0.188707353106017	0.152498570332605	0.150755672288882	0.235702260395516	0.236227795630767	0.188982236504614	0.204124145231931	0.192879187452615	0.247536885744169	0.124225998749988	0.176776695296637	0.131876094679157	0.255155181539914	0.155191478195353	0.184302445193621	0.197642353760524	0.111803398874989	0.0912870929175277	0.144337567297406	1	0.0737209780774486	0.192879187452615	0.0944911182523068	0.192879187452615	0.266500895444513	0.254000254000381	0.136930639376292	0.210731807605881	0.161374306091976	0.184637236468999	0.184637236468999	0.133630620956212	0.192879187452615	0.325	0.288675134594813	0.294883912309794	0.301511344577764	0.294883912309794	0.306186217847897	0.138039407593558	0.200445931434318	0.101015254455221	0.0480015360737319	0.24514516892273	0.15	0.138675049056307	0.192879187452615	0.136930639376292	0.174371458115729	0.161749159805158	0.200445931434318	0.3125	0.233853586673371	0.258198889747161	0.123091490979333	0.25802342327107	0.200445931434318	0.190500190500286	0.234146452895423	0.0472455591261534	0.130558241966773
