,Gene,index
1361,MRAS,1361
1362,FBXO5,1362
1363,HDAC2,1363
1364,RPL39L,1364
1365,TEX264,1365
1366,CTSD,1366
1367,MSH6,1367
1368,ATF5,1368
1369,ACADM,1369
1370,LRRC2,1370
1371,HDAC5,1371
1372,ICAM1,1372
1373,TFEB,1373
1374,GM7846,1374
1375,EVA1A,1375
1376,CFC1,1376
1377,TCF12,1377
1378,GATA3,1378
1379,NR1H2,1379
1380,GCNT1,1380
1381,SNRPN,1381
1382,RNF19A,1382
1383,STARD8,1383
1384,SMURF1,1384
1385,CALM1,1385
1386,ARPC1B,1386
1387,PDCD11,1387
1388,HNRNPD,1388
1389,GM42429,1389
1390,TENM4,1390
1391,CLDN6,1391
1392,AP1AR,1392
1393,CDC42SE2,1393
1394,DANCR,1394
1395,GM13237,1395
1396,RFFL,1396
1397,TCL1,1397
1398,MAML3,1398
1399,SNORD93,1399
1400,SAP30,1400
1401,HNF1B,1401
1402,GM26431,1402
1403,PLATR16,1403
1404,SORD,1404
1405,GM26397,1405
1406,MYO5B,1406
1407,SUN2,1407
1408,NID1,1408
1409,FGF4,1409
1410,GABARAPL2,1410
1411,HNRNPK,1411
1412,MED15,1412
1413,HMGXB3,1413
1414,HES6,1414
1415,NR1D2,1415
1416,ZFP36L1,1416
1417,CCN2,1417
1418,P3H4,1418
1419,SHISA5,1419
1420,LRP2,1420
1421,CRAMP1L,1421
1422,GM24201,1422
1423,OBSL1,1423
1424,SERBP1,1424
1425,HOOK1,1425
1426,HTT,1426
1427,ATF7,1427
1428,RBM38,1428
1429,DNMT3A,1429
1430,GM23136,1430
1431,GAS6,1431
1432,IFITM2,1432
1433,POLR2H,1433
1434,PREB,1434
1435,MEF2A,1435
1436,ANKRD49,1436
1437,MSI2,1437
1438,ALG13,1438
1439,ATF1,1439
1440,GM11223,1440
1441,GM14303,1441
1442,CNOT3,1442
1443,HSP25-PS1,1443
1444,MIR7003,1444
1445,PDGFRA,1445
1446,MLXIPL,1446
1447,NR2F6,1447
1448,BTG2,1448
1449,SNORD49A,1449
1450,SNORD17,1450
1451,RAB11A,1451
1452,BAZ1A,1452
1453,GM4735,1453
1454,RFX2,1454
1455,BUB1B,1455
1456,ODC1,1456
1457,LRPAP1,1457
1458,NR0B1,1458
1459,ING1,1459
1460,RBBP7,1460
1461,GSN,1461
1462,GM10259,1462
1463,ZFP710,1463
1464,MSH2,1464
1465,GM23245,1465
1466,FDPS,1466
1467,P4HA2,1467
1468,RNF6,1468
1469,SNAPC3,1469
1470,TNK2,1470
1471,ERCC8,1471
1472,INTS12,1472
1473,NFATC1,1473
1474,GM22281,1474
1475,COLGALT1,1475
1476,CITED2,1476
1477,GM10925,1477
1478,PDCD4,1478
1479,PDIA6,1479
1480,CNOT7,1480
1481,MIR1192,1481
1482,PHF14,1482
1483,MYLPF,1483
1484,HMGA2,1484
1485,CITED1,1485
1486,JUN,1486
1487,SMARCB1,1487
1488,GRIN1,1488
1489,ZFP600,1489
1490,CHD5,1490
1491,MIR669G,1491
1492,MYMX,1492
1493,FZR1,1493
1494,FGF10,1494
1495,LEFTY2,1495
1496,MPZL2,1496
1497,GM25943,1497
1498,SLC7A6,1498
1499,PRDM14,1499
1500,PIAS2,1500
1501,HSF2,1501
1502,IFITM1,1502
1503,MIR669A-3,1503
1504,SLC12A4,1504
1505,CCND2,1505
1506,JUND,1506
1507,PAPOLA,1507
1508,SHROOM3,1508
1509,MSMO1,1509
1510,SERPINB6A,1510
1511,CALU,1511
1512,SMAD2,1512
1513,PLOD1,1513
1514,GM24761,1514
1515,MIR297B,1515
1516,S100A6,1516
1517,GLI2,1517
1518,RPL22L1,1518
1519,EFEMP2,1519
1520,NFIL3,1520
1521,GM42413,1521
1522,GM43444,1522
1523,POLR2K,1523
1524,PNP,1524
1525,SHKBP1,1525
1526,PDLIM1,1526
1527,DDB1,1527
1528,KEAP1,1528
1529,BCAS3,1529
1530,SNORA17,1530
1531,ANXA2,1531
1532,GPA33,1532
1533,MDK,1533
1534,GM25753,1534
1535,TWIST1,1535
1536,MYC,1536
1537,ARID1A,1537
1538,HERPUD1,1538
1539,TSG101,1539
1540,GM26073,1540
1541,ING3,1541
1542,HIST1H2AC,1542
1543,HDAC11,1543
1544,SYNE2,1544
1545,PRDX4,1545
1546,HOXD13,1546
1547,TPX2,1547
1548,TMEM59,1548
1549,SDF2L1,1549
1550,MED4,1550
1551,TDGF1-PS1,1551
1552,ZBTB24,1552
1553,MT2,1553
1554,LIMCH1,1554
1555,MIR466O,1555
1556,TAF6L,1556
1557,TMED2,1557
1558,BRWD1,1558
1559,SATB2,1559
1560,CUL7,1560
1561,CNOT2,1561
1562,MIR297A-2,1562
1563,PLRG1,1563
1564,ATP6V0A1,1564
1565,HEXIM1,1565
1566,SOAT1,1566
1567,ELF3,1567
1568,GPRC5C,1568
1569,BNIP3,1569
1570,ORC2,1570
1571,SNORA26,1571
1572,ZFP423,1572
1573,WWTR1,1573
1574,GM26318,1574
1575,CLN6,1575
1576,ABHD5,1576
1577,FAM234A,1577
1578,HSPG2,1578
1579,MIR466F-2,1579
1580,ACTL6A,1580
1581,GM23651,1581
1582,PTPN14,1582
1583,ZFP592,1583
1584,TBL1X,1584
1585,RANGRF,1585
1586,ACTG1,1586
1587,ZBTB10,1587
1588,TLE1,1588
1589,NPHS1,1589
1590,FLRT3,1590
1591,MAN1A,1591
1592,FGFR4,1592
1593,HIVEP2,1593
1594,EDEM1,1594
1595,GM25835,1595
1596,XAF1,1596
1597,THBD,1597
1598,TMEM9,1598
1599,PA2G4,1599
1600,VEGFA,1600
1601,LAD1,1601
1602,EWSR1,1602
1603,GM26426,1603
1604,SIRT2,1604
1605,GM10718,1605
1606,STAG3,1606
1607,NUPR1,1607
1608,P3H1,1608
1609,RMND5B,1609
1610,LPCAT1,1610
1611,MIR6394,1611
1612,SUSD2,1612
1613,PLEKHA7,1613
1614,GCLM,1614
1615,MRPS5,1615
1616,GORASP2,1616
1617,LAPTM5,1617
1618,RMC1,1618
1619,GALNT2,1619
