,Gene,index
1358,EFTUD1,1358
1359,RFX5,1359
1360,SLN,1360
1361,ASCC3,1361
1362,STEAP1,1362
1363,ATP5G1,1363
1364,POLR1E,1364
1365,ZWINT,1365
1366,POU2F1,1366
1367,KDM4C,1367
1368,CCND1,1368
1369,TTF2,1369
1370,LTA4H,1370
1371,CMC2,1371
1372,HGD,1372
1373,ATP11C,1373
1374,EBNA1BP2,1374
1375,SF3B3,1375
1376,MLF1,1376
1377,CHCHD6,1377
1378,ALG6,1378
1379,PFN2,1379
1380,PPIL1,1380
1381,ZNF101,1381
1382,RNF19A,1382
1383,RNF138,1383
1384,ITIH4,1384
1385,MRPL10,1385
1386,TTR,1386
1387,ZNF107,1387
1388,SRSF3,1388
1389,CENPU,1389
1390,METTL21A,1390
1391,STC1,1391
1392,NPPB,1392
1393,RPUSD4,1393
1394,MRPL15,1394
1395,TSR1,1395
1396,SUB1,1396
1397,U2AF1,1397
1398,CTBP1,1398
1399,SH3BGRL,1399
1400,IFNGR1,1400
1401,PDCD2L,1401
1402,DCUN1D5,1402
1403,ZWILCH,1403
1404,CEBPZ,1404
1405,TWISTNB,1405
1406,MMS19,1406
1407,BRMS1,1407
1408,UGT2B11,1408
1409,NEDD4L,1409
1410,SLC25A4,1410
1411,FAM118B,1411
1412,ING1,1412
1413,MST1,1413
1414,GSTM3,1414
1415,WDR43,1415
1416,PFKM,1416
1417,FBXO6,1417
1418,ERCC8,1418
1419,GTF2F2,1419
1420,ZNF260,1420
1421,NOP16,1421
1422,KIF22,1422
1423,CRELD1,1423
1424,ECD,1424
1425,UHRF1,1425
1426,HIST1H1E,1426
1427,PSMD10,1427
1428,LSM10,1428
1429,ZNF300,1429
1430,UTP15,1430
1431,APOA2,1431
1432,TEX10,1432
1433,CMC1,1433
1434,FAM114A1,1434
1435,WDR12,1435
1436,AMZ2,1436
1437,TIPIN,1437
1438,SVIL,1438
1439,MYOF,1439
1440,ZNF770,1440
1441,NEDD1,1441
1442,ELL2,1442
1443,HDGF,1443
1444,IMMP1L,1444
1445,TRIM27,1445
1446,ODF2L,1446
1447,CEP70,1447
