	MCM6	MCM3	ORC2	MCM5	MCM4	MCM2	MCM7	RAD51	KLF6	JUN	BTG2	POLR2B	TCF19	ELL2	ZFP143	GTF2E1	GTF2F1	SNAPC3	AFF4	SNRPB	YBX1	XAB2	PWP1	PA2G4	POLR1B	REXO4	SPI1	GATA2	EBF1	GATA1	IKZF1	TLR4	ID2	MYB	GFI1	STAT3	NFATC1	IRF8	RUNX1T1	PML	ESR1	CTR9	TAF12	GTF2H1	TAF1	PHB2	MAPK9	XRCC5	XRCC3	XRCC6	ERCC8	XPC	EPOR	CENPK	AHCTF1	MEF2C	RNF4	RNF19A	HMGB2	BUB3	VHL	MIS18BP1	TCF12	TTF1	NOTCH1	E2F4	RB1	SMAD2	MYC	CBFB	KLF1	GFI1B	FEM1B	HNF4A	PPARGC1A	FOXO1	MAPK1	ETS1	RARB	HDAC2	HDAC9	SMARCA2	HDAC10	JARID2	CBX7	MECOM	BMI1	HDAC7	HDAC11	DDX20	POLR3F	FOS	PGR	CNOT7	EGR1	ZFP36	NR4A1	E2F6	RUVBL2	E2F8	HCFC1	DDX58	MYCN	NFKBIA	REL	RELB	MAPK12	CREB5	SPO11	DEK	THRB	DCP1A	ELP3	ELP2	ABL1	H1F0	HIST1H1C	RUNX2	TOX4	SALL2	MED16	VDR	HCLS1	PHF10	EPAS1	TSC22D3	RORA	BLZF1	ZEB2	MEIS1	GTF3C3	IFI204	RORC	ZZZ3	PRDM16	NCOA6	PBX1	IRF1	TRIB3	PRDM5	NFE2	NFE2L2	NDN	BATF2	TOPORS	HOXA9	NR3C2	EYA2	EYA1	AHR	APBB1	NFATC2	BTAF1	NRF1	HNRNPAB	TRPS1
DDX20	0.294883912309794	0.288675134594813	0.157499846191632	0.301511344577764	0.294883912309794	0.161164592805076	0.306186217847897	0.176776695296637	0.202776776413453	0.187382922248965	0.184302445193621	0.136930639376292	0.0883883476483184	0.133630620956212	0.14173667737846	0.159900537266708	0.192879187452615	0.204124145231931	0.176776695296637	0.3125	0.110377696422087	0.162221421130763	0.0533001790889026	0.24514516892273	0.192879187452615	0.182574185835055	0.120604537831105	0.11642257885595	0.182574185835055	0.150061261999695	0.229639663385923	0.0458135416336145	0.120096115353815	0.186550626811159	0.258198889747161	0.128564869306645	0.19583736295016	0.203433367801684	0.236227795630767	0.145095250022002	0.0879496930912865	0.144337567297406	0.147441956154897	0.0944911182523068	0.174371458115729	0.0962250448649376	0.163902517026796	0.248973301616926	0.242681335848538	0.234146452895423	0.0737209780774486	0.190500190500286	0.0322748612183951	0.111803398874989	0.184302445193621	0.139005464223423	0.174371458115729	0.0833333333333333	0.210731807605881	0.0883883476483184	0.147087101353638	0.200445931434318	0.18190171877725	0.204124145231931	0.108253175473055	0.1875	0.152498570332605	0.156173761888606	0.133038021047548	0.197642353760524	0.212132034355964	0.208333333333333	0.208333333333333	0.184948860718527	0.152317948961236	0.168393828513641	0.118524955758754	0.184466196843155	0.188707353106017	0.202732689712984	0.229415733870562	0.247536885744169	0.262612865719445	0.184637236468999	0.257247877713763	0.138039407593558	0.0635000635000953	0.254000254000381	0.266500895444513	1	0.0559016994374947	0.133250447722257	0.126269068069026	0.286769667338202	0.109632252413379	0.130558241966773	0.17860862707794	0.162221421130763	0.200445931434318	0.164133041074653	0.200738767136742	0.242821465589316	0.125	0.101015254455221	0.150755672288882	0.235702260395516	0.192879187452615	0.0912870929175277	0.233853586673371	0.132582521472478	0.159900537266708	0.118585412256314	0.144337567297406	0.21320071635561	0.155191478195353	0.192879187452615	0.166666666666667	0.227591619365651	0.133630620956212	0.188982236504614	0.106600358177805	0.200445931434318	0.15625	0.138675049056307	0.125	0.158113883008419	0.0990147542976674	0.153093108923949	0.125	0.131306432859723	0.0721687836487032	0.200445931434318	0.161749159805158	0.128623938856882	0.27277236279499	0.121267812518166	0.15	0.156385810542806	0.196959649289584	0.25802342327107	0.204124145231931	0.150061261999695	0.222250222250333	0.106600358177805	0.123091490979333	0.129099444873581	0.133250447722257	0.188444590361102	0.159752412605673	0.129718630415693	0.144337567297406	0.186550626811159	0.144337567297406	0.236227795630767	0.282842712474619	0.25802342327107
POLR3F	0.0659380473395787	0.0645497224367903	0.216612144429553	0.0674199862463242	0.0659380473395787	0.313467752863929	0.0608580619450184	0.0790569415042095	0.145095250022002	0.0670401523153991	0.0659380473395787	0.163299316185545	0.158113883008419	0.119522860933439	0.0845154254728517	0.0953462589245592	0.0690065559342354	0.0912870929175277	0.105409255338946	0.0559016994374947	0.348155311911396	0.0725476250110012	0.0953462589245592	0.0877058019307029	0.138013111868471	0.163299316185545	0.227612623402193	0.0347105067250312	0.0816496580927726	0.0383482494423685	0.0456435464587638	0.0819537547062229	0.0358057437019716	0.0476731294622796	0.0577350269189626	0.0287479787288034	0.0389249472080761	0.103975048982007	0.0845154254728517	0.12977713690461	0.0314658387763776	0.0645497224367903	0.0659380473395787	0.0845154254728517	0.0519875244910036	0.0430331482911935	0.0418853908291695	0.161955266035783	0.0620173672946042	0.167541563316678	0.0659380473395787	0.0567961834247065	0	0.1	0.0659380473395787	0.0276289481997769	0.0519875244910036	0	0.251312344975017	0.0790569415042095	0.0438529009653515	0.119522860933439	0.054232614454664	0.0912870929175277	0.0215165741455968	0.0559016994374947	0.0340997169735237	0.0698430295769578	0.059496411730873	0.0707106781186547	0.0632455532033676	0.074535599249993	0.074535599249993	0.0367607311046904	0.0389249472080761	0.0430331482911935	0.0605782532815383	0.0942809041582063	0.0482242822170412	0.0329690236697893	0.0512989176042577	0.0442807442770048	0.0587220219514703	0.055048188256318	0.076696498884737	0.0493864798324795	0.115470053837925	0.0567961834247065	0.0953462589245592	0.0559016994374947	1	0.0953462589245592	0.0451753951452626	0.102597835208515	0.0784464540552736	0.0389249472080761	0.0912870929175277	0.0725476250110012	0.0398409536444798	0.0587220219514703	0.0512989176042577	0.217186121381535	0.0559016994374947	0.0451753951452626	0.134839972492648	0.105409255338946	0.0690065559342354	0.0816496580927726	0.0597614304667197	0.0790569415042095	0.0953462589245592	0.0707106781186547	0.0645497224367903	0.0953462589245592	0.0252377232562534	0.138013111868471	0.149071198499986	0.0370116605098803	0.119522860933439	0.0845154254728517	0.0953462589245592	0.0398409536444798	0.0559016994374947	0.0620173672946042	0.0447213595499958	0.141421356237309	0.0442807442770048	0.0912870929175277	0.0447213595499958	0.0587220219514703	0.129099444873581	0.239045721866879	0.0482242822170412	0.076696498884737	0.0487950036474267	0.054232614454664	0.0447213595499958	0.233126202060078	0.0587220219514703	0.0659380473395787	0.0608580619450184	0.0383482494423685	0.0567961834247065	0.0953462589245592	0.055048188256318	0.0577350269189626	0.0953462589245592	0.0674199862463242	0.0408248290463863	0.0662993544131796	0.0430331482911935	0.0476731294622796	0	0.0845154254728517	0.0632455532033676	0.0659380473395787
FOS	0.157173653365483	0.123091490979333	0.261711961295107	0.128564869306645	0.125738922692386	0.0919709009227449	0.116051770637132	0.150755672288882	0.415028678319645	0.527342286982989	0.125738922692386	0.194624736040381	0.150755672288882	0.113960576459638	0.40291148201269	0.136363636363636	0.164487923739942	0.174077655955698	0.201007563051842	0.106600358177805	0.0964236519799837	0.0691714463866075	0.0454545454545455	0.0836242010007091	0.131590338991954	0.116774841624228	0.246182981958665	0.330951696160748	0.467099366496914	0.383918022666744	0.348155311911396	0.0520932261070623	0.102418311299838	0.318181818181818	0.247716847153431	0.301511344577764	0.389691549988233	0.346977117967627	0.201455741006345	0.154672056222437	0.285014251068839	0.153864363724166	0.220043114711676	0.201455741006345	0.198272638838644	0.0820609939862218	0.139776536170403	0.173720573208491	0.118262479197817	0.239616919149262	0.0943041920192897	0.216612144429553	0.055048188256318	0.143019388386839	0.125738922692386	0.263431684886916	0.198272638838644	0.0710669054518702	0.199680765957718	0.0753778361444409	0.167248402001418	0.170940864689457	0.439524536495766	0.217597069944622	0.143606739475888	0.426401432711221	0.178820424409648	0.332963579106013	0.2836380138987	0.235969951862135	0.391964747951093	0.355334527259351	0.14213381090374	0.38554980047803	0.185567404756301	0.287213478951776	0.129957971008029	0.471939903724269	0.275880293923022	0.157173653365483	0.146734796413356	0.232210182006412	0.111978502191171	0.157459164324443	0.146254484825426	0.235440804674006	0.169030850945703	0.135382590268471	0.136363636363636	0.133250447722257	0.0953462589245592	1	0.279974819965066	0.0978231976089037	0.355279856203214	0.111340442853781	0.435194139889245	0.380442955126341	0.208927723509336	0.363930132121305	0.244557994022259	0.124247304984387	0.346451164077867	0.193828721514277	0.385694607919935	0.301511344577764	0.0986927542439654	0.428174419288838	0.113960576459638	0.150755672288882	0.318181818181818	0.202259958738973	0.123091490979333	0.136363636363636	0.0721896748877133	0.131590338991954	0.177667263629675	0.335247719789278	0.170940864689457	0.322329185610152	0.181818181818182	0.227921152919276	0.186550626811159	0.177393718796725	0.319801074533416	0.202259958738973	0.274430215098487	0.130558241966773	0.191880644720049	0.363930132121305	0.0615457454896664	0.256411297034185	0.275880293923022	0.182818106031783	0.279145263119541	0.206835075998008	0.383761289440099	0.35564337957951	0.0839838766433782	0.282912576057869	0.435194139889245	0.365636212063565	0.189535626375859	0.363636363636364	0.131215970270369	0.385337317794226	0.340909090909091	0.0964236519799837	0.136237315228267	0.300266282089482	0.184637236468999	0.5	0.0615457454896664	0.443202630213959	0.301511344577764	0.251477845384773
PGR	0.1191510937469	0.0874817765279707	0.0850871259623034	0.0913717355809759	0.0893633203101749	0.163299316185545	0.0824786098842323	0.107142857142857	0.294963086405008	0.227142402858506	0.1191510937469	0.110656667034498	0.0714285714285714	0.0539949247156039	0.305441419328485	0.0861460984507896	0.12469593727771	0.123717914826348	0.0952380952380952	0.0757614408414158	0.0511979685049138	0.0327736762672231	0.0430730492253948	0.158485770350065	0.12469593727771	0.0737711113563317	0.0869565217391304	0.235209128549336	0.405741112459825	0.259859598253214	0.268055482123755	0.086386842558136	0.0808769310103283	0.193828721514277	0.182574185835055	0.220779220779221	0.246182981958665	0.23485569615051	0.190900887080303	0.117254668809732	0.398014876083996	0.116642368703961	0.208514414057075	0.0763603548321213	0.0704567088451531	0.136082763487954	0.113531344891289	0.0914549142377828	0.0840497722020789	0.113531344891289	0.0893633203101749	0.153947401737236	0.10432810619146	0.135526185435788	0.0893633203101749	0.13729635176102	0.211370126535459	0.134687005940295	0.151375126521719	0.0357142857142857	0.0990536064687909	0.161984774146812	0.244997978775013	0.123717914826348	0.126362566095958	0.252538136138053	0.107832773203438	0.18931118755688	0.188144173676719	0.191662969499982	0.314285714285714	0.26937401188059	0.134687005940295	0.265708888557301	0.140675989690666	0.291605921759902	0.136832326460164	0.31943828249997	0.261426120570179	0.134044980465262	0.0695234661988982	0.160032009603201	0.132639527269323	0.0746047096952991	0.0692958928675237	0.245415911539238	0.096523417813168	0.102631601158157	0.172292196901579	0.126269068069026	0.0451753951452626	0.279974819965066	1	0.162221421130763	0.248069469178417	0.123091490979333	0.329914439536929	0.229415733870562	0.179983082385346	0.212223243630916	0.231744887329661	0.156983501655645	0.252538136138053	0.163265306122449	0.335029697130245	0.238095238095238	0.0935219529582825	0.331970001103493	0.107989849431208	0.107142857142857	0.344584393803158	0.127775312999988	0.116642368703961	0.0861460984507896	0.0684074472400819	0.062347968638855	0.134687005940295	0.200641966621938	0.161984774146812	0.267261241912424	0.0861460984507896	0.23397800710095	0.151522881682832	0.140082953670131	0.262639661583575	0.191662969499982	0.280056016805602	0.123717914826348	0.14142135623731	0.265279054538646	0	0.188982236504614	0.283211630617694	0.207887678602571	0.220433357088703	0.122498989387506	0.222233559801486	0.252757639122681	0.0795837163615937	0.208514414057075	0.247435829652697	0.225211651819452	0.153947401737236	0.258438295352369	0.124341182825498	0.286902292026516	0.409193967641251	0.121828980774635	0.110656667034498	0.194681469676928	0.155523158271948	0.258438295352369	0	0.305441419328485	0.2	0.268089960930525
CNOT7	0.101476513723761	0.0993399267798783	0.184637236468999	0.103757169579911	0.101476513723761	0.148556270541641	0.0936585811581694	0.060833032924036	0.148864585512957	0.103172617494136	0.202953027447522	0.0837707816583391	0.0811107105653813	0.0613139339484966	0.173421993904824	0.0978231976089037	0.106198848810718	0.0936585811581694	0.108147614087175	0.114707866935281	0.115518196451582	0.0372161463782393	0.0489115988044519	0.314944889466093	0.106198848810718	0.251312344975017	0.14213381090374	0.106836685469364	0.167541563316678	0.0983611844205792	0.140487871737254	0.0420413891003408	0.110207753755597	0.0978231976089037	0.148087219439773	0.117979215367827	0.139776536170403	0.106676149412533	0.260132990857236	0.116504966427256	0.0968498082442952	0.0993399267798783	0.135302018298348	0.043355498476206	0.0533380747062665	0.0883021571376696	0.085947008518708	0.124621947719179	0.0636284762975778	0.128920512778062	0.0676510091491739	0.0874074820122098	0.0888523316638639	0.153896752812773	0.101476513723761	0.0992134596034861	0.1600142241188	0.114707866935281	0.150407264907739	0.0405553552826906	0.134976381199754	0.122627867896993	0.166924465222397	0.0936585811581694	0.110377696422087	0.114707866935281	0.122449499994731	0.161229231877504	0.106823553309587	0.108821437516502	0.162221421130763	0.114707866935281	0.114707866935281	0.132005000120825	0.099840382978859	0.110377696422087	0.0466139823554923	0.169277791692336	0.123692673998823	0.135302018298348	0.18421052631579	0.159008797648489	0.150618808282194	0.0847173742087358	0.118033421304695	0.177343107178349	0.0622438790044902	0.233086618699226	0.244557994022259	0.286769667338202	0.102597835208515	0.0978231976089037	0.162221421130763	1	0.0804843636585534	0.199680765957718	0.117073226447712	0.0372161463782393	0.122627867896993	0.0602475233128778	0.131578947368421	0.155979781237555	0.114707866935281	0.0926979549318643	0.172928615966519	0.135184517608969	0.106198848810718	0.0837707816583391	0.122627867896993	0.0811107105653813	0.171190595815581	0.181369062527503	0.132453235706504	0.0978231976089037	0.0647333942920802	0.0707992325404789	0.0764719112901873	0.132906068602517	0.0613139339484966	0.173421993904824	0.0489115988044519	0.143065845879825	0.143384833669101	0.159071190743944	0.114707866935281	0.145095250022002	0.0908621700848509	0.0936585811581694	0.0688247201611685	0.120495046625756	0	0.122627867896993	0.0989541391990587	0.0786889475364634	0.150187852296528	0.0556414884074657	0.114707866935281	0.143509461970482	0.120495046625756	0.202953027447522	0.124878108210893	0.0786889475364634	0.116543309349613	0.0489115988044519	0.112956498944981	0.0888523316638639	0.12227899701113	0.172928615966519	0.167541563316678	0.0850271279814295	0.110377696422087	0.0978231976089037	0.0662266178532522	0.130066495428618	0.162221421130763	0.135302018298348
EGR1	0.0775890900167808	0.101273936708367	0.157485197087178	0.105777177069589	0.0775890900167808	0.192747769860971	0.0716114874039433	0.0930260509419063	0.369921755595907	0.262953111423425	0.103452120022374	0.12810252304407	0.0620173672946042	0.0937614461876991	0.298347094859308	0.112193638801015	0.135332990490192	0.143222974807887	0.0826898230594723	0.0657793514480272	0.205737799949456	0.0569110393224472	0.0373978796003383	0.0688020916153781	0.108266392392153	0.0960768922830523	0.138013111868471	0.245062455393638	0.384307569132209	0.270745576918284	0.304348821466759	0.075004783620887	0.140441681411581	0.261785157202368	0.226455406828919	0.214241814290451	0.274817167448607	0.30586777135732	0.132598708826359	0.127256952595156	0.209812595449949	0.126592420885458	0.155178180033562	0.0994490316197694	0.122347108542928	0.0337579789027889	0.0985728116180288	0.11116714294075	0.097300851082104	0.147859217427043	0.0258630300055936	0.111386479838528	0	0.0784464540552736	0.129315150027968	0.22757626663268	0.183520662814392	0.0877058019307029	0.197145623236058	0.0620173672946042	0.103203137423067	0.0937614461876991	0.319076722358638	0.107417231105915	0.101273936708367	0.30697030675746	0.120375084638761	0.219157520431598	0.245032332788227	0.19414506867883	0.372104203767625	0.263117405792109	0.0877058019307029	0.302793645382448	0.183211444965738	0.270063831222311	0.0712822374419838	0.351310124275978	0.245896556053699	0.155178180033562	0.060363272743915	0.156315031715672	0.138196031911464	0.107958379271883	0.120331367519237	0.213080682162166	0.114285714285714	0.0891091838708226	0.0747957592006766	0.109632252413379	0.0784464540552736	0.355279856203214	0.248069469178417	0.0804843636585534	1	0.0916057224828689	0.358057437019716	0.31301071627346	0.171895984677448	0.253359391837683	0.181089818231745	0.119262367646797	0.285043856274785	0.0885962389922918	0.29088723694137	0.268741924943285	0.108266392392153	0.320256307610174	0.0937614461876991	0.124034734589208	0.243086217402199	0.0832050294337844	0.101273936708367	0.112193638801015	0.0989904948940698	0.135332990490192	0.146176336551172	0.261309017312794	0.187522892375398	0.331496772065898	0.112193638801015	0.218776707771298	0.0877058019307029	0.145951276623156	0.245576245405968	0.110940039245046	0.27789338971675	0.0716114874039433	0.192952764247546	0.230326719852439	0.0506369683541833	0.164082530828473	0.302641915143014	0.210579893158665	0.229667700705286	0.0850871259623034	0.263117405792109	0.274318858484796	0.0690980159557318	0.284493330061529	0.238704958013144	0.240662735038475	0.178218367741645	0.261785157202368	0.107958379271883	0.249100947511811	0.261785157202368	0.0793328828021918	0.0960768922830523	0.195035597245042	0.101273936708367	0.336580916403045	0.0506369683541833	0.298347094859308	0.173648628424892	0.310356360067123
ZFP36	0.0769990503509018	0.0753778361444409	0.146474950634088	0.0787295821622217	0.0769990503509018	0.077151674981046	0.0947558739358269	0.0923186182344995	0.169434748417471	0.104381375587932	0.128331750584836	0.0953462589245592	0.0615457454896664	0.0465242105199235	0.164487923739942	0.111340442853781	0.080582296402538	0.0710669054518702	0.0820609939862218	0.108798534972311	0.115193919396023	0.0282391247362452	0.0371134809512603	0.102418311299838	0.134303827337563	0.0317820863081864	0.133130095265122	0.121599417765367	0.190692517849118	0.119416286805306	0.159900537266708	0.0425339410059113	0.0975615678341606	0.111340442853781	0.157313301241423	0.0895210843486056	0.106060606060606	0.161888931703271	0.0986927542439653	0.0884024435494763	0.134728672455117	0.125629726907402	0.102665400467869	0.0328975847479884	0.0607083493887265	0.0502518907629606	0.0652154650726025	0.110321753158974	0.0965609099170535	0.0815193313407531	0.0769990503509018	0.132647306485615	0.0224733287487747	0.0778498944161523	0.128331750584836	0.0967909815081887	0.101180582314544	0.0870388279778489	0.0978231976089037	0.0307728727448332	0.102418311299838	0.139572631559771	0.126660099276225	0.106600358177805	0.0753778361444409	0.108798534972311	0.0929130778103323	0.0815590871740555	0.0810563139992967	0.165144564768954	0.123091490979333	0.203090598614981	0.116051770637132	0.114472761406428	0.0606060606060606	0.083753151271601	0.0943202124376537	0.110096376512636	0.131398934761199	0.0769990503509018	0.0798723063830872	0.0689450253326692	0.137145096264748	0.107137391088871	0.119416286805306	0.134565628419039	0.130558241966773	0.198970959728422	0.111340442853781	0.130558241966773	0.0389249472080761	0.111340442853781	0.123091490979333	0.199680765957718	0.0916057224828689	1	0.14213381090374	0.112956498944981	0.0930484210398471	0.114287580220624	0.0798723063830872	0.101447499709237	0.0870388279778489	0.158260488401999	0.104972776216296	0.123091490979333	0.134303827337563	0.0953462589245592	0.0930484210398471	0.0615457454896664	0.129897183329411	0.110096376512636	0.125629726907402	0.148453923805041	0.0785901636321361	0.0537215309350254	0.145064713296415	0.0864406158858196	0.139572631559771	0.197385508487931	0.0371134809512603	0.139572631559771	0.152317948961236	0.0965609099170535	0.121854359168988	0.165144564768954	0.137890050665338	0.106600358177805	0.104446593573419	0.137145096264748	0	0.162834736819732	0.131398934761199	0.119416286805306	0.151947435279517	0.0844400661841498	0.104446593573419	0.108893101296094	0.114287580220624	0.128331750584836	0.118444842419784	0.119416286805306	0.132647306485615	0.111340442853781	0.0857099128710967	0.157313301241423	0.129897183329411	0.157459164324443	0.079455215770466	0.103227954818502	0.083753151271601	0.167010664280671	0	0.164487923739942	0.172328087371066	0.153998100701804
NR4A1	0.150482316357212	0.117851130197758	0.133407469193014	0.123091490979333	0.120385853085769	0.340168025708305	0.138888888888889	0.180421959121758	0.463586324972765	0.35189428528321	0.120385853085769	0.186338998124983	0.0721687836487032	0.109108945117996	0.38575837490523	0.217597069944622	0.157485197087178	0.166666666666667	0.144337567297406	0.127577590769957	0.134715062810913	0.0662266178532522	0.0435194139889245	0.0800640769025436	0.188982236504614	0.111803398874989	0.0852802865422442	0.301019018999127	0.484481395124954	0.315063018906302	0.333333333333333	0.0997509336107633	0.098058067569092	0.261116483933547	0.237170824512628	0.275553537567776	0.319801074533416	0.332205298513375	0.270030862433661	0.192513385271705	0.287242494810713	0.147313912747197	0.240771706171538	0.154303349962092	0.1898315991505	0.117851130197758	0.133825844757828	0.110883190643186	0.169841555121689	0.172061800402921	0.0601929265428846	0.207390338946085	0.052704627669473	0.136930639376292	0.180578779628654	0.226994972537393	0.237289498938125	0.136082763487954	0.210297756048015	0.0721687836487032	0.100080096128179	0.163663417676994	0.39605901719067	0.166666666666667	0.157134840263677	0.382732772309872	0.202336162068524	0.270970103051919	0.230828314802267	0.225924028528766	0.404145188432738	0.340206908719886	0.204124145231932	0.352356928987363	0.177667263629675	0.314269680527354	0.152075347492566	0.408814908766338	0.35218036253025	0.13543408472149	0.0936585811581694	0.18190171877725	0.160816880225669	0.150755672288882	0.175035010503501	0.27050089040023	0.1688801323683	0.129618961841303	0.130558241966773	0.17860862707794	0.0912870929175277	0.435194139889245	0.329914439536929	0.117073226447712	0.358057437019716	0.14213381090374	1	0.331133089266261	0.20003306604966	0.348436573822283	0.210731807605881	0.178436606786582	0.331701736001889	0.144337567297406	0.369274472937998	0.336787657027282	0.188982236504614	0.447213595499958	0.136386181397495	0.144337567297406	0.326395604916933	0.161374306091976	0.147313912747197	0.174077655955698	0.126713311335625	0.157485197087178	0.170103454359943	0.287188385819782	0.218217890235992	0.308606699924184	0.174077655955698	0.27277236279499	0.17860862707794	0.198148480975304	0.306186217847897	0.193649167310371	0.303169531295416	0.125	0.224536559755125	0.321633760451339	0.117851130197758	0.272772362794991	0.330169089872109	0.245049014704902	0.289533012071793	0.198029508595335	0.306186217847897	0.361784025572468	0.107211253483779	0.270868169442981	0.333333333333333	0.297559517855952	0.207390338946085	0.304635897922471	0.150755672288882	0.342580079851574	0.348155311911396	0.153864363724166	0.130437298687488	0.272352389700961	0.157134840263677	0.413434432894782	0.058925565098879	0.462910049886276	0.202072594216369	0.331061095985865
E2F6	0.191345949293976	0.187317162316339	0.205152484965555	0.195646395217807	0.191345949293976	0.131590338991954	0.176604314275339	0.0860309002014606	0.368421052631579	0.316134249005768	0.095672974646988	0.177704663327728	0.114707866935281	0.173421993904824	0.367883603690979	0.138342892773215	0.150187852296528	0.264906471413009	0.152943822580374	0.0811107105653813	0.160356745147455	0.105263157894737	0.0691714463866075	0.0636284762975778	0.150187852296528	0.118469775551818	0.220043114711676	0.276998130841233	0.473879102207274	0.333848930444794	0.430473016046139	0	0.0779286500199197	0.311271508739734	0.335083126633356	0.250271709676976	0.367108621571188	0.414872857522593	0.18394180184549	0.0941502306315701	0.205449468498474	0.187317162316339	0.191345949293976	0.122627867896993	0.226294285921414	0.0312195270527231	0.0303868562731382	0.088121024316907	0.134976381199754	0.121547425092553	0.047836487323494	0.123612846514549	0	0.0725476250110012	0.191345949293976	0.220485603079037	0.113147142960707	0	0.151934281365691	0.172061800402921	0.127256952595156	0.260132990857236	0.393444737682317	0.198679853559757	0.0780488176318078	0.527219618674978	0.197908278398117	0.202677836775256	0.25897940206509	0.307793505625546	0.367065174192899	0.378516649305113	0.108147614087175	0.240021336178199	0.141195623681226	0.312195270527231	0.0659221260433573	0.341992784028385	0.279884571416528	0.119591218308735	0.111648439134718	0.160623141550809	0.170405729136922	0.159744612766174	0.166924465222397	0.214972309170006	0.285714285714286	0.0824085643430329	0.0691714463866075	0.162221421130763	0.0725476250110012	0.380442955126341	0.229415733870562	0.0372161463782393	0.31301071627346	0.112956498944981	0.331133089266261	1	0.173421993904824	0.553818619694996	0.260513024647675	0.0315126745831627	0.364998197544216	0.0327736762672231	0.342381191631163	0.267651689515655	0.150187852296528	0.355409326655455	0.130066495428618	0.172061800402921	0.311271508739734	0.102597835208515	0.0936585811581694	0.138342892773215	0.0549281064877829	0.150187852296528	0.21629522817435	0.241659726093475	0.260132990857236	0.429197537639476	0.138342892773215	0.28903665650804	0.121666065848072	0.134976381199754	0.38933141071383	0.205195670417031	0.321246283101618	0.132453235706504	0.25955427380922	0.383412890558074	0.0936585811581694	0.21677749238103	0.384841285697726	0.278207442037329	0.318596546432155	0.118033421304695	0.38933141071383	0.304429541171282	0.127804296852691	0.430528385911446	0.397359707119513	0.306028186241061	0.206021410857582	0.55337157109286	0.119808459574631	0.376968517462526	0.242100062353126	0.0489115988044518	0.0592348877759092	0.264542338634135	0.0936585811581694	0.415028678319645	0.0936585811581694	0.490511471587973	0.229415733870562	0.47836487323494
RUVBL2	0.23643312187173	0.205737799949456	0.23643312187173	0.188025358272589	0.210162774997094	0.136678869597163	0.242464322484436	0.188982236504614	0.202325659555628	0.160256616043001	0.131351734373183	0.0650600048632355	0.0629940788348712	0.0952380952380952	0.168358757425368	0.113960576459638	0.109971479845643	0.109108945117996	0.167984210226323	0.133630620956212	0.188982236504614	0.115614662603216	0.0379868588198793	0.139771311562922	0.109971479845643	0.130120009726471	0.0902893898143269	0.11063197515267	0.260240019452942	0.137504774554232	0.218217890235992	0.0544185957040283	0.0855920985021826	0.151947435279517	0.115010926557059	0.160348564306945	0.139572631559771	0.18641092980036	0.202030508910442	0.142187234627072	0.18804435361115	0.154303349962092	0.210162774997094	0.168358757425368	0.165698604266987	0.102868899974728	0.133500313152469	0.258098089864441	0.22237479499833	0.283688165448997	0.131351734373183	0.181025128880568	0.0690065559342354	0.119522860933439	0.0788110406239101	0.0990687280025739	0.165698604266987	0.0890870806374748	0.133500313152469	0.0629940788348712	0.104828483672192	0.0952380952380952	0.172854326280577	0.145478593490662	0.111441308305955	0.200445931434318	0.108685219458563	0.125217580669452	0.142223626906956	0.140859042454753	0.226778683805536	0.148478467729125	0.148478467729125	0.161104084226707	0.139572631559771	0.222882616611911	0.132742245946933	0.206593262266971	0.134491097464321	0.15762208124782	0.143065845879825	0.246986191211649	0.233954135447865	0.109658615826628	0.152783082838035	0.157408356293588	0	0.158396987770497	0.189934294099397	0.200445931434318	0.0398409536444798	0.208927723509336	0.179983082385346	0.122627867896993	0.171895984677448	0.0930484210398471	0.20003306604966	0.173421993904824	1	0.187163308358292	0.265693713776819	0.207669652660466	0.17817416127495	0.125988157669742	0.188025358272589	0.209980262782904	0.137464349807054	0.195180014589707	0.119047619047619	0.188982236504614	0.151947435279517	0.140859042454753	0.102868899974728	0.151947435279517	0.110604445857906	0.137464349807054	0.207869854820775	0.176949582081524	0.142857142857143	0.134687005940295	0.113960576459638	0.158730158730159	0.111358850796843	0.14824986333222	0.124721912892465	0.169030850945703	0.158776837207489	0.145478593490662	0.10690449676497	0.163767894813506	0.051434449987364	0.19047619047619	0.134491097464321	0.213896315973249	0.155523158271948	0.151247535495505	0.14253932901996	0.167183463772606	0.116977067723933	0.15762208124782	0.193971457987549	0.183339699405642	0.181025128880568	0.151947435279517	0.109658615826628	0.161015297179883	0.189934294099397	0.241746889207614	0.178915013373898	0.158485770350065	0.171448166624547	0.227921152919276	0.102868899974728	0.235702260395516	0.151185789203691	0.131351734373183
