,Gene,index
1345,TRIM28,1345
1346,CCDC112,1346
1347,YAE1D1,1347
1348,IFI16,1348
1349,YPEL5,1349
1350,LEPREL1,1350
1351,FOXN2,1351
1352,ETV1,1352
1353,PAWR,1353
1354,ERCC-00096,1354
1355,AES,1355
1356,SERHL2,1356
1357,ZNF239,1357
1358,ZNF317,1358
1359,STIM2,1359
1360,SVEP1,1360
1361,CCDC141,1361
1362,ZNF471,1362
1363,ROR2,1363
1364,TTC39B,1364
1365,FRMD6,1365
1366,ID1,1366
1367,KIF13B,1367
1368,ELMOD2,1368
1369,ID3,1369
1370,ITGA6,1370
1371,TCOF1,1371
1372,CCNB2,1372
1373,ARID4B,1373
1374,ZFP62,1374
1375,DKK3,1375
1376,MRPS9,1376
1377,SAMD8,1377
1378,ARL4A,1378
1379,ARFGAP3,1379
1380,HLA-DRB1,1380
1381,NBPF16,1381
1382,RCOR3,1382
1383,TBC1D4,1383
1384,TMEM64,1384
1385,ERCC-00053,1385
1386,NPFFR2,1386
1387,ZNF512,1387
1388,TMSB15B,1388
1389,NCAM1,1389
1390,TMEM38B,1390
1391,RTKN2,1391
1392,RHAG,1392
1393,UPF1,1393
1394,PAIP2B,1394
1395,ERCC-00095,1395
1396,PPM1K,1396
1397,ALYREF,1397
1398,CD1D,1398
1399,MAP7,1399
1400,TRIB1,1400
1401,FLI1,1401
1402,TFAP2A,1402
1403,PNRC1,1403
1404,SEL1L,1404
1405,XRCC5,1405
1406,BMPR1A,1406
1407,UBTF,1407
1408,ACBD3,1408
1409,DDAH1,1409
