	ARID1A	BAZ1A	BTAF1	CBX7	CBX8	CHD4	CHD7	CTCF	DAXX	DPPA2	DPPA4	DR1	E2F1	EHMT2	ELL2	ELL3	EP300	EP400	ESRRB	EZH2	GABBR1	GATA4	GLI1	GLI2	GTF3C1	HCFC1	HDAC1	HDAC2	HDAC3	HEXIM1	JARID2	JUN	KDM5B	KLF4	MAFK	MAPK8	MED12	MEN1	MPHOSPH8	MTF2	MYC	NANOG	NFYA	NFYB	NONO	NR0B1	NR4A1	NRF1	OTX2	PARP1	POU5F1	PRDM14	RARA	REST	RIF1	RNF2	RYBP	SALL4	SIN3A	SMAD2	SMAD3	SMARCA4	SMARCAD1	SMARCC1	SOX17	SOX2	SUZ12	TBX3	TCF12	TET1	TET2	TFE3	TGIF1	TRIM28	UTF1	YEATS4	ZFP281	ZFP42	ZFP57	ZIC3	CNOT3	E2F4	EED	KLF2	MYCN	NACC1	PHC1	SALL1
HEXIM1	0.133111665127944	0.112687233963802	0.267261241912424	0.211702449609985	0.205737799949456	0.204479452977299	0.111455642515071	0.170399544147749	0.159957350392418	0.154303349962092	0.0975900072948533	0.195180014589707	0.17817416127495	0.127321402815846	0.164957219768465	0.123717914826348	0.107262636785787	0.0930484210398471	0.157485197087178	0.118345267082788	0.063660701407923	0.105975975849824	0.128697890417557	0.132260014253222	0.145478593490662	0.212397697621437	0.14824986333222	0.136504726557987	0.16239958858823	1	0.189934294099397	0.138786300617768	0.156772360333924	0.144588807813564	0.225374467927604	0.0693931503088838	0.149696237713024	0.167667676667856	0.211702449609985	0.205737799949456	0.0821128492798557	0.188982236504614	0.14638501094228	0.0930484210398471	0.318727629155838	0.258198889747161	0.157485197087178	0.174963553055941	0.0954910521118846	0.187256335179708	0.16239958858823	0.192879187452615	0.132940018808798	0.190940653956493	0.202610224618277	0.192879187452615	0.264628062012482	0.305505046330389	0.193046835626336	0.168686942449158	0.113960576459638	0.12427395320024	0.0930484210398471	0.136319635318199	0.106638233594946	0.119762626191326	0.143499200666835	0.100125234864352	0.18712029714128	0.156772360333924	0.119522860933439	0.190692517849118	0.167984210226323	0.190982104223769	0.17817416127495	0.150187852296528	0.250313087160879	0.150187852296528	0.158776837207489	0.142047747431784	0.174963553055941	0.154303349962092	0.218217890235992	0.119522860933439	0.115727512471569	0.377964473009227	0.211702449609985	0.17817416127495
JARID2	0.21237274928076	0.179786629990198	0.14213381090374	0.295540231644524	0.287213478951776	0.29904998630487	0.325395686727984	0.244677261522167	0.191402734526601	0.184637236468999	0.233549683248457	0.194624736040381	0.165822779387697	0.177742850641659	0.131590338991954	0.131590338991954	0.128348975167235	0.185567404756301	0.150755672288882	0.302101964819744	0.0253918358059513	0.152171249563855	0.179664450818771	0.158260488401999	0.174077655955698	0.225912997889962	0.197104131996361	0.217786202592188	0.215916758543765	0.189934294099397	1	0.221426335523419	0.281387429766325	0.173012950824478	0.224733287487747	0.0738087785078065	0.149270358506633	0.267505071214039	0.1688801323683	0.369274472937998	0.147382635309143	0.251259453814803	0.155699788832305	0.148453923805041	0.190692517849118	0.17654696590095	0.150755672288882	0.186096842079694	0.152351014835708	0.149378879319591	0.259100110252518	0.184637236468999	0.159074172369061	0.217597069944622	0.193952455150571	0.215410109213832	0.253320198552449	0.208893187146837	0.230997151052705	0.153789289621758	0.151515151515152	0.198272638838644	0.259794366658822	0.190304536739463	0.127601823017734	0.210182555953888	0.286181903516071	0.139776536170403	0.208978501909286	0.250122159792289	0.190692517849118	0.16564728911227	0.234508823560483	0.228526522253562	0.14213381090374	0.199680765957718	0.319489225532349	0.159744612766174	0.253320198552449	0.158640863184768	0.139572631559771	0.215410109213832	0.313339780720256	0.158910431540932	0.153864363724166	0.251259453814803	0.379980297828674	0.14213381090374
JUN	0.129318529005249	0.136845137875993	0.0865484644815831	0.179961073855171	0.174890727432368	0.215207013468903	0.294174202707276	0.297978941726173	0.207198963230782	0.112429753349379	0.0948090926279955	0.21332045841299	0.37504334608686	0.0927699490529484	0.0801283080215004	0.120192462032251	0.182360660786582	0.135595384411671	0.275395527612947	0.160962077777609	0.0309233163509828	0.257390238744712	0.234432241422272	0.224859506698758	0.105999788000636	0.206345234988273	0.288050701385558	0.209973595008704	0.197214833567569	0.138786300617768	0.221426335523419	1	0.171343115447655	0.316054395518052	0.355797358477583	0.123595505617978	0.163609323007635	0.232699765779077	0.128543624182265	0.149906337799172	0.279205395326019	0.336594533749158	0.355534097354983	0.361587691764455	0.193528249929046	0.143337874926493	0.35189428528321	0.339955619802044	0.21646321445688	0.192026981420483	0.354986700421624	0.112429753349379	0.258303547803414	0.331249337501988	0.0984183323973695	0.112429753349379	0.231378523528077	0.254399491201526	0.250061057517091	0.280937240460491	0.28600901671775	0.231404256556409	0.0903969229411137	0.148989470863086	0.233098833634629	0.244334754068031	0.156836320216984	0.279657220274334	0.327218646015269	0.11422874363177	0.096764124964523	0.2389390764358	0.265195693256912	0.201001556281388	0.173096928963166	0.170226134080029	0.340452268160058	0.291816229851478	0.154252349018718	0.165599963568012	0.084988904950511	0.337289260048138	0.169599660801018	0.232233899914855	0.262336091148551	0.275395527612947	0.154252349018718	0.216371161203958
KDM5B	0.191726862482672	0.278243337456101	0.146647115021353	0.261364105121419	0.211666878333651	0.308545992399268	0.235702260395516	0.252446721053946	0.219422799520575	0.127000127000191	0.0803219328902499	0.200804832225625	0.21997067253203	0.183386880971786	0.135768846660426	0.135768846660426	0.176566075817757	0.153167916213497	0.259237923682606	0.214290232174295	0.0261981258531123	0.174448090663013	0.158888142399713	0.145143002285932	0.179605302026775	0.203950791361823	0.223699254565073	0.168526324411456	0.245050255644762	0.156772360333924	0.281387429766325	0.171343115447655	1	0.218174963533455	0.231869447880084	0.133266867570398	0.0924061655450546	0.197142430671938	0.174242736747613	0.338667005333841	0.135166764551141	0.181466546577824	0.24096579867075	0.191459895266871	0.295121626102779	0.151794185179729	0.259237923682606	0.24000768036866	0.157188755118674	0.154122242681417	0.245050255644762	0.158750158750238	0.218833865580662	0.246957290286816	0.166759336491268	0.222250222250333	0.392046157682129	0.179605302026775	0.238332213599569	0.198340875939505	0.156326349870181	0.187521189348082	0.191459895266871	0.196347449708625	0.153595959664402	0.137999701470356	0.147634648839373	0.144214987600308	0.215614386271794	0.32258064516129	0.327912917891977	0.333711906235957	0.207390338946085	0.261981258531123	0.146647115021353	0.288429975200615	0.288429975200615	0.247225693029099	0.217803420934516	0.140295712063487	0.144004608221196	0.222250222250333	0.21552636243213	0.196747750735186	0.222250222250333	0.259237923682606	0.435606841869032	0.122205929184461
KLF4	0.151565848614557	0.11405318970244	0.0901669634667432	0.160701475201674	0.130144801573838	0.241451096014919	0.126646278544089	0.327683630305961	0.134913581799828	0.117130321416455	0.0493864798324795	0.148159439497438	0.300556544889144	0.128864748896056	0.0834783871129682	0.125217580669452	0.208078771741934	0.0941763218696022	0.318788356531669	0.215603653581264	0.048324280836021	0.225247218073576	0.244233603384689	0.245415911539238	0.110431526074847	0.179143590975005	0.262582069722187	0.207239084576327	0.232854865458572	0.144588807813564	0.173012950824478	0.316054395518052	0.218174963533455	1	0.31364627168171	0.0819400284676431	0.170449654292678	0.218185825304479	0.133917896001395	0.208231682518141	0.238936054543928	0.350667192184836	0.345705358827356	0.329617126543608	0.100809729818189	0.167997013412975	0.350667192184836	0.354168801660573	0.225513310568098	0.147409260299931	0.42461769583622	0.175695482124682	0.280315566274872	0.289882755946472	0.164052956639012	0.175695482124682	0.214268633602232	0.287121967794601	0.162822402256459	0.24390243902439	0.278743087439437	0.188670538722764	0.0706322414022017	0.137972054865668	0.269827163599657	0.303035868478443	0.181548310532899	0.240679931170616	0.340899308585357	0.178506788345554	0.120971675781827	0.113318539934015	0.191273013919001	0.177189029732077	0.135250445200115	0.126673647984535	0.380020943953605	0.354686214356698	0.133917896001395	0.230031361882156	0.0885422004151433	0.312347523777212	0.154604136504785	0.322591135418205	0.273304083305061	0.286909520878502	0.187485054401953	0.225417408666858
MAFK	0.275624730835355	0.266666666666667	0.105409255338946	0.25048971643406	0.243432247780074	0.201619459636378	0.353553390593274	0.483886703127307	0.157720074469128	0.182574185835055	0.115470053837925	0.404145188432738	0.421637021355784	0.188310894288677	0.195180014589707	0.14638501094228	0.169219817858761	0.165144564768954	0.372677996249965	0.252050415125042	0.0376621788577355	0.300941917545311	0.342624144432096	0.286902292026516	0.258198889747161	0.251312344975017	0.233882138481874	0.134595475514541	0.160128153805087	0.225374467927604	0.224733287487747	0.355797358477583	0.231869447880084	0.31364627168171	1	0.082107082725596	0.221403721385024	0.226728080506054	0.12524485821703	0.304290309725092	0.291471700534356	0.484481395124954	0.635085296108588	0.55048188256318	0.235702260395516	0.174574312188794	0.372677996249965	0.552052447473883	0.301297430861884	0.123091490979333	0.416333199893227	0.273861278752583	0.262161252546538	0.355023473402347	0.191785320594154	0.228217732293819	0.37573457465109	0.413118223595458	0.228416096288064	0.22810637940488	0.269679944985297	0.220564386628142	0.165144564768954	0.201619459636378	0.346984163832081	0.340092120759081	0.254685815986805	0.325791882767501	0.442807442770048	0.231869447880084	0.188561808316413	0.140280842809835	0.397523195999963	0.188310894288677	0.210818510677892	0.296174438879546	0.651583765535002	0.414644214431365	0.313112145542575	0.302531690453766	0.207019667802706	0.410791918128875	0.258198889747161	0.377123616632825	0.410791918128875	0.521749194749951	0.25048971643406	0.281091347570523
MAPK8	0.0323296322513123	0.109476110300795	0	0.0771261745093591	0.0499687792663908	0.0993263139087243	0.149696237713024	0.0662175426058162	0.181299092826934	0.0374765844497931	0.0474045463139977	0.0711068194709966	0.0865484644815831	0.0463849745264742	0.0400641540107502	0.0600962310161253	0.0694707279186978	0.0903969229411137	0.0764987576702631	0.0804810388888046	0.0618466327019656	0.0720692668485194	0.093772896568909	0.0642455733425024	0.0353332626668787	0.103172617494136	0.0960169004618528	0.0884099347405071	0.131476555711713	0.0693931503088838	0.0738087785078065	0.123595505617978	0.133266867570398	0.0819400284676431	0.082107082725596	1	0.0363576273350299	0.093079906311631	0.0771261745093591	0.0999375585327815	0.0797729700931484	0.0458992546021578	0.0948090926279955	0.0451984614705569	0.116116949957428	0.053751703097435	0.107098260738368	0.084988904950511	0.0618466327019656	0.10106683232657	0.0920335889981988	0.0749531688995861	0.107626478251422	0.119249761500716	0.0590509994384217	0.0749531688995861	0.128543624182265	0.0635998728003816	0.0781440804740908	0.0702343101151226	0.0922609731347581	0.0603663277973241	0.0677976922058353	0.0496631569543622	0.0517997408076954	0.104714894600585	0.0348525156037742	0.0486360383085798	0.0727152546700598	0.057114371815885	0.0387056499858092	0.221028142282735	0.0611990061362105	0.077308290877457	0.0865484644815831	0.0729540574628696	0.0486360383085798	0.0729540574628696	0.0771261745093591	0.041399990892003	0.113318539934015	0.0749531688995861	0.0635998728003816	0.0580584749787138	0.0749531688995861	0.0917985092043157	0.0514174496729061	0.0432742322407915
MED12	0.156919734289782	0.0885614885540095	0.140028008402801	0.166378066161541	0.161690416690889	0.160701475201674	0.23448415270422	0.187485054401953	0.104759434273764	0.18190171877725	0.153392997769474	0.153392997769474	0.163366009803268	0.100062558654852	0.129640744710433	0.129640744710433	0.182646249854374	0.146254484825426	0.198029508595335	0.111609799770649	0.025015639663713	0.149916736046873	0.202288694969669	0.173239732168809	0.114332390095006	0.222565953629863	0.174765518410639	0.125159744474127	0.127630688943455	0.149696237713024	0.149270358506633	0.163609323007635	0.0924061655450546	0.170449654292678	0.221403721385024	0.0363576273350299	1	0.131770907012125	0.124783549621155	0.161690416690889	0.129065838353455	0.247536885744169	0.26843774609658	0.219381727238139	0.12524485821703	0.11595420713049	0.173275820020918	0.275009549108463	0.175109477645991	0.0817587425209661	0.212717814905759	0.121267812518166	0.13930434460023	0.171498585142509	0.127385951059696	0.18190171877725	0.207972582701926	0.377296887313519	0.126430434356043	0.170449654292678	0.164197394357296	0.179057178683078	0.10969086361907	0.187485054401953	0.230470755402281	0.188244152874464	0.14097096860865	0.118033421304695	0.205882352941176	0.123208220726739	0.12524485821703	0.176470588235294	0.198029508595335	0.175109477645991	0.280056016805602	0.196722368841158	0.23606684260939	0.196722368841158	0.124783549621155	0.178617712275643	0.0916698497028211	0.212218671906791	0.171498585142509	0.187867287325545	0.212218671906791	0.247536885744169	0.166378066161541	0.256718015405135
MEN1	0.184127819942485	0.113364040253027	0.0896221429896442	0.212973947226001	0.181101789331478	0.239992163649125	0.151510803815714	0.239992163649125	0.160918063837458	0.11642257885595	0.0981761387347632	0.147264208102145	0.253929405137325	0.128086102801351	0.0829739813645022	0.145204467387879	0.152868055376699	0.140410913160273	0.190117275157343	0.214300900545206	0.0480322885505066	0.15991871088014	0.194206286505296	0.177405834447162	0.10976425998969	0.284897827918305	0.223710391361165	0.18309944284927	0.204218712828032	0.167667676667856	0.267505071214039	0.232699765779077	0.197142430671938	0.218185825304479	0.226728080506054	0.093079906311631	0.131770907012125	1	0.159730460419501	0.206973473521689	0.216840812947467	0.221803487683567	0.220896312153217	0.187214550880364	0.16032096321124	0.148428370155862	0.221803487683567	0.2053501270971	0.128086102801351	0.146518561750955	0.245062455393638	0.135826341998608	0.189462824763745	0.288131182472937	0.163061691028315	0.194037631426583	0.212973947226001	0.197575667981443	0.161838572087747	0.193942955826204	0.200628803410529	0.166693800027313	0.163812732020318	0.222849866245616	0.160918063837458	0.228915662650602	0.162406198661643	0.138499065420617	0.20706856816191	0.15771394453755	0.140280842809835	0.136082763487954	0.190117275157343	0.176118391351858	0.134433214484466	0.176271537808058	0.276998130841233	0.201453186066352	0.133108717016251	0.128610805254064	0.0880071973273286	0.194037631426583	0.153669963985566	0.16032096321124	0.194037631426583	0.221803487683567	0.186352203822751	0.149370238316074
MPHOSPH8	0.0739726721455309	0.0626224291085149	0.198029508595335	0.411764705882353	0.342997170285018	0.189388504769643	0.254587538608658	0.227266205723571	0.207413097831086	0.257247877713763	0.216930457818656	0.108465228909328	0.13201967239689	0.141509827535445	0.183339699405642	0.229174624257053	0.0993464629464005	0.155126306998506	0.210042012604201	0.157840092529397	0.0707549137677225	0.0706714271147318	0.178799634963038	0.146998787265008	0.242535625036333	0.157377895072927	0.192232262733381	0.151716521227252	0.210579893158665	0.211702449609985	0.1688801323683	0.128543624182265	0.174242736747613	0.133917896001395	0.12524485821703	0.0771261745093591	0.124783549621155	0.159730460419501	1	0.285830975237515	0.0684474971394413	0.140028008402801	0.108465228909328	0.103417537999004	0.221403721385024	0.163984012338158	0.140028008402801	0.194461117065649	0.0707549137677225	0.208123780528296	0.210579893158665	0.128623938856882	0.197006093431141	0.18190171877725	0.270226409466627	0.257247877713763	0.176470588235294	0.194028500029066	0.14303970797043	0.133917896001395	0.126660099276225	0.115102313879033	0.25854384499751	0.151510803815714	0.059260885094596	0.133108717016251	0.23923566684867	0.0556414884074657	0.124783549621155	0.174242736747613	0.132842232831014	0.23606684260939	0.140028008402801	0.247642198187029	0.0990147542976674	0.166924465222397	0.166924465222397	0.111282976814931	0.176470588235294	0.0947263466926009	0.129640744710433	0.171498585142509	0.242535625036333	0.0442807442770048	0.128623938856882	0.280056016805602	0.235294117647059	0.165024590496112
MTF2	0.215665546406877	0.304290309725092	0.0962250448649376	0.342997170285018	0.333333333333333	0.294484069532924	0.179143590975005	0.33129457822454	0.172773685116272	0.416666666666667	0.210818510677892	0.263523138347365	0.192450089729875	0.240664957460385	0.17817416127495	0.17817416127495	0.154475852363598	0.251259453814803	0.272165526975909	0.230089496654211	0.0687614164172529	0.183147418598252	0.278019218742766	0.190476190476191	0.235702260395516	0.267651689515655	0.21350420507345	0.196589274873196	0.233882138481874	0.205737799949456	0.369274472937998	0.149906337799172	0.338667005333841	0.208231682518141	0.304290309725092	0.0999375585327815	0.161690416690889	0.206973473521689	0.285830975237515	1	0.110865017539623	0.306186217847897	0.263523138347365	0.251259453814803	0.258198889747161	0.159363814577919	0.23814483610392	0.251976315339485	0.206284249251759	0.157313301241423	0.292352673102343	0.333333333333333	0.215387447585321	0.235702260395516	0.218844054766204	0.333333333333333	0.400163365332521	0.282842712474619	0.208514414057075	0.208231682518141	0.205152484965555	0.201346816564207	0.251259453814803	0.220863052149693	0.201569299302317	0.2328451577119	0.348742916231458	0.135184517608969	0.202113020863611	0.296333629667111	0.258198889747161	0.258303547803414	0.272165526975909	0.240664957460385	0.192450089729875	0.270369035217938	0.324442842261525	0.324442842261525	0.342997170285018	0.276172385369497	0.251976315339485	0.291666666666667	0.377123616632825	0.215165741455968	0.208333333333333	0.340206908719886	0.400163365332521	0.192450089729875
MYC	0.12911272875949	0.121446541889315	0.0384047686321284	0.114079161899069	0.133038021047548	0.176299100283099	0.188561808316413	0.279140242114907	0.160898284098727	0.0665190105237739	0.0420703161911671	0.147246106669085	0.32003973860107	0.0960527690280658	0.106667720180217	0.124445673543586	0.154133712735647	0.100281181515027	0.217250178637427	0.142849706060612	0.0137218241468665	0.21015304237365	0.152571897533232	0.16154616841488	0.125429449117813	0.198386599003518	0.213031326962262	0.127500009430474	0.116682063232489	0.0821128492798557	0.147382635309143	0.279205395326019	0.135166764551141	0.238936054543928	0.291471700534356	0.0797729700931484	0.129065838353455	0.216840812947467	0.0684474971394413	0.110865017539623	1	0.244406450967106	0.29449221333817	0.280787308242077	0.103050807985909	0.0795054244426302	0.230828314802267	0.251418227577135	0.178383713909265	0.107633058591166	0.280036951757974	0.116408268416604	0.191031465234891	0.258698238805489	0.104812487870821	0.116408268416604	0.18252665903851	0.188144173676719	0.12483155252719	0.1869934339909	0.19651018041219	0.178578546799505	0.100281181515027	0.146915916902583	0.172391018677208	0.19618930695247	0.15465355809928	0.183443743129439	0.258131676706911	0.118270918982248	0.0858756733215908	0.233336401550765	0.199145997084308	0.150940065615532	0.115214305896385	0.17265293471006	0.25897940206509	0.215816168387575	0.114079161899069	0.134718567930975	0.0754254682731404	0.216186784202265	0.0940720868383597	0.1889264813075	0.315965299987926	0.217250178637427	0.136894994278883	0.179222253616599
NANOG	0.198101453923265	0.149071198499986	0.117851130197758	0.210042012604201	0.23814483610392	0.202875667800172	0	0.360667853866973	0.10580184237879	0.204124145231931	0.193649167310371	0.225924028528766	0.314269680527354	0.147376586186641	0.109108945117996	0.163663417676994	0.141895130952121	0.153864363724166	0.416666666666667	0.219178501879802	0.021053798026663	0.280386077046022	0.319221199034531	0.306186217847897	0.192450089729875	0.234146452895424	0.212459146399699	0.150482316357212	0.179028718509858	0.188982236504614	0.251259453814803	0.336594533749158	0.181466546577824	0.350667192184836	0.484481395124954	0.0458992546021578	0.247536885744169	0.221803487683567	0.140028008402801	0.306186217847897	0.244406450967106	1	0.451848057057532	0.400047345682831	0.184466196843155	0.170782512765993	0.333333333333333	0.38575837490523	0.273699374346619	0.137620470640795	0.537086155529575	0.229639663385923	0.278449931336261	0.306717330506989	0.160816880225669	0.153093108923949	0.245049014704902	0.346410161513776	0.191532719420718	0.239091267398752	0.251259453814803	0.246598480958036	0.123091490979333	0.202875667800172	0.317405527136369	0.396077656577799	0.237289498938125	0.314576434802948	0.420812705765087	0.207390338946085	0.131761569173682	0.324442842261525	0.277777777777778	0.168430384213304	0.176776695296637	0.231793162486383	0.463586324972765	0.331133089266261	0.245049014704902	0.338240712601273	0.154303349962092	0.35721725415588	0.202072594216369	0.316227766016838	0.35721725415588	0.375	0.210042012604201	0.216060405362556
NFYA	0.204598301841142	0.23094010767585	0.0912870929175277	0.162697843363992	0.158113883008419	0.279372118307831	0.154133712735647	0.453979692250226	0.136589591177038	0.158113883008419	0.1	0.35	0.426006433615129	0.130465614610688	0.169030850945703	0.169030850945703	0.219822991634193	0.190692517849118	0.419573195839137	0.2182820625327	0.0326164036526721	0.325779182072302	0.362659260367683	0.293640068444207	0.223606797749979	0.253916687538504	0.253184841770917	0.163188341442055	0.166410058867569	0.14638501094228	0.155699788832305	0.355534097354983	0.24096579867075	0.345705358827356	0.635085296108588	0.0948090926279955	0.26843774609658	0.220896312153217	0.108465228909328	0.263523138347365	0.29449221333817	0.451848057057532	1	0.810443200858753	0.285773803324704	0.113389341902768	0.419573195839137	0.597614304667197	0.358780440179393	0.127920429813366	0.38829013735766	0.197642353760524	0.2724459655119	0.307459346906221	0.12456821978061	0.118585412256314	0.325395686727984	0.357770876399966	0.197814142018736	0.271625639078637	0.272474630456533	0.212238179989004	0.143019388386839	0.209529088730873	0.382450855295707	0.343616485571671	0.220564386628142	0.307793505625546	0.498527242750791	0.200804832225625	0.204124145231931	0.154252349018718	0.258198889747161	0.195698421916033	0.273861278752583	0.307793505625546	0.512989176042577	0.461690258438319	0.216930457818656	0.32022238035677	0.179284291400159	0.474341649025257	0.178885438199983	0.367423461417477	0.474341649025257	0.451848057057532	0.216930457818656	0.243432247780074
NFYB	0.162564022190589	0.165144564768954	0.0870388279778489	0.103417537999004	0.100503781525921	0.233074505374209	0.337289260048138	0.399556294927216	0.104186452214125	0.150755672288882	0.0953462589245592	0.333711906235957	0.435194139889245	0.0932955620356684	0.161164592805076	0.120873444603807	0.20959299877925	0.136363636363636	0.369274472937998	0.161874051522008	0.0310985206785561	0.310618262460968	0.314347306730966	0.258438295352369	0.21320071635561	0.242100062353126	0.265542502271897	0.155593978566035	0.132221471336986	0.0930484210398471	0.148453923805041	0.361587691764455	0.191459895266871	0.329617126543608	0.55048188256318	0.0451984614705569	0.219381727238139	0.187214550880364	0.103417537999004	0.251259453814803	0.280787308242077	0.400047345682831	0.810443200858753	1	0.194624736040381	0.0720749970156447	0.430820218427665	0.56980288229819	0.373182248142674	0.121967344227261	0.423108708278356	0.150755672288882	0.259767035706491	0.293150984988964	0.118771137369734	0.0753778361444409	0.25854384499751	0.341121146168977	0.188608384038579	0.282528965608807	0.278351107134452	0.182125048166179	0.136363636363636	0.166481789553007	0.390699195802967	0.351027282900682	0.175249909308195	0.293469592826711	0.548454318095348	0.153167916213497	0.155699788832305	0.194028500029066	0.205152484965555	0.155492603392781	0.174077655955698	0.244557994022259	0.440204389240067	0.489115988044518	0.155126306998506	0.277563690826684	0.113960576459638	0.452267016866645	0.170560573084488	0.311399577664609	0.414578098794425	0.369274472937998	0.206835075998008	0.232103541274264
NONO	0.111369209277941	0.188561808316413	0.149071198499986	0.265684465662029	0.215165741455968	0.19959308197927	0.307793505625546	0.22810637940488	0.156134907860915	0.193649167310371	0.163299316185545	0.244948974278318	0.173916398249984	0.106524728258261	0.138013111868471	0.138013111868471	0.119656480719082	0.194624736040381	0.184466196843155	0.217832459454868	0.0266311820645654	0.141865380426382	0.134595475514541	0.110656667034498	0.182574185835055	0.177704663327728	0.186052101883813	0.133242722834704	0.181164325463135	0.318727629155838	0.190692517849118	0.193528249929046	0.295121626102779	0.100809729818189	0.235702260395516	0.116116949957428	0.12524485821703	0.16032096321124	0.221403721385024	0.258198889747161	0.103050807985909	0.184466196843155	0.285773803324704	0.194624736040381	1	0.154303349962092	0.158113883008419	0.195180014589707	0.106524728258261	0.208893187146837	0.158518784780243	0.161374306091976	0.148300799552013	0.182574185835055	0.203419051086243	0.161374306091976	0.265684465662029	0.146059348668044	0.296110046131991	0.161295567709102	0.127128345232746	0.207950097964015	0.272474630456533	0.14256648712805	0.111524934186368	0.12024072240843	0.210105078815682	0.125656172487509	0.156556072771287	0.163956458945988	0.166666666666667	0.208514414057075	0.210818510677892	0.239680638581088	0.149071198499986	0.167541563316678	0.209426954145848	0.125656172487509	0.221403721385024	0.0950765377083057	0.14638501094228	0.225924028528766	0.219089023002066	0.1	0.161374306091976	0.263523138347365	0.265684465662029	0.124225998749988
NR0B1	0.128884815556617	0.0872871560943969	0.207019667802706	0.204980015422697	0.159363814577919	0.237583654806805	0.125217580669452	0.131990919337114	0.18585364625199	0.119522860933439	0.0755928946018454	0.151185789203691	0.138013111868471	0.123278418180384	0.127775312999988	0.127775312999988	0.0969328280530513	0.108112495523467	0.14638501094228	0.146671759524514	0.0739670509082307	0.131341820660624	0.124611196569807	0.119522860933439	0.112687233963802	0.13710212427677	0.153111800470191	0.140981475370048	0.188691270609945	0.258198889747161	0.17654696590095	0.143337874926493	0.151794185179729	0.167997013412975	0.174574312188794	0.053751703097435	0.11595420713049	0.148428370155862	0.163984012338158	0.159363814577919	0.0795054244426302	0.170782512765993	0.113389341902768	0.0720749970156447	0.154303349962092	1	0.121987509118567	0.135526185435788	0.0739670509082307	0.128931674244061	0.146759877141069	0.179284291400159	0.137299861037594	0.14790199457749	0.156941205143586	0.179284291400159	0.245976018507236	0.236643191323985	0.249222393139613	0.149330678589311	0.147122471584125	0.128349586963171	0.0720749970156447	0.105592735469691	0.12390243083466	0.111321277616897	0.138942503594182	0.0969458417911851	0.173931310695735	0.121435348143783	0.0925820099772551	0.0814462962375368	0.130120009726471	0.147934101816461	0.138013111868471	0.116335010149422	0.19389168358237	0.116335010149422	0.122988009253618	0.0880237696271323	0.135526185435788	0.149403576166799	0.135224680756563	0.0925820099772551	0.0896421457000795	0.29277002188456	0.163984012338158	0.138013111868471
NR4A1	0.154078908606984	0.186338998124983	0.058925565098879	0.175035010503501	0.136082763487954	0.180333926933486	0.138620656016734	0.27050089040023	0.158702763568185	0.102062072615966	0.0645497224367903	0.225924028528766	0.353553390593274	0.147376586186641	0.109108945117996	0.163663417676994	0.236491884920201	0.123091490979333	0.395833333333333	0.12524485821703	0.0631613940799889	0.25234746934142	0.276658372496593	0.247865033495917	0.144337567297406	0.210731807605881	0.196116135138184	0.13543408472149	0.161125846658872	0.157485197087178	0.150755672288882	0.35189428528321	0.259237923682606	0.350667192184836	0.372677996249965	0.107098260738368	0.173275820020918	0.221803487683567	0.140028008402801	0.23814483610392	0.230828314802267	0.333333333333333	0.419573195839137	0.430820218427665	0.158113883008419	0.121987509118567	1	0.462910049886276	0.294753172373282	0.192668658897113	0.358057437019716	0.153093108923949	0.263794671792247	0.288675134594813	0.160816880225669	0.153093108923949	0.350070021007002	0.317542648054294	0.148969892882781	0.270970103051919	0.276385399196283	0.150699071696578	0.0923186182344995	0.180333926933486	0.246870965550509	0.269332806472903	0.142373699362875	0.231793162486383	0.39605901719067	0.181466546577824	0.184466196843155	0.173239732168809	0.194444444444444	0.168430384213304	0.176776695296637	0.231793162486383	0.364246398192887	0.430473016046139	0.175035010503501	0.26307610980099	0.154303349962092	0.382732772309872	0.173205080756888	0.316227766016838	0.331701736001889	0.333333333333333	0.210042012604201	0.216060405362556
NRF1	0.203784786484806	0.207019667802706	0.109108945117996	0.259281489420866	0.188982236504614	0.166956774225936	0.202547873416733	0.333913548451873	0.163255787112085	0.188982236504614	0.119522860933439	0.298807152333598	0.363696483726654	0.15593623511709	0.202030508910442	0.252538136138053	0.197054046442997	0.170940864689457	0.424334212395753	0.173931310695735	0.0389840587792725	0.259587065825582	0.354649682807595	0.296972085935821	0.267261241912424	0.21677749238103	0.272352389700961	0.167183463772606	0.198898063239539	0.174963553055941	0.186096842079694	0.339955619802044	0.24000768036866	0.354168801660573	0.552052447473883	0.084988904950511	0.275009549108463	0.2053501270971	0.194461117065649	0.251976315339485	0.251418227577135	0.38575837490523	0.597614304667197	0.56980288229819	0.195180014589707	0.135526185435788	0.462910049886276	1	0.389840587792725	0.20385887657505	0.397796126479078	0.236227795630767	0.244226409358166	0.267261241912424	0.14888750009564	0.14173667737846	0.259281489420866	0.481070235442364	0.197027601559775	0.295140668050478	0.279145263119541	0.177571201301144	0.170940864689457	0.208695967782421	0.359162731646587	0.352028789309314	0.175749910065499	0.306569669742483	0.504184173365516	0.24000768036866	0.243975018237133	0.178885438199983	0.25717224993682	0.15593623511709	0.327326835353989	0.245255735793986	0.429197537639476	0.551825405536469	0.194461117065649	0.313150050287649	0.142857142857143	0.519701150387687	0.267261241912424	0.390360029179413	0.472455591261534	0.540061724867322	0.259281489420866	0.254587538608658
