	BTG2	KLF6	ITGB2	PLK2	CDT1	UHRF1	MCM5	MCM7	MKI67	GMNN	POLA2	SLBP	TIPIN	NCAPD2	MCM4	TOP2A	PRIM1	TYROBP	GATA2	SPI1	LCP1	MPO	SERPINA3N	PLEK	FLT3	MPEG1	IKZF1	ITGAM	LAPTM5	CSF1R	CTSS	CD53	IRF8	RUNX1T1	CSF3R	IL7R	CD33	CD44	APP	MLLT3	CTR9	KIT	CRIP1	MYC	CBFB	GFI1B	H2AFY	CD34	FOXO1	HNF4A	DUSP1	OTUB2	LY86	ESR1	CDK6	ANXA5	NOTCH1	RUNX2	VDR	DTL	CD38	SELL	MEIS1	MAML3	IGF1	ADAM17	XRCC6	XPC	USP11	VEGFC	NDN	ELF1	HOXA9	PBX1	PGR	PGRMC1	NR3C2	H1F0	HMGB2	DACH1	EYA2
MPO	0	0.150187852296528	0.0308606699924184	0.0308606699924184	0.0436435780471985	0.074848118856512	0.0465242105199235	0.0419960525565808	0.0476190476190476	0	0.0657951694959769	0.0545544725589981	0	0.0476190476190476	0.045501575519329	0.0629940788348712	0.0583211843519804	0.0345032779671177	0.0479050504765304	0.0660098361984449	0.037424059428256	1	0.0690065559342354	0	0	0.0690065559342354	0.0629940788348712	0.0650600048632355	0.0340799088295499	0.0470620805335012	0.113960576459638	0	0.0717496003334175	0.116642368703961	0	0.0419960525565808	0.0629940788348712	0	0.102520780871541	0.0465242105199235	0.0445435403187374	0.0430032952537531	0.0727392967453308	0.0205282123199639	0.0487950036474267	0.102868899974728	0.0308606699924184	0.038575837490523	0.0296956935458249	0.0507346289431841	0	0	0	0.0217134916353974	0.0296956935458249	0.0379868588198793	0.0296956935458249	0.0255404722119399	0.0549857399228215	0.0419960525565808	0	0.091003151038658	0.0405220449236554	0.0824786098842323	0.0183124385532878	0.0253673144715921	0.028903665650804	0.117579270250443	0.0583211843519804	0.0349428278907306	0.039193090083481	0	0.0398409536444798	0.0308606699924184	0.0311739843194275	0.182006302077316	0.0657951694959769	0.0476190476190476	0.057807331301608	0.0398409536444798	0.0465242105199235
SERPINA3N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220192753025272	0	0.0690065559342354	1	0	0	0	0	0.0471404520791032	0	0	0.110096376512636	0	0.0519875244910036	0	0	0	0	0.0411693484796309	0.106119089994502	0	0	0.0311588476424878	0	0	0	0	0	0.0559016994374947	0	0	0	0	0.111803398874989	0	0	0.055048188256318	0.0215165741455968	0	0	0	0	0.131876094679157	0	0	0.0530744892434275	0.0367607311046904	0	0	0	0.101273936708367	0	0	0	0	0	0.0659380473395787	0	0	0.0837707816583391	0	0
PLEK	0.0401286176952564	0.0441510785688348	0.0544331053951817	0.0272165526975909	0	0	0.0410304969931109	0	0.0419960525565808	0.0533760512683624	0	0.0481125224324688	0.0466760028009337	0.0419960525565808	0	0.0833333333333333	0	0.121716123890037	0.0211241416841493	0.0969857289937744	0.0660098361984449	0	0	1	0.0252699347859634	0	0.0277777777777778	0.0573775310549247	0.0300556544889144	0.062257280636469	0	0.0680413817439772	0.0316385998584166	0	0.0555555555555556	0.037037037037037	0.0555555555555556	0.0250548676000943	0.0387492129146064	0	0	0.0948133539980957	0.0641500299099584	0	0	0.0453609211626514	0	0.0680413817439772	0.0261891400439462	0.0447437370142683	0.0670025210172808	0	0	0.0382989993080951	0.0261891400439462	0.0335012605086404	0.0261891400439462	0.0225245792799829	0.0242464322484436	0.037037037037037	0.0345650564910142	0.0401286176952564	0	0	0	0.0671156055214024	0.0254906370967291	0.0691301129820284	0.051434449987364	0	0.0345650564910142	0	0	0.0272165526975909	0.0549857399228215	0.0401286176952564	0.029012942659283	0	0.0254906370967291	0.0351364184463153	0.0410304969931109
FLT3	0.0547585678193394	0.0301237616564389	0.129986736723936	0.148556270541641	0.0262612865719445	0.0450377349111045	0.0559892510955854	0.101079739143854	0.0859602382591879	0.0364178520364615	0.0395903791232448	0	0.0318464877649241	0	0.082137851729009	0.0758098043578903	0.0701862406343596	0.08304547985374	0.0288255068694668	0	0.0675566023666567	0	0	0.0252699347859634	1	0.04152273992687	0.151619608715781	0.0978700365857839	0.123039717479259	0.353978419867874	0.0457150320882494	0.139271503632789	0.0863465783552691	0.0350931203171798	0.227429413073671	0.176889543501744	0.151619608715781	0.119662490491488	0.0969398182525922	0.0279946255477927	0.0268028133709449	0.323450181769997	0	0.0617613507720754	0.0880830329272055	0.0928476690885259	0	0.116059586360657	0.0357370844945932	0.0457921883154498	0.0457150320882494	0	0.046423834544263	0.0653273920046175	0.160816880225669	0.0457150320882494	0.0893427112364829	0.0768412776806681	0.0661722222647287	0.0252699347859634	0.0943333261273157	0.136896419548348	0.0731489773641256	0	0.044075964272126	0.106848439402716	0.0869598095067456	0.0707499945954867	0	0.105129283382795	0.0707499945954867	0	0.0479463301485384	0.0742781352708207	0.0375161236742064	0.082137851729009	0.098975947808112	0	0.0347839238026982	0.0479463301485384	0.0559892510955854
MPEG1	0	0	0.0447213595499958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0.0680413817439772	0.054232614454664	0.0690065559342354	0	0	0.04152273992687	1	0	0.0471404520791032	0.098772959664959	0.102299150920571	0.165144564768954	0.111803398874989	0.103975048982007	0	0.0912870929175277	0.121716123890037	0.0912870929175277	0.0411693484796309	0.106119089994502	0	0	0.0311588476424878	0	0	0	0	0	0.0559016994374947	0	0	0	0	0.223606797749979	0.0314658387763776	0	0	0.0430331482911935	0	0	0.0608580619450184	0.0567961834247065	0.0659380473395787	0	0	0	0.0735214622093808	0.0837707816583391	0	0	0.0506369683541833	0	0	0	0	0	0.0659380473395787	0.0476731294622796	0	0.167541563316678	0	0
IKZF1	0.120385853085769	0.331133089266261	0.0408248290463863	0.0612372435695795	0.144337567297406	0.222783197169752	0.153864363724166	0.166666666666667	0.157485197087178	0.200160192256359	0.217597069944622	0.180421959121758	0.175035010503501	0.157485197087178	0.150482316357212	0.1875	0.077151674981046	0.11410886614691	0.237646593946679	0	0.0990147542976674	0.0629940788348712	0	0.0277777777777778	0.151619608715781	0	1	0.0645497224367903	0.0450834817333716	0.0778216007955863	0	0.0510310363079829	0.355934248407187	0.270030862433661	0.0416666666666667	0.166666666666667	0.0833333333333333	0.0751646028002829	0.116247638743819	0.215410109213832	0.176776695296637	0.127998027897429	0.0962250448649376	0.203672042472588	0.322748612183951	0.340206908719886	0.163299316185545	0.0510310363079829	0.255344115428476	0.302020224846311	0.0753778361444409	0	0.0510310363079829	0.22979399584857	0.176776695296637	0.0753778361444409	0.157134840263677	0.337868689199743	0.309142011167656	0.111111111111111	0.0777713771047819	0.0601929265428846	0.321633760451339	0.163663417676994	0.0484501583111509	0.083894506901753	0.229415733870562	0.181466546577824	0.154303349962092	0.0462250163521024	0.259237923682606	0.335410196624968	0.289875452182101	0.347011046894284	0.268055482123755	0.0601929265428846	0.261116483933547	0.0944911182523068	0.267651689515655	0.421637021355784	0.215410109213832
ITGAM	0.0621669872160209	0.0341992784028385	0.590291829898097	0.0210818510677892	0.0596284793999944	0.0511309992564914	0.0317820863081864	0.0573775310549247	0.0325300024316178	0.0826898230594723	0.0898933149950989	0.0372677996249965	0.0723101526062187	0.0325300024316178	0.0621669872160209	0.0430331482911935	0.0398409536444798	0.188561808316413	0.0490880693673816	0.120385853085769	0.102261998512983	0.0650600048632355	0.0471404520791032	0.0573775310549247	0.0978700365857839	0.0471404520791032	0.0645497224367903	1	0.0698430295769578	0.0964485644340824	0.0778498944161523	0.158113883008419	0.0735214622093808	0.0796819072889596	0.258198889747161	0.086066296582387	0.215165741455968	0.155259335930555	0.140070052543788	0.0635641726163728	0.0608580619450185	0.0881305298478463	0	0.0280468774607781	0.0666666666666667	0.105409255338946	0.0210818510677892	0.184466196843155	0.040572041296679	0.0346583496606691	0.0259499648053841	0	0.052704627669473	0.0593325545986646	0.040572041296679	0.0778498944161523	0.0608580619450185	0.0348949281726809	0.0375624113212674	0.0573775310549247	0.0803219328902499	0.217584455256073	0.0553636532358266	0.0563436169819011	0.0375293312520401	0.121304223812342	0.0394899251839395	0.0803219328902499	0.0398409536444798	0.0716114874039433	0.0535479552601666	0.038490017945975	0.0544331053951817	0.0421637021355784	0.063887656499994	0.0621669872160209	0.0674199862463242	0.0325300024316178	0.0592348877759092	0.0544331053951817	0.0635641726163728
LAPTM5	0.0325644804512918	0	0.0662589156449079	0	0.0312347523777212	0.026783579200279	0	0.0300556544889144	0	0.043314808182421	0.0470881609348011	0	0.0378777009539285	0	0.0325644804512918	0.0450834817333716	0.0417391935564841	0.098772959664959	0.0171422974035089	0.0617613507720754	0.107134316801116	0.0340799088295499	0	0.0300556544889144	0.123039717479259	0.098772959664959	0.0450834817333716	0.0698430295769578	1	0.0505219495381856	0.0815590871740555	0.110431526074847	0.0513496165963097	0.0417391935564841	0.135250445200115	0.0601113089778288	0.0901669634667432	0.0813283679362245	0.1152986625528	0.0332963579106013	0.0318788356531669	0.061553032027961	0	0.0734579584512913	0.0698430295769578	0.073621017383231	0.0220863052149693	0.138039407593558	0.0425051142042226	0.0181548310532899	0	0	0.0552157630374233	0.0932392207284975	0.0212525571021113	0.0271863623913518	0.0531313927552782	0.0365575125067556	0.039352089073397	0.0300556544889144	0.0560992713453214	0.0976934413538754	0.0290007395282871	0	0.0262116219263968	0.0726193242131597	0.0413714401892061	0.0560992713453214	0	0.0750234484920533	0.0560992713453214	0.0403238919272756	0.0570265948512201	0.0220863052149693	0.066931612237974	0.0651289609025836	0.0706322414022017	0	0.0620571602838091	0.0285132974256101	0.0332963579106013
CSF1R	0.0899387500826576	0.074215604399294	0.0762492851663023	0.137248713299344	0.0431331092813754	0.0554795041091482	0.0689700734807554	0.103762134394115	0.0941241610670023	0.029907430227729	0.0650256088762355	0.0269581933008596	0.0523065780965941	0.0235310402667506	0.0899387500826576	0.0778216007955863	0.0576390417704235	0.153448726380857	0.0355085536599346	0.153619074528514	0.0554795041091482	0.0470620805335012	0	0.062257280636469	0.353978419867874	0.102299150920571	0.0778216007955863	0.0964485644340824	0.0505219495381856	1	0.0563138291833708	0.114373927749453	0.0531827961389206	0.0576390417704235	0.124514561272938	0.145266988151761	0.155643201591173	0.12634768180258	0.137507975503416	0.0459800489871703	0.0440225453162812	0.318752365748994	0	0.050720270024075	0.0482242822170412	0.10166571355507	0.0152498570332605	0.0762492851663023	0.0440225453162812	0.0626765263204875	0.0563138291833708	0	0.152498570332605	0.0536488098304502	0.161415999493031	0.0375425527889139	0.110056363290703	0.0883461003674942	0.0950995670262426	0.041504853757646	0.11620402679753	0.0899387500826576	0.100120216432909	0.0407569572969611	0.0995403783943363	0.125353052640975	0.0856967983560063	0.0774693511983531	0.0288195208852117	0.120869440249245	0.0387346755991766	0	0.0590624423218618	0.0609994281330419	0.0770234094310274	0.112423437603322	0.0650256088762355	0.0235310402667506	0.0856967983560063	0.0590624423218618	0.0459800489871703
CTSS	0	0.0399361531915436	0.0492365963917331	0	0	0	0.0371134809512603	0.0335012605086404	0	0	0	0	0	0	0.0362977004320314	0	0	0.055048188256318	0	0.181848241863327	0.0298540717013266	0.113960576459638	0.110096376512636	0	0.0457150320882494	0.165144564768954	0	0.0778498944161523	0.0815590871740555	0.0563138291833708	1	0.123091490979333	0.0286181903516071	0	0.0502518907629606	0.0335012605086404	0.100503781525921	0.0679889413649005	0.0817832910104912	0	0	0.051457143326208	0	0.032751696735365	0	0	0	0.123091490979333	0	0	0.0303030303030303	0.209945552432591	0.123091490979333	0.0173213741660499	0	0.0303030303030303	0.0473779369679134	0	0	0.0335012605086404	0.0937958099221084	0.108893101296094	0	0	0.0292165447548012	0.141652815240362	0.0230571487955358	0.0312652699740361	0.232621052599618	0.0836242010007091	0	0	0	0	0	0.108893101296094	0.0262431940540739	0	0.0461142975910716	0	0.0371134809512603
CD53	0	0	0.15	0	0	0.0606339062590832	0	0	0	0	0	0.0883883476483184	0	0	0	0	0	0.223606797749979	0	0	0.18190171877725	0	0	0.0680413817439772	0.139271503632789	0.111803398874989	0.0510310363079829	0.158113883008419	0.110431526074847	0.114373927749453	0.123091490979333	1	0	0.0944911182523068	0.204124145231931	0.136082763487954	0.306186217847897	0.138086192684749	0.118644749469062	0	0	0.139346602858324	0	0	0	0.0833333333333333	0	0.1875	0	0	0	0	0	0.105539631709544	0	0.0615457454896664	0.0962250448649376	0	0	0.0680413817439772	0.254000254000381	0.221162934232346	0	0	0	0.164398987305357	0	0.0635000635000953	0	0.0566138517072298	0	0	0	0	0.101015254455221	0.0737209780774486	0.106600358177805	0	0	0	0
IRF8	0.137118234038212	0.377157143202357	0.0464990554975277	0.0697485832462916	0.131519189844286	0.14097096860865	0.140199927446556	0.126554399433667	0.143499200666835	0.136788225776266	0.198272638838644	0.123299240479018	0.15949044456578	0.107624400500126	0.137118234038212	0.166102649256687	0.0439374775163747	0.0519875244910036	0.270676997769406	0.10690449676497	0.0563883874434601	0.0717496003334175	0.0519875244910036	0.0316385998584166	0.0863465783552691	0.103975048982007	0.355934248407187	0.0735214622093808	0.0513496165963097	0.0531827961389206	0.0286181903516071	0	1	0.175749910065499	0.0474578997876249	0.0316385998584166	0.0474578997876249	0.0214029251236348	0.0993036382209397	0.210299891169834	0.234904619324909	0.0323974270985057	0.0547996624351191	0.201049625529064	0.294085848837523	0.309993703316851	0.139497166492583	0.0290619096859548	0.335578027607012	0.267553917205721	0.0858545710548214	0	0.174371458115729	0.196299727682028	0.111859342535671	0.0858545710548214	0.111859342535671	0.269380245009416	0.227835580867107	0.0949157995752499	0.0295269297678746	0.0342795585095531	0.274753129892699	0.18641092980036	0.041388169640853	0.0573329822583687	0.195976600339204	0.177161578607248	0.131812432549124	0.0263249063246328	0.236215438142997	0.424476359978009	0.330165123853215	0.325493388482694	0.23485569615051	0.0342795585095531	0.247840798548305	0.107624400500126	0.239526955970138	0.390195146371982	0.105149945584917
RUNX1T1	0.167183463772606	0.18394180184549	0.0755928946018454	0.0755928946018454	0.160356745147455	0.275009549108463	0.113960576459638	0.154303349962092	0.116642368703961	0.370624658330551	0.241746889207614	0.200445931434318	0.129640744710433	0.116642368703961	0.167183463772606	0.154303349962092	0.142857142857143	0.126773138209277	0.176014394654657	0.117953564923918	0.0916698497028211	0.116642368703961	0	0	0.0350931203171798	0	0.270030862433661	0.0796819072889596	0.0417391935564841	0.0576390417704235	0	0.0944911182523068	0.175749910065499	1	0.077151674981046	0.051434449987364	0.077151674981046	0.0347944500319611	0.0717496003334175	0.227921152919276	0.218217890235992	0.0526680653149723	0.0890870806374748	0.150850936546281	0.179284291400159	0.314970394174356	0.0755928946018454	0	0.181848241863327	0.18641092980036	0.0465242105199235	0	0.0944911182523068	0.132967437602285	0.109108945117996	0.0930484210398471	0.127293769304329	0.187683374126956	0.235702260395516	0.102868899974728	0.0960030721474639	0.111455642515071	0.198516666794186	0.202030508910442	0.0224280652008128	0.06213697660012	0.141598465080958	0.144004608221196	0.142857142857143	0.0427960492510913	0.192006144294928	0.138013111868471	0.243975018237133	0.188982236504614	0.190900887080303	0.111455642515071	0.241746889207614	0.116642368703961	0.176998081351197	0.243975018237133	0.170940864689457
CSF3R	0.0601929265428846	0.0662266178532522	0.244948974278318	0	0.0577350269189626	0.0495073771488337	0	0.0555555555555556	0	0.0800640769025436	0.0870388279778489	0	0.0700140042014005	0	0.0601929265428846	0.0416666666666667	0.077151674981046	0.136930639376292	0.0316862125262239	0	0.148522131446501	0	0	0.0555555555555556	0.227429413073671	0.0912870929175277	0.0416666666666667	0.258198889747161	0.135250445200115	0.124514561272938	0.0502518907629606	0.204124145231931	0.0474578997876249	0.077151674981046	1	0.277777777777778	0.333333333333333	0.225493808400849	0.0774984258292129	0.0615457454896664	0.058925565098879	0.142220030997144	0	0.0271562723296784	0.0645497224367903	0.136082763487954	0	0.204124145231931	0.0392837100659193	0.0335578027607012	0	0	0.102062072615966	0.0861727484432139	0.0392837100659193	0.100503781525921	0.058925565098879	0.0337868689199743	0.0363696483726654	0.0555555555555556	0.103695169473043	0.300964632714423	0.0536056267418897	0	0.0242250791555755	0.134231211042805	0.0382359556450936	0.103695169473043	0	0.0924500327042049	0.0518475847365213	0	0.052704627669473	0.0408248290463863	0.0824786098842323	0.120385853085769	0.0870388279778489	0	0.0382359556450936	0.052704627669473	0.0615457454896664
IL7R	0	0.132453235706504	0.0816496580927726	0.0272165526975909	0.038490017945975	0.0330049180992225	0.0410304969931109	0.0740740740740741	0.0419960525565808	0	0.116051770637132	0.0962250448649376	0.0466760028009337	0.0839921051131616	0.0401286176952564	0.0277777777777778	0	0.0912870929175277	0.0422482833682985	0.159744612766174	0.0990147542976674	0.0419960525565808	0	0.037037037037037	0.176889543501744	0.121716123890037	0.166666666666667	0.086066296582387	0.0601113089778288	0.145266988151761	0.0335012605086404	0.136082763487954	0.0316385998584166	0.051434449987364	0.277777777777778	1	0.277777777777778	0.150329205600566	0.0516656172194752	0.123091490979333	0.0392837100659193	0.170664037196572	0	0.0543125446593568	0.0430331482911935	0.0907218423253029	0.0272165526975909	0.136082763487954	0.0523782800878924	0.0671156055214024	0	0	0	0.0382989993080951	0.130945700219731	0.0335012605086404	0.104756560175785	0.15767205495988	0.0969857289937744	0.111111111111111	0.138260225964057	0.120385853085769	0.107211253483779	0.0727392967453308	0.0323001055407673	0.134231211042805	0.0254906370967291	0.103695169473043	0.102868899974728	0.0616333551361366	0.0691301129820284	0	0.0351364184463153	0.0272165526975909	0.0549857399228215	0.0401286176952564	0.0580258853185659	0.0419960525565808	0.0764719112901873	0.0702728368926307	0.0410304969931109
CD33	0	0.132453235706504	0.204124145231932	0.0408248290463863	0.0577350269189626	0.0495073771488337	0.0615457454896664	0.111111111111111	0.0629940788348712	0	0.174077655955698	0.144337567297406	0	0.125988157669742	0.0601929265428846	0.0416666666666667	0	0.136930639376292	0.0316862125262239	0.106119089994502	0.148522131446501	0.0629940788348712	0	0.0555555555555556	0.151619608715781	0.0912870929175277	0.0833333333333333	0.215165741455968	0.0901669634667432	0.155643201591173	0.100503781525921	0.306186217847897	0.0474578997876249	0.077151674981046	0.333333333333333	0.277777777777778	1	0.26307610980099	0.0968730322865161	0.123091490979333	0.058925565098879	0.113776024797715	0	0.0271562723296784	0.0645497224367903	0.136082763487954	0.0408248290463863	0.306186217847897	0.0392837100659193	0.0671156055214024	0	0	0	0.0861727484432139	0.0785674201318386	0.0502518907629606	0.0982092751647983	0.0675737378399486	0.0727392967453308	0.166666666666667	0.155542754209564	0.421350485800192	0.0536056267418897	0.109108945117996	0	0.167789013803506	0.0382359556450936	0.155542754209564	0.154303349962092	0.0462250163521024	0.103695169473043	0	0.052704627669473	0.0408248290463863	0.0412393049421161	0.0601929265428846	0.0870388279778489	0.125988157669742	0.0382359556450936	0.158113883008419	0.0615457454896664
CD44	0.0814387934696855	0.0298673845544749	0.202526415937631	0.0552344770738994	0.0260377821961648	0.0223272140344553	0	0.0501097352001886	0	0.0361079072337059	0.078506867197886	0.032547227745206	0.0315754488975336	0.0284095494863568	0.0271462644898952	0.0375823014001414	0.0347944500319611	0.102923371199077	0.0285801789453476	0	0.133963284206732	0	0.0411693484796309	0.0250548676000943	0.119662490491488	0.0411693484796309	0.0751646028002829	0.155259335930555	0.0813283679362245	0.12634768180258	0.0679889413649005	0.138086192684749	0.0214029251236348	0.0347944500319611	0.225493808400849	0.150329205600566	0.26307610980099	1	0.122327906297099	0.0555127381653369	0.0531494003452734	0.102623156545384	0	0.0612357126958977	0.0582222509739582	0.0613716411932216	0.0184114923579665	0.161100558132207	0.0354329335635156	0.0454024604764502	0.0226629804549668	0	0.138086192684749	0.0906799657252002	0.0708658671270312	0.0679889413649005	0.088582333908789	0.0609498379736422	0.0492067831305123	0.0501097352001886	0.116913093386239	0.162877586939371	0.0241754738514862	0	0.0764764750064382	0.166475688413651	0.0344878850250324	0.0701478560317434	0.0347944500319611	0.0625407298837625	0.0935304747089911	0	0.0237691344270764	0.0368229847159329	0.0557952475632102	0.0814387934696855	0.039253433598943	0.0284095494863568	0.0862197125625809	0.0713074032812293	0.0555127381653369
APP	0.111956569275048	0.092384255369158	0.123390539447825	0.0759326396601999	0.0536924844171219	0.0690613883274196	0.0286181903516071	0.0258328086097376	0.0292916516775831	0.0558435593287455	0.0404722329258176	0.0503367041410518	0.0488337760044759	0.0439374775163747	0.027989142318762	0.0968730322865161	0.0358748001667088	0.159178634991753	0.0957696320596173	0.0991363194193219	0.0920818511032262	0.102520780871541	0.106119089994502	0.0387492129146064	0.0969398182525922	0.106119089994502	0.116247638743819	0.140070052543788	0.1152986625528	0.137507975503416	0.0817832910104912	0.118644749469062	0.0993036382209397	0.0717496003334175	0.0774984258292129	0.0516656172194752	0.0968730322865161	0.122327906297099	1	0.0572363807032142	0.0547996624351191	0.105809553827141	0.0671156055214024	0.0883918709914585	0.0900450337781496	0.110735099504458	0.0474578997876249	0.106780274522156	0.0821994936526786	0.0936243679766961	0.0467333091488521	0	0.0711868496814374	0.146921551781968	0.0821994936526786	0.0817832910104912	0.136999156087798	0.0864081621148669	0.101469257886368	0.0516656172194752	0.0482172744015255	0.097961998115667	0.0997044405140355	0.0761019434147761	0.0957476805074039	0.140436551965044	0.0533380747062665	0.0602715930019068	0.0358748001667088	0.0644825880219161	0.120543186003814	0.0693166993213382	0.0857750392442776	0.0854242196177249	0.115055323750976	0.153940282753191	0.111298640545999	0.0292916516775831	0.151124545001088	0.0980286162791744	0.0572363807032142
MLLT3	0.133366267342316	0.195646395217807	0.0301511344577764	0.0603022689155527	0.255840859626732	0.182818106031783	0.181818181818182	0.246182981958665	0.232621052599618	0.118262479197817	0.321412173266612	0.159900537266708	0.155126306998506	0.232621052599618	0.222277112237194	0.153864363724166	0.056980288229819	0.0674199862463242	0.140410913160273	0.0982092751647983	0.0731272424127131	0.0465242105199235	0	0	0.0279946255477927	0	0.215410109213832	0.0635641726163728	0.0332963579106013	0.0459800489871703	0	0	0.210299891169834	0.227921152919276	0.0615457454896664	0.123091490979333	0.123091490979333	0.0555127381653369	0.0572363807032142	1	0.174077655955698	0.0210072907950784	0	0.120337417818033	0.190692517849118	0.201007563051842	0.150755672288882	0	0.232103541274264	0.198272638838644	0.0371134809512603	0	0.0753778361444409	0.127285585051946	0.145064713296415	0.0371134809512603	0.130558241966773	0.224579307827677	0.161164592805076	0.164121987972444	0.0382919790533742	0.0444554224474387	0.237542274739469	0.161164592805076	0.0357828133482257	0.049568159709661	0.169434748417471	0.268043853373619	0.227921152919276	0.0341394370999459	0.229751874320245	0.220192753025272	0.233549683248457	0.180906806746658	0.152286225968293	0.0444554224474387	0.160706086633306	0.186096842079694	0.169434748417471	0.233549683248457	0.136363636363636
CTR9	0.127688479613812	0.140487871737254	0.0288675134594813	0.0577350269189626	0.122474487139159	0.175035010503501	0.0870388279778489	0.117851130197758	0.0890870806374748	0.11322770341446	0.184637236468999	0.102062072615966	0.0990147542976674	0.0890870806374748	0.127688479613812	0.117851130197758	0.0545544725589981	0.0322748612183951	0.156838750231877	0.048478616556372	0.0350070021007002	0.0445435403187374	0	0	0.0268028133709449	0	0.176776695296637	0.0608580619450185	0.0318788356531669	0.0440225453162812	0	0	0.234904619324909	0.218217890235992	0.058925565098879	0.0392837100659193	0.058925565098879	0.0531494003452734	0.0547996624351191	0.174077655955698	1	0.0402258993354565	0	0.153619074528514	0.228217732293819	0.192450089729875	0.115470053837925	0	0.138888888888889	0.118644749469062	0.0355334527259351	0	0.0721687836487032	0.121866669555358	0.138888888888889	0.0355334527259351	0.0833333333333333	0.119454620641874	0.180020574955774	0.0785674201318386	0	0.0425628265379374	0.227429413073671	0.231455024943138	0.0342594354913766	0.0237289498938125	0.108147614087175	0.109985336266015	0.109108945117996	0.0326860225230307	0.21997067253203	0.158113883008419	0.223606797749979	0.144337567297406	0.116642368703961	0.0425628265379374	0.153864363724166	0.133630620956212	0.135184517608969	0.186338998124983	0.0870388279778489
KIT	0.0410910714179416	0.0904200157816849	0.0975426220008265	0.111477282286659	0.0197065855632859	0.0506947731313997	0.0630218723852352	0.0758506831984766	0.107508238134383	0.0546562343944197	0.0297087955511153	0.0246332319541073	0.0716932357038527	0.0215016476268765	0.0616366071269124	0.0995540216980005	0.0790020979724585	0.124635390569951	0.0648923634383276	0.0286181903516071	0.0844912885523329	0.0430032952537531	0.0311588476424878	0.0948133539980957	0.323450181769997	0.0311588476424878	0.127998027897429	0.0881305298478463	0.061553032027961	0.318752365748994	0.051457143326208	0.139346602858324	0.0323974270985057	0.0526680653149723	0.142220030997144	0.170664037196572	0.113776024797715	0.102623156545384	0.105809553827141	0.0210072907950784	0.0402258993354565	1	0.0656886185442862	0.0648843869938948	0.0220326324619616	0.0928977352388824	0	0.104509952143743	0.0402258993354565	0.0687253211830506	0.051457143326208	0	0.0696733014291618	0.0686307493463365	0.174312230453645	0.068609524434944	0.127382014562279	0.126856475990513	0.0868978743177835	0.0379253415992383	0.088485181300261	0.164364285671766	0.0914855267622344	0	0.0661495969615526	0.114542201971751	0.052204020451686	0.0530911087801566	0.0263340326574862	0.126223166562038	0.0353940725201044	0.0254410925657392	0.0539687072220866	0.0836079617149941	0.0703806627260209	0.0821821428358832	0.0742719888777883	0	0.104408040903372	0.0719582762961155	0.105036453975392
CRIP1	0.0695048046856916	0.152943822580374	0.0471404520791032	0.0471404520791032	0	0.114332390095006	0.0710669054518702	0	0.0727392967453308	0.0924500327042049	0	0.0833333333333333	0.0808452083454443	0.0727392967453308	0	0.0962250448649376	0.17817416127495	0.052704627669473	0.10976425998969	0.107624400500126	0.114332390095006	0.0727392967453308	0	0.0641500299099584	0	0	0.0962250448649376	0	0	0	0	0	0.0547996624351191	0.0890870806374748	0	0	0	0	0.0671156055214024	0	0	0.0656886185442862	1	0.0627147245589065	0	0.0785674201318386	0	0.058925565098879	0.0453609211626514	0.116247638743819	0.0580258853185659	0	0	0.0995037190209989	0.0907218423253029	0.0580258853185659	0.0680413817439772	0.0780274314640871	0.125988157669742	0.0641500299099584	0	0.0695048046856916	0	0	0.027972711943223	0.0774984258292129	0.0441510785688348	0.059868434008925	0.0890870806374748	0	0.059868434008925	0	0.0608580619450185	0.0471404520791032	0.142857142857143	0.0695048046856916	0.150755672288882	0	0.0441510785688348	0.0608580619450185	0.14213381090374
MYC	0.0980769303311342	0.237397785226333	0.0266076042095096	0.0798228126285287	0.0940720868383597	0.145199068147637	0.0601687089090165	0.126729270871833	0.123169273919784	0.0782727075428324	0.11345520555948	0.0705540651287698	0.136894994278883	0.0410564246399279	0.0784615442649073	0.122203225483553	0.0251418227577135	0.0297482058654365	0.185863553954972	0.167789013803506	0.0322664595883638	0.0205282123199639	0	0	0.0617613507720754	0	0.203672042472588	0.0280468774607781	0.0734579584512913	0.050720270024075	0.032751696735365	0	0.201049625529064	0.150850936546281	0.0271562723296784	0.0543125446593568	0.0271562723296784	0.0612357126958977	0.0883918709914585	0.120337417818033	0.153619074528514	0.0648843869938948	0.0627147245589065	1	0.189316422860252	0.177384028063397	0.0931266147332835	0.033259505261887	0.204825432704685	0.207777501366594	0.0163758483676825	0	0.033259505261887	0.215292017419113	0.128015895440428	0.0163758483676825	0.108813511124364	0.242226709179304	0.165927564724782	0.0724167262124758	0.0337916911377852	0.0392307721324537	0.209624975741642	0.106667720180217	0.12630966657731	0.0328069738999885	0.137061675205444	0.135166764551141	0.0502836455154269	0.0753179479500919	0.135166764551141	0.267182392156493	0.223276750636136	0.212860833676077	0.188144173676719	0.0196153860662268	0.156000907644285	0.143697486239747	0.224282741245272	0.206101615971818	0.0601687089090165
