	BTG2	KLF6	ITGB2	CDT1	UHRF1	MCM5	MCM7	MKI67	GMNN	POLA2	SLBP	TIPIN	NCAPD2	MCM4	TOP2A	PRIM1	TYROBP	GATA2	SPI1	MPO	PLEK	FLT3	IKZF1	ITGAM	CTSS	CD53	IRF8	RUNX1T1	CSF3R	IL7R	CD33	CD44	APP	MLLT3	CTR9	CRIP1	MYC	CBFB	GFI1B	CD34	FOXO1	HNF4A	DUSP1	OTUB2	ESR1	CDK6	ANXA5	NOTCH1	RUNX2	VDR	DTL	SELL	MEIS1	MAML3	ADAM17	XRCC6	XPC	USP11	VEGFC	NDN	ELF1	HOXA9	PBX1	PGR	PGRMC1	NR3C2	H1F0	HMGB2	DACH1	EYA2
IKZF1	0.153298789579174	0.101567120872955	0.0868951026027675	0.148545267303249	0.188692142620053	0.128379829821178	0.143467118163494	0.157708901485258	0.149345731502637	0.1583922595392	0.0909600951351492	0.126659177986685	0.16515178160806	0.163604012576171	0.16557713195474	0.157403726312992	0.182577414732625	0.244706054030324	0.124016138233175	0.182857606363232	0.156661656313661	0.353786714941127	1	0.0915946355050372	0.171217832949448	0.334262898466697	0.147343640425724	0.104294573436276	0.164459433768178	0.157626417295659	0.223340431948816	0.10679303752176	0.133713731555565	0.240363958536781	0.140728811353192	0.231794449108058	0.0953647387190902	0.120222230020932	0.114701510612959	0.291356613051921	0.0347112979688132	0.0972301940874997	0.11371521364442	0.120730145374224	0.100667580895746	0.207033662768556	0.208186717013782	0.218044594468263	0.134849968582794	0.0535667873476295	0.149831417686704	0.165471962207211	0.0984149452399479	0.134386561947207	0.0604272381124481	0.137424812621583	0.0750160169405887	0.115513041911783	0.136466913582638	0.120506257368406	0.138260052670637	0.135031341199368	0.129506483265934	0.104674068022888	0.0198576979046814	0.00436797970643505	0.0418000479782114	0.180929414781832	0.0722234174436754	0.114040264585063
ITGAM	0.0915882922941467	0.00531723474979428	0.0283416112614421	0.0445310095594517	0.0111675973586399	0.0789855231217054	0.057567806354462	0.0259550204945491	0.00319945131633725	0.0732922271031494	0.00954178166496678	0.0392397409537673	0.0281667859962221	0.0243414170337674	0.020092170406412	0.0423084569916485	0.0963936648213863	0.113428964727949	0.0695546679292091	0.0544182398643204	0.153296946020211	0.149372733562125	0.0915946355050372	1	0.0528118115820171	0.134724282568564	0.075296044104339	0.0536139272677441	0.104892485392051	0.0153752468755584	0.147131403636565	0.0768830048288987	0.0874126960341546	0.121666647875252	0.0222601011023056	0.130401141581991	0.106504284556745	0.0765310272567234	0.0378179869322541	0.160616978947342	0.0818497744410166	0.00256841993671193	0.0528976626645649	0.0614888359672045	0.0208302867869637	0.11083772569807	0.0495994057694976	0.00274369540647488	0.115570475110215	0.0329679089092253	0.00751030829497104	0.118978642144995	0.0281445759829054	0.0721833819780923	0.0240945245007777	0.021694949413888	0.0779354579917956	0.0763281664558219	0.0454997453733505	0.105843697255158	0.0465413457827048	0.0782902922866621	0.0229943474519255	0.100812421065432	0.0718787922070032	0.00574610218504855	0.0434543600006491	0.0448868702130888	0.0486696564851637	0.0612432218292576
CTSS	0.158027317728633	0.0230668882152161	0.0879360998854329	0.00967483123816566	0.0237798323560612	0.000915689673897278	0.0513884877974969	0.0359105352674617	0.029208327752906	0.0539705293201048	0.00617311701895515	0.0383148879254636	0.0171286479535028	0.0133503102735061	0.00859920636251842	0.0368383008068468	0.190843249108538	0.173474123454023	0.139786431244079	0.0107473495151176	0.181526900964664	0.328947617983744	0.171217832949448	0.0528118115820171	1	0.364881411284019	0.139099718886328	0.0881726870107984	0.126083083118137	0.157094331816213	0.165780719118057	0.0869355442774936	0.0573129426766814	0.168763244918861	0.113325393327861	0.211294383952458	0.00362515879475434	0.0525567923673838	0.108658267305796	0.192881210816958	0.0520409095939205	0.0314794849901895	0.0680504932838639	0.094503341899287	0.10582625895096	0.0509197547661574	0.105899381985455	0.150654348795814	0.161389435961396	0.0884446087286187	0.0185794998799909	0.071358374166716	0.121621649966968	0.164916650150048	0.0905212558163151	0.0937895930997938	0.11724301231383	0.0616367611318989	0.0337295721771053	0.0796855854512827	0.0622942740179352	0.172762585737219	0.150916797560293	0.0722858758710917	0.024122419585472	0.0447807572412012	0.117649975298591	0.0305749202752148	0.107943549979341	0.127039749841488
CD53	0.295929513707874	0.0958118608161008	0.150307071445972	0.14743964827966	0.163076711182373	0.152039220360784	0.187547915129436	0.181828885384097	0.128454138503473	0.107761289299588	0.127902885438166	0.127932900401748	0.187518132079224	0.152731785582109	0.128438695506422	0.10638136669331	0.362904385832745	0.384607845713587	0.191056224673081	0.312960602819859	0.3080663845746	0.577255732457244	0.334262898466697	0.134724282568564	0.364881411284019	1	0.274227297405118	0.235856638784815	0.238489562537529	0.237488920955818	0.26381984929556	0.192773772921714	0.239634565633344	0.391370792914011	0.239926732891421	0.404813205462584	0.16361396670328	0.136319709123284	0.184355354196022	0.46049259155968	0.113615999584853	0.109020720029	0.143976803287208	0.155991658340139	0.195615949858056	0.304461896003428	0.280157110452359	0.282866583852157	0.19407746432143	0.1212014750099	0.102118263211017	0.309504322126944	0.170698348236851	0.207157752288951	0.136419467147979	0.194195180349152	0.208332180349289	0.17154377057917	0.135691269318177	0.324496360640363	0.21448358841659	0.204394029359943	0.259266347118975	0.153365731179209	0.0912375516378682	0.105076748842904	0.118780293429582	0.228848290046961	0.221886664328097	0.204984460157728
IRF8	0.170147210423511	0.0486940262586338	0.128643753151258	0.165293160917556	0.218277573401977	0.184053510997111	0.154104800523472	0.170429191155178	0.128427430381123	0.0776557370341741	0.120950554147214	0.108374068865278	0.141556862032907	0.14127976323365	0.181715947046128	0.161478519277421	0.309645796499178	0.233167608735332	0.0944589821043453	0.271641125608801	0.160029978312	0.261292276791297	0.147343640425724	0.075296044104339	0.139099718886328	0.274227297405118	1	0.00830861033263452	0.0507164760502642	0.286810504451322	0.207115081235151	0.159694977774416	0.0992706996427122	0.190360913828577	0.198847336841533	0.207008200842547	0.075864363780997	0.070070216199289	0.066973730286864	0.0975400423801304	0.0141104225532258	0.00228652467141644	0.0799574249697501	0.0349614366113348	0.0751155782744239	0.198678759053851	0.168177029644165	0.188446913553871	0.0329582287540164	0.0258304076047001	0.140334949662382	0.261199743551959	0.193435852606579	0.149962727798936	0.0410993352387707	0.159365817663242	0.113075480562174	0.1085997070191	0.068953823063063	0.126941241275884	0.0999085566404194	0.0492280976091537	0.0963884785343544	0.0746891646378536	0.0472954685024778	0.0708874838903081	0.0589006136470102	0.130972921747246	0.0960487452089537	0.110125519534956
RUNX1T1	0.12543887465886	0.101747429817994	0.0210188029474017	0.0585654889355133	0.0816659819120556	0.0645615729879949	0.129299435713956	0.0589992436152989	0.0550247246197871	0.0569572113816633	0.0980254386587198	0.111672852916708	0.0642338764386996	0.0483307769767137	0.0410643234664066	0.0522669822140511	0.147541973436123	0.22097070376585	0.0669305893910757	0.102441641967612	0.175706803695928	0.231621521389208	0.104294573436276	0.0536139272677441	0.0881726870107984	0.235856638784815	0.00830861033263452	1	0.156791502051508	0.0238539100276641	0.0711128665141394	0.12263753505644	0.101236871066913	0.266065662041159	0.0850130907547319	0.240456394138082	0.145546458058569	0.0630580066504546	0.0830107423686239	0.307149186968951	0.057753426257219	0.085054957662383	0.0568171440904993	0.181134722203605	0.0407144892314587	0.223267747649774	0.117297977337885	0.0970417848082334	0.0501501260064104	0.053239760612818	0.103412320220283	0.0969602796550659	0.0940149443951643	0.101056386901653	0.0308862806258426	0.124432456104867	0.12421059039218	0.0427403229965944	0.0547921903701761	0.205861756857607	0.0387056376417658	0.102036386459607	0.141470929682587	0.074747884598812	0.134936244909635	0.0688556158512957	0.0536885120199342	0.107000673511862	0.113403267334915	0.189117432080599
CSF3R	0.0538142711684974	0.125284801343457	0.0513965688061118	0.157339090506761	0.104741825831895	0.146155808612596	0.180470740620823	0.0186561330022658	0.144053864356698	0.165044079831329	0.128793769773487	0.173026848180024	0.0763909359717233	0.105757674448779	0.123601132026994	0.125450566552304	0.21834916232941	0.160129249530172	0.188518524991044	0.235085866291184	0.271193028660354	0.386905691066033	0.164459433768178	0.104892485392051	0.126083083118137	0.238489562537529	0.0507164760502642	0.156791502051508	1	0.119057078868045	0.127874263071057	0.145812223193167	0.0851303544619151	0.276668936561273	0.115194249490054	0.281645777225832	0.277818434850079	0.152090503430291	0.0504217930775991	0.42291006204749	0.119800209239277	0.0903227253604272	0.0930215007872651	0.130373758322118	0.0871120551846192	0.268274487806577	0.125278688264568	0.0659385765167439	0.156458548064227	0.119791962715175	0.104412592747448	0.162769519345029	0.0114462230392168	0.144302101256621	0.0869817021717649	0.156653402152313	0.200828956643149	0.12342717773547	0.0671998021593859	0.185038981194765	0.148356514598851	0.157143912658075	0.129142881824818	0.10846460553924	0.0577007941681721	0.0706020888308868	0.116707937457985	0.103626574077852	0.0613272882539866	0.100643275381277
IL7R	0.11008769664334	0.0625144810204835	0.127221141722155	0.061116444192217	0.115824725742292	0.10987422818922	0.101507818175242	0.137456267361794	0.100959539286048	0.105904704634934	0.0919286637229208	0.0728513149649242	0.111700423232665	0.0943149201437428	0.126158187710841	0.0669404281274199	0.154723133691542	0.204205452139929	0.0380039271438195	0.0729999868065818	0.00055651987110312	0.143980837892994	0.157626417295659	0.0153752468755584	0.157094331816213	0.237488920955818	0.286810504451322	0.0238539100276641	0.119057078868045	1	0.142765293218279	0.0441106169258232	0.0853491107716838	0.144931204164191	0.225526337439732	0.189902640270171	0.0366570711334294	0.0439366966376227	0.103208906905235	0.0199260024931054	0.000300651057678571	0.0367965921250087	0.104204589680335	0.00089941440815691	0.127420110969222	0.137270456326876	0.231639038206455	0.225231967174715	0.0195390480052689	0.0466051018557169	0.133641624539718	0.202815023772341	0.17127297084244	0.190280317193247	0.0266873174141688	0.157293379019751	0.0585748744638427	0.126603466453604	0.0364783523773778	0.0966702583795958	0.103614856953053	0.0193190200873949	0.12220660601896	0.0218763827748602	0.0420389405709384	0.0605694568530904	0.0957142734327118	0.0968121739610987	0.0942913384116122	0.0949600660403727
CD33	0.0863078780199836	0.0695030698107118	0.171465586285299	0.0871000495926001	0.068921973190843	0.0851594561872732	0.134863100618753	0.0545739409314017	0.051642533876249	0.0224713235805165	0.026506257211368	0.0869821131698485	0.00955638507474358	0.120992930017097	0.0902813419309452	0.0849891714703921	0.181660406466754	0.224323855733068	0.119940076486286	0.0974857270885019	0.166422916623384	0.319091773502236	0.223340431948816	0.147131403636565	0.165780719118057	0.26381984929556	0.207115081235151	0.0711128665141394	0.127874263071057	0.142765293218279	1	0.0984571424423741	0.0985639756441746	0.201885079427962	0.161883296559019	0.183450603268182	0.0687920069765185	0.0592453919500449	0.124133411414739	0.204775800010853	0.0899839835466218	0.0970099062136882	0.0918033898340274	0.0862429143719714	0.057935307456583	0.16046642701816	0.144457198716041	0.296999622776047	0.100712188946394	0.0707757250464716	0.0898645154300592	0.0684503040216838	0.102948519360653	0.144321518809654	0.110330900497621	0.176067836884324	0.101000620798604	0.13488241511589	0.0332580303734839	0.135941178791501	0.156140385992057	0.156181456874494	0.0882064309529246	0.111730882643828	0.0638556522938877	0.0682876562893462	0.124205291291686	0.105582050710585	0.119439439885176	0.0689629534064624
CD44	0.0887600826415807	0.115485418102928	0.0277849056876921	0.119213484360597	0.157699786555475	0.12693175536395	0.142827533460066	0.148224382078926	0.15656940386944	0.146006995157273	0.0971884257601522	0.12975341761678	0.13968191605022	0.0960470188275193	0.148083775172512	0.143848411635946	0.169801952202495	0.137911462915841	0.131022572203078	0.205057422739694	0.188972227956503	0.253859774559026	0.10679303752176	0.0768830048288987	0.0869355442774936	0.192773772921714	0.159694977774416	0.12263753505644	0.145812223193167	0.0441106169258232	0.0984571424423741	1	0.119787754642378	0.212840879458771	0.115614958547239	0.186462945210912	0.186438847601058	0.0803070944920438	0.00140676518412075	0.16730329599727	0.0307695494649418	0.0225246571585012	0.0762454669099387	0.0230754451355216	0.129172975820557	0.261911947323839	0.0864619803380704	0.0982572060840063	0.0730477122496053	0.0566426613034552	0.0779196182280506	0.160682215260366	0.101543455398137	0.0934604099562018	0.054942444045879	0.131049436660388	0.129656429970422	0.0261558533047976	0.0699053323587402	0.16800906911145	0.087493023834497	0.0480303777336746	0.0252847242272216	0.0818866028168967	0.0189536818656426	0.0671334750482877	0.019831631659889	0.162102394560778	0.00258988100806127	0.0424856399249996
APP	0.0807346583267947	0.101171401028447	0.0351867787266303	0.0930057197703957	0.0768839256530007	0.100419905689635	0.122584053834357	0.0668860676803909	0.0557691354478801	0.0590862309097116	0.0431817625967979	0.0186131640670475	0.128225013360142	0.0784965134825171	0.0442366894969626	0.0450775650164632	0.143329418038195	0.183217137421775	0.0718589102180022	0.13299361027192	0.128127852657996	0.262145645197813	0.133713731555565	0.0874126960341546	0.0573129426766814	0.239634565633344	0.0992706996427122	0.101236871066913	0.0851303544619151	0.0853491107716838	0.0985639756441746	0.119787754642378	1	0.220768726048322	0.143493371557908	0.130228606804152	0.142741737309587	0.0555098556434272	0.116245151647812	0.238990237537918	0.0346255273175045	0.0380668369429331	0.0621225662759614	0.125958215922053	0.0224199753297739	0.15148086104401	0.124042976719508	0.114694076421565	0.0728411025489979	0.110933559982992	0.0570698694574242	0.149367612919362	0.0717801026040985	0.0477110507537988	0.0255452122914429	0.0849116176536351	0.0816468056442623	0.0197174557530091	0.09075358031808	0.118786317544799	0.0800118689634203	0.0394857968729481	0.121763558452816	0.031037174179503	0.00412375621090852	0.0675047005938747	0.114801931319472	0.140233824176644	0.126000453591629	0.0551812783656472
MLLT3	0.188228061512514	0.145770555119682	0.0559858663830801	0.176960682873424	0.182511222602038	0.198887361159109	0.235507671528273	0.1707864689276	0.163616528663601	0.187797301301938	0.161545370103533	0.213257439646511	0.142717868468516	0.155039664741846	0.16533451214652	0.151844869227156	0.247580809957584	0.330782998322626	0.189657619243717	0.302016335834542	0.273558641079047	0.466558106656448	0.240363958536781	0.121666647875252	0.168763244918861	0.391370792914011	0.190360913828577	0.266065662041159	0.276668936561273	0.144931204164191	0.201885079427962	0.212840879458771	0.220768726048322	1	0.123562289503249	0.444181733037456	0.236696170410702	0.141856430702549	0.14839997815634	0.478417601624693	0.125040543764797	0.1277652427408	0.189801794116828	0.163043899826506	0.124731186480699	0.390559201830182	0.184304532379591	0.18293080674998	0.189361407657791	0.195522007359985	0.144801566452449	0.263237455428762	0.167752453287297	0.134485210792364	0.0481942212347478	0.184640548402108	0.216960992471597	0.086484954083385	0.147534446697561	0.298382561869463	0.177305403637182	0.139512528479932	0.242351686240566	0.105504370020259	0.104382107318127	0.103199359759346	0.168859555017084	0.255285974045014	0.128552880595875	0.203896263126829
CTR9	0.104338534662705	0.138792318395724	0.0823683500017875	0.115764685251946	0.174102975828457	0.164851632330591	0.203699668585241	0.149242773912358	0.194858485337096	0.115593360622296	0.1349545758777	0.148905656586643	0.111541951257837	0.114414516348485	0.163879096473268	0.119867497356934	0.180428428827962	0.14922844837221	0.0719695546331768	0.180372484593157	0.0776722408245967	0.255251347249593	0.140728811353192	0.0222601011023056	0.113325393327861	0.239926732891421	0.198847336841533	0.0850130907547319	0.115194249490054	0.225526337439732	0.161883296559019	0.115614958547239	0.143493371557908	0.123562289503249	1	0.206011796323042	0.145634920365126	0.109629281781778	0.0922269340587194	0.195670792599932	0.0343029010235242	0.0584594142575437	0.0361599529781231	0.111472620025017	0.073427277562677	0.211452689828576	0.172368174135935	0.104989835871325	0.033345335110058	0.0848833830249078	0.15709294207062	0.136529068934921	0.0909147968059891	0.132063394265677	0.0245328195355294	0.175392575385845	0.116116037049127	0.11587266917888	0.0454455433670936	0.152121864673066	0.09330334267864	0.108594407152061	0.121880536231012	0.0557007007969062	0.0312688416985421	0.0408599982036289	0.117706853512212	0.152064270821897	0.0573041618003718	0.0878045140414823
CRIP1	0.172281574324262	0.122900960001059	0.0858590575809947	0.251933657814033	0.311000107170461	0.292685827545574	0.337216182903624	0.250442526544167	0.29802291616173	0.237675094913054	0.243110598725067	0.290733908611118	0.231805669135247	0.241035853808042	0.307081202960486	0.247018551374679	0.290677060592867	0.33327428242359	0.15627632818465	0.252520448096644	0.207383641516689	0.460333748842997	0.231794449108058	0.130401141581991	0.211294383952458	0.404813205462584	0.207008200842547	0.240456394138082	0.281645777225832	0.189902640270171	0.183450603268182	0.186462945210912	0.130228606804152	0.444181733037456	0.206011796323042	1	0.26026427849554	0.218683209706788	0.138356463005294	0.460429858204991	0.0997010760032224	0.170297085128622	0.171784180042568	0.1275682773575	0.137478642412086	0.378194171477339	0.214607905771732	0.131527325991161	0.170754728347028	0.171134193953827	0.234395738189438	0.264504562081483	0.180523758983943	0.213318989443008	0.0682714612538185	0.301414071331642	0.224528540771362	0.107139418841038	0.14104968360009	0.292212650370582	0.238060152817152	0.120369723343844	0.265767930870174	0.12610363435302	0.0634718018328146	0.0891117450202381	0.173683729440684	0.358380574511277	0.1315166402024	0.168714642148843
MYC	0.0242867305564376	0.148769060514396	0.074882882568367	0.224257987029014	0.190714548968067	0.271153192139336	0.197273338970001	0.0377348200707656	0.209342821829211	0.143558441650543	0.204318846435844	0.234392349280422	0.11149755084922	0.19080154179192	0.149436257679421	0.250455463818612	0.160640336661408	0.0745317219780545	0.108347399114647	0.247229263219197	0.16043118806862	0.243629046779569	0.0953647387190902	0.106504284556745	0.00362515879475434	0.16361396670328	0.075864363780997	0.145546458058569	0.277818434850079	0.0366570711334294	0.0687920069765185	0.186438847601058	0.142741737309587	0.236696170410702	0.145634920365126	0.26026427849554	1	0.14324978310568	0.0817686211190273	0.332154065582296	0.113835408644906	0.137258529884227	0.0620224824643505	0.0443001897479899	0.0789990437081938	0.368743423646402	0.0366977360119315	0.0230755639476272	0.0354739507814673	0.0345088938962348	0.203428385654486	0.211042529630466	0.0125293816850845	0.12392533369871	0.121399954930813	0.199132063556248	0.13442974229444	0.0861734949055534	0.0635695265898426	0.141418815113074	0.103113607671273	0.109837129186567	0.0818806851480603	0.0398501387238897	0.0109695281484836	0.0994635907441919	0.122340421054709	0.129853484889048	0.0325551837243787	0.0633115546281802
CBFB	0.0866671047299378	0.0964948874982309	0.060216924178544	0.224776009553688	0.235606750749114	0.237056310232879	0.135256208821022	0.198668844662892	0.184203919893023	0.140349132044228	0.248289814411131	0.207042101287549	0.158419394931954	0.236455929488823	0.210969100019783	0.228785755340148	0.106452743082985	0.0877339012450345	0.0471063777838567	0.160508729306484	0.0735635999540289	0.161228974440588	0.120222230020932	0.0765310272567234	0.0525567923673838	0.136319709123284	0.070070216199289	0.0630580066504546	0.152090503430291	0.0439366966376227	0.0592453919500449	0.0803070944920438	0.0555098556434272	0.141856430702549	0.109629281781778	0.218683209706788	0.14324978310568	1	0.0125054720339429	0.190190292786761	0.0970572189676601	0.0496040972369158	0.0502293221624024	0.00566144255625741	0.0394155107609652	0.222437298100816	0.101410730367224	0.0622435003003202	0.0661454776407418	0.0458840105328764	0.190453812379633	0.120763360224651	0.0121486611600116	0.072480874877911	0.0832939378191014	0.121419559759768	0.0527547069945405	0.0749705651450196	0.00208902907964638	0.133463333182139	0.162751275660799	0.080176233475892	0.0886069104552519	0.0353900920434184	0.0159086871508567	0.0566125222293878	0.130454282816258	0.160538322023298	0.0017815851877305	0.0366905180661221
GFI1B	0.0474506621426349	0.0148115534592559	0.019913243784567	0.0563941437104717	0.00962564651243082	0.0291586375550556	0.0370216781821698	0.0465408678407684	0.0765415037154119	0.0189531128051517	0.00931120218781025	0.0261216198533135	0.00927536436787503	0.0222134200300525	0.0400006555700889	0.0154647168064761	0.0669646067041752	0.259604007301966	0.0169657033405676	0.0358780755965501	0.0827838291322119	0.152175187998435	0.114701510612959	0.0378179869322541	0.108658267305796	0.184355354196022	0.066973730286864	0.0830107423686239	0.0504217930775991	0.103208906905235	0.124133411414739	0.00140676518412075	0.116245151647812	0.14839997815634	0.0922269340587194	0.138356463005294	0.0817686211190273	0.0125054720339429	1	0.101155472989561	0.0136559756572257	0.00575652695332125	0.0724813675688871	0.0880731772418656	0.0239017795265462	0.00104853063631475	0.116031525998342	0.0882992816218003	0.00537885559543406	0.0551011449601233	0.000934958324339307	0.0269053617839074	0.0627795607488296	0.0426336195884005	0.0763099111396923	0.0362142111779389	0.0562684166071038	0.0163615084964541	0.036803681877993	0.0274635033143274	0.00692835661150742	0.0549258888252644	0.0970252965628191	0.050043875542187	0.0404984933065723	0.0158291579422809	0.0971471918730557	0.00309009895419524	0.0918646154374743	0.0735857512135548
CD34	0.210326613918935	0.112879187245594	0.0699031383851916	0.202917816295192	0.182519492257361	0.203415158744547	0.265372027239886	0.156447083151323	0.215079670161508	0.172316767634558	0.201594281197611	0.200998614641403	0.174156078057209	0.196246076167569	0.150589927991233	0.196644784867286	0.323804093531704	0.306832598539593	0.299329331441987	0.334821588460907	0.330444780837893	0.639281715516201	0.291356613051921	0.160616978947342	0.192881210816958	0.46049259155968	0.0975400423801304	0.307149186968951	0.42291006204749	0.0199260024931054	0.204775800010853	0.16730329599727	0.238990237537918	0.478417601624693	0.195670792599932	0.460429858204991	0.332154065582296	0.190190292786761	0.101155472989561	1	0.195872191881752	0.213035803998741	0.120139724354455	0.220584538084524	0.18100300681141	0.41794683158886	0.21950584472129	0.207556454664168	0.254326807602319	0.174230544942556	0.18348891286851	0.27245703065579	0.00289216982606025	0.244690814212892	0.174962631473218	0.259641698878499	0.27360795838053	0.161656400998571	0.146983718166484	0.321263601904696	0.232355443252212	0.255566974099752	0.244330922481165	0.147519148965506	0.0538080872629252	0.184581137265087	0.170439584225586	0.250120287167804	0.157383681160573	0.166316790390179
FOXO1	0.038265412340265	0.0549306054044139	0.00739772212855632	0.104954933793478	0.0117232870345133	0.0666318634744643	0.100010968490185	0.041643930968863	0.0767468204599128	0.105222261802212	0.0363991097030945	0.0254091862248971	0.034683590203488	0.0329487175387306	0.044489108455008	0.0254025675886198	0.141928534048009	0.0925347128147684	0.117463910401937	0.102559240487518	0.0894317041879957	0.158706613812083	0.0347112979688132	0.0818497744410166	0.0520409095939205	0.113615999584853	0.0141104225532258	0.057753426257219	0.119800209239277	0.000300651057678571	0.0899839835466218	0.0307695494649418	0.0346255273175045	0.125040543764797	0.0343029010235242	0.0997010760032224	0.113835408644906	0.0970572189676601	0.0136559756572257	0.195872191881752	1	0.000916525081349602	0.0926005405402946	0.0676944095852076	0.0847660743325034	0.0926044130086194	0.0570347771587247	0.0931108074925073	0.0333846392546126	0.0990871271418919	0.0427399585846599	0.0716529551576134	0.0101859292018464	0.0228730287774285	0.0171693992507264	0.102468821790336	0.0430217628805378	0.0545642611539985	0.0578498285641851	0.0492522298242642	0.120177107761485	0.114465722561361	0.0952212563323404	0.0283645231234529	0.00130821212488126	0.0719261127088003	0.0668365168177817	0.0987062992305669	0.097145540202704	0.0673240084934598
HNF4A	0.0617733220821499	0.0423942471854725	0.00179131653960414	0.0960541596276156	0.108322215348507	0.0813514260888054	0.068987842190098	0.0543224065750286	0.0975913873287498	0.10059559053938	0.0478120500779771	0.0843545357624391	0.06489688408448	0.0519639982800413	0.0649233784559094	0.0726945632278176	0.0840353307420955	0.106022560880061	0.113614604736493	0.139140242373139	0.144828788977021	0.200724084203486	0.0972301940874997	0.00256841993671193	0.0314794849901895	0.109020720029	0.00228652467141644	0.085054957662383	0.0903227253604272	0.0367965921250087	0.0970099062136882	0.0225246571585012	0.0380668369429331	0.1277652427408	0.0584594142575437	0.170297085128622	0.137258529884227	0.0496040972369158	0.00575652695332125	0.213035803998741	0.000916525081349602	1	0.0495328777086157	0.101233954049814	0.0539005987627111	0.168331097598259	0.08859719440919	0.0826221677879421	0.12378117185885	0.0608026345122068	0.0432493457954423	0.021945688622806	0.00142113347238168	0.0500440903493644	0.104561353516898	0.103687867382197	0.0958269043935403	0.0696324740455654	0.0485842815467911	0.0657749298699181	0.123331518992451	0.107121929238181	0.0389612294835073	0.101888069069871	0.0445342399757492	0.0542715561218912	0.0832798564056811	0.130557932690618	0.0337923116405754	0.0794137353191579
DUSP1	0.0856137086749797	0.292865067484744	0.024272751298821	0.0945814014460822	0.0885289383851948	0.124652458618987	0.119347384819745	0.0920555331313126	0.124684016491131	0.116658083314415	0.0520082329539626	0.0893386220489971	0.0739655306492345	0.0256963661232307	0.119612828273995	0.111515469693153	0.101233042535476	0.170533299711714	0.0494404044827056	0.0822068528978159	0.0399734537027389	0.143370153164463	0.11371521364442	0.0528976626645649	0.0680504932838639	0.143976803287208	0.0799574249697501	0.0568171440904993	0.0930215007872651	0.104204589680335	0.0918033898340274	0.0762454669099387	0.0621225662759614	0.189801794116828	0.0361599529781231	0.171784180042568	0.0620224824643505	0.0502293221624024	0.0724813675688871	0.120139724354455	0.0926005405402946	0.0495328777086157	1	0.0406393055399347	0.0528685937724985	0.136418185923226	0.158230813931501	0.0630126663316079	0.0834208037845753	0.104771720121981	0.0120617310152432	0.0698590523459526	0.154613449356333	0.053156622322258	0.0752404134800898	0.0517944736142169	0.0220643916268706	0.0415488546496159	0.121651025132004	0.0943188675616905	0.136893201685614	0.0231886352550638	0.0234533487146337	0.0873340790575264	0.0902228110632386	0.0786169866727451	0.125578224418546	0.0812413417533201	0.0714390699729828	0.0759563064405286
OTUB2	0.0405077353320838	0.0759868165414849	0.00482179944862081	0.00638753959277124	0.0363795414645024	0.0242947239919528	0.0398408295940031	0.00867694712740831	0.000200802997157723	0.00963297646055327	0.0186961097275839	0.0284240664591738	0.0360667215950726	0.0119319091298978	0.0261799040851268	0.0254767863201099	0.0883113511683938	0.165173407457574	0.0891921621449265	0.0480160949797134	0.127157122254444	0.185164986356115	0.120730145374224	0.0614888359672045	0.094503341899287	0.155991658340139	0.0349614366113348	0.181134722203605	0.130373758322118	0.00089941440815691	0.0862429143719714	0.0230754451355216	0.125958215922053	0.163043899826506	0.111472620025017	0.1275682773575	0.0443001897479899	0.00566144255625741	0.0880731772418656	0.220584538084524	0.0676944095852076	0.101233954049814	0.0406393055399347	1	0.0460621416440797	0.0874518875765412	0.111140770035077	0.0731499944561363	0.063199926862699	0.091202751658277	0.00275631505974319	0.0511906728007611	0.0705379756015613	0.04990633496911	0.037184670188055	0.0544433111942344	0.0672598294227513	0.0765805636448716	0.0982504404653685	0.117608020050055	0.0312338859870749	0.102344965742919	0.0968744333506624	0.065193137333517	0.0603660611872802	0.0867613550037634	0.122915392892943	0.0252549564476221	0.0157402567144194	0.105509577744328
ESR1	0.129899824417222	0.0175546709052062	0.00318494881752317	0.0912787681735148	0.0548275294806894	0.0349282090409469	0.0880100391696734	0.07219949349479	0.0531550161510741	0.0229380769386531	0.050975553175145	0.0578781528233549	0.0514924181488679	0.0665629944521036	0.0698127969578369	0.0541245682429013	0.147588474194325	0.148568264877829	0.0555977590201585	0.107467018945129	0.0552197964527959	0.189703195941366	0.100667580895746	0.0208302867869637	0.10582625895096	0.195615949858056	0.0751155782744239	0.0407144892314587	0.0871120551846192	0.127420110969222	0.057935307456583	0.129172975820557	0.0224199753297739	0.124731186480699	0.073427277562677	0.137478642412086	0.0789990437081938	0.0394155107609652	0.0239017795265462	0.18100300681141	0.0847660743325034	0.0539005987627111	0.0528685937724985	0.0460621416440797	1	0.13537247846694	0.0930237243616	0.110427949279663	0.0815197861331322	0.0231552238119095	0.0912183085113152	0.0926159162198615	0.0111237321069014	0.150396369214677	0.0476124451564409	0.108508683454669	0.136293929330426	0.075407721291726	0.000564351584777421	0.0947582097269975	0.0562287003133207	0.0809693363257581	0.0347184871087714	0.0531159226041346	0.0479347983946578	0.0309027635843161	0.0281835133928254	0.0602065114755087	0.026350237246846	0.0624499284241165
