	MCM6	MCM3	ORC2	MCM5	MCM4	MCM2	MCM7	RAD51	KLF6	JUN	BTG2	POLR2B	XRCC3	XRCC6	ERCC8	GTF2H1	TCF19	SPI1	GATA2	EBF1	IKZF1	TLR4	MYB	IRF8	RUNX1T1	GTF2F1	CTR9	SNRPB	TAF12	YBX1	MLLT3	PHB2	MYCN	XPC	POLR1B	E2F4	RB1	MYC	CBFB	GFI1B	PA2G4	MAPK1	MAPK12	REXO4	RARB	HDAC2	SMARCA2	JARID2	CBX7	MECOM	HDAC7	HDAC11	DDX20	EGR1	ZFP36	HMGB2	MIS18BP1	CENPK	NFKBIA	REL	RELB	SPO11	DEK	ABL1	H1F0	MED16	FOXO1	PHF10	EPAS1	HIF3A	TSC22D3	IRF7	DDX58	STAT2	IRF9	MEIS1	RORC	RORA	RUVBL2	PBX1	HCFC1	APBB1	FEM1B	ZBTB16	RNF4	CREB5	ATF7	RPS6KA5	NDN	ELF1	E2F8	NFATC2
TAF12	0.130434782608696	0.0851256530758749	0.144337567297406	0.0889108448948774	0.130434782608696	0.421637021355784	0.120385853085769	0.078192905271403	0.191345949293976	0.154717385795887	0.0869565217391304	0.107676380411633	0.0817860820109531	0.138092044166527	0.0869565217391304	0.111455642515071	0.104257207028537	0.209539519031237	0.137324582136952	0.376867331440716	0.210675242900096	0.0540387055747515	0.188608384038579	0.239956909566871	0.222911285030141	0.318511028635303	0.17025130615175	0.0737209780774486	1	0.176998081351197	0.222277112237194	0.0851256530758749	0.25802342327107	0.187251471568285	0.136504726557987	0.221162934232346	0.134908125123986	0.196153860662268	0.279751442472094	0.196589274873196	0.057831493196624	0.0599161759894059	0.045501575519329	0.0538381902058166	0.158990750187223	0.108695652173913	0.233582864989514	0.108893101296094	0.101144347484835	0.195386882707751	0.112350882940971	0.188608384038579	0.147441956154897	0.155178180033562	0.102665400467869	0.220947270666443	0.23643312187173	0.197814142018736	0.148938867183625	0.266732534684632	0.173762011714229	0.118216560935865	0.156385810542806	0.0499237857244208	0.091003151038658	0.314347306730966	0.198626523843708	0.163572164021906	0.235907129847835	0.255376959227625	0.279751442472094	0.25408390302422	0.0859249725189307	0.25021729686849	0.323029141234899	0.23232092779871	0.190788900224668	0.204385006865824	0.210162774997094	0.206418738616856	0.236778532022108	0.17025130615175	0.0982946374365981	0.180578779628654	0.205677351057318	0.323029141234899	0.114950122467926	0.160514470781026	0.187251471568285	0.323029141234899	0.193600773165592	0.220043114711676
YBX1	0.421637021355784	0.112423437603322	0.157435071421797	0.375277674973257	0.187317162316339	0.144337567297406	0.309492230295086	0.1	0.103664211069763	0.25408390302422	0.0781398391605935	0.21523650802307	0.116051770637132	0.236215438142997	0.204385006865824	0.117851130197758	0.0593913870916499	0.0605227532668802	0.155178180033562	0.373101253622318	0.311286403182345	0.106399035319786	0.314938663671583	0.0866025403784439	0.167248402001418	0.170399544147749	0.163663417676994	0.283410100632568	0.254000254000381	1	0.156385810542806	0.186096842079694	0.152498570332605	0.186550626811159	0.15191090506255	0.333333333333333	0.325493388482694	0.0747957592006766	0.144337567297406	0.186096842079694	0.0702728368926307	0.171448166624547	0.194444444444444	0.25486446230487	0.198761597999981	0.16638958140993	0.115727512471569	0.180150939644418	0.188982236504614	0.10400628679223	0.107832773203438	0.137464349807054	0.133630620956212	0.140248178363304	0.219317231653256	0.219116414265911	0.136930639376292	0.173421993904824	0.260289603147677	0.0823231949922678	0.189934294099397	0.14213381090374	0.311399577664609	0.118262479197817	0.132314031006241	0	0.174963553055941	0.0317820863081864	0.144337567297406	0.210818510677892	0.202610224618277	0.0915497214246348	0.161164592805076	0.219178501879802	0.193328861833138	0.171397792547765	0.269013793424485	0.0618195442473933	0.197673873153717	0.38554980047803	0.210731807605881	0.151947435279517	0.110485434560398	0.0944911182523068	0.134908125123986	0.136930639376292	0.158750158750238	0.0628694613461932	0.0816496580927726	0.107676380411633	0.174371458115729	0.162221421130763
MLLT3	0.222277112237194	0.174077655955698	0.243432247780074	0.181818181818182	0.222277112237194	0.183532587096449	0.246182981958665	0.186550626811159	0.195646395217807	0.180793845882227	0.133366267342316	0.220192753025272	0.167248402001418	0.169434748417471	0.0889108448948774	0.227921152919276	0.106600358177805	0.28347335475692	0.140410913160273	0.330289129537908	0.215410109213832	0.0368354734341879	0.224988521286629	0.210299891169834	0.227921152919276	0.186096842079694	0.174077655955698	0.150755672288882	0.222277112237194	0.204385006865824	1	0.0580258853185659	0.226133508433323	0.268043853373619	0.279145263119541	0.226133508433323	0.114950122467926	0.120337417818033	0.190692517849118	0.201007563051842	0.0591312395989083	0.102104625076691	0.0930484210398471	0.110096376512636	0.162564022190589	0.155593978566035	0.238832573610613	0.185567404756301	0.310252613997011	0.133185431642405	0.153167916213497	0.128564869306645	0.188444590361102	0.158665765604384	0.131215970270369	0.169434748417471	0.322329185610152	0.202259958738973	0.121828980774635	0.227272727272727	0.21320071635561	0.201455741006345	0.21320071635561	0.102091617289509	0.186096842079694	0.192847303959967	0.232103541274264	0.125436301501064	0.150755672288882	0.261116483933547	0.190692517849118	0.259794366658822	0.117141482531485	0.21320071635561	0.27524094128159	0.237542274739469	0.195076826628707	0.17912443020796	0.188025358272589	0.180906806746658	0.207514339159822	0.174077655955698	0.201007563051842	0.184637236468999	0.175249909308195	0.220192753025272	0.121716123890037	0.164121987972444	0.229751874320245	0.220192753025272	0.197951895616224	0.321412173266612
PHB2	0.0851256530758749	0.0555555555555556	0.112390297389803	0.0580258853185659	0.0567504353839166	0.16151457061745	0.0523782800878924	0.102062072615966	0.0624390541054463	0.100973208561847	0.113500870767833	0.0351364184463153	0.0800640769025436	0.0901230117393125	0.113500870767833	0.0363696483726654	0.0680413817439772	0.147441956154897	0.0448110714948221	0.0702728368926307	0.117851130197758	0.1175576026431	0.0615457454896664	0.0671156055214024	0.181848241863327	0.0890870806374748	0.0555555555555556	0.0721687836487032	0.0851256530758749	0.202336162068524	0.0580258853185659	1	0.0481125224324688	0.122205929184461	0.0593913870916499	0.0721687836487032	0.0586967270883749	0.0512063581761712	0.0912870929175277	0.128300059819917	0.150970271219279	0.143378012617725	0.0890870806374748	0.0351364184463153	0.062257280636469	0.113500870767833	0.0571661950475029	0.0947558739358269	0.0660098361984449	0.0850102284084451	0.122205929184461	0.164121987972444	0.0962250448649376	0.0337579789027889	0.0502518907629606	0.0901230117393125	0.102868899974728	0.086066296582387	0.136082763487954	0.0870388279778489	0.136082763487954	0.051434449987364	0.0340206908719886	0.076024108119292	0.0296956935458249	0.0410304969931109	0.0740740740740741	0.106752102536725	0.0962250448649376	0.138888888888889	0.121716123890037	0.0710669054518701	0.149539241091212	0.136082763487954	0.0702728368926307	0.0505398695719269	0.041504853757646	0.0381107966983353	0.102868899974728	0.0769800358919501	0.154528774990922	0.148148148148148	0.0962250448649376	0.117851130197758	0.0894874740285366	0.0702728368926307	0.124721912892465	0.104756560175785	0.122205929184461	0.0351364184463153	0.0505398695719269	0.0820609939862218
MYCN	0.147441956154897	0.108253175473055	0.12104550653376	0.113066754216661	0.147441956154897	0.154303349962092	0.170103454359943	0.110485434560398	0.446108908109597	0.262336091148551	0.0737209780774486	0.136930639376292	0.10400628679223	0.163902517026796	0.0737209780774486	0.14173667737846	0.0883883476483184	0.210600223573316	0.271652683997216	0.547722557505166	0.280670699693906	0.0458135416336145	0.293150984988964	0.348742916231458	0.188982236504614	0.192879187452615	0.180421959121758	0.09375	0.25802342327107	0.0831530749926064	0.226133508433323	0.0481125224324688	1	0.190500190500286	0.192879187452615	0.40625	0.190623212915756	0.315965299987926	0.237170824512628	0.333333333333333	0.098058067569092	0.0677285461478596	0.077151674981046	0.136930639376292	0.296540126309456	0.129011711635535	0.222783197169752	0.153864363724166	0.128623938856882	0.248470933668405	0.0635000635000953	0.106600358177805	0.125	0.285043856274785	0.0870388279778489	0.234146452895423	0.200445931434318	0.167705098312484	0.101015254455221	0.414578098794425	0.294627825494395	0.133630620956212	0.220970869120796	0.084649897197465	0.115727512471569	0.159900537266708	0.288675134594813	0.173343811320384	0.3	0.396928310067868	0.237170824512628	0.369274472937998	0.0971285862357264	0.318198051533946	0.456435464587638	0.328266082149306	0.296540126309456	0.297044262893002	0.17817416127495	0.325	0.229415733870562	0.120281306081172	0.125	0.280670699693906	0.174371458115729	0.456435464587638	0.150755672288882	0.170103454359943	0.190500190500286	0.502079011046402	0.361092690364237	0.373101253622318
XPC	0.224701765881942	0.21997067253203	0.178974948057073	0.229751874320245	0.224701765881942	0.143340635928415	0.276520451928113	0.269407953040162	0.288429975200615	0.152304991509027	0.149801177254628	0.13912166872805	0.281787981470539	0.285471640841884	0.224701765881942	0.288009216442392	0.0898026510133875	0.14213381090374	0.118285458403163	0.231869447880084	0.181466546577824	0.0465466048463804	0.162459108322165	0.177161578607248	0.144004608221196	0.195965450417405	0.109985336266015	0.158750158750238	0.187251471568285	0.241746889207614	0.268043853373619	0.122205929184461	0.190500190500286	1	0.274351630584367	0.158750158750238	0.0968366889979414	0.135166764551141	0.200804832225625	0.254000254000381	0.149440644416015	0.154827611321696	0.156772360333924	0.231869447880084	0.164337310699433	0.112350882940971	0.17604840918975	0.156326349870181	0.217803420934516	0.140248178363304	0.129032258064516	0.216612144429553	0.190500190500286	0.111386479838528	0.132647306485615	0.237893034034903	0.271537693320852	0.170388550274119	0.179605302026775	0.191459895266871	0.179605302026775	0.169711058325533	0.179605302026775	0.143340635928415	0.156772360333924	0.216612144429553	0.171088300858246	0.105670493051452	0.127000127000191	0.293294230042707	0.1606438657805	0.218856889818253	0.123353427872862	0.21552636243213	0.185495558304067	0.133407469193014	0.136947758916194	0.150898636448357	0.181025128880568	0.127000127000191	0.17481496402442	0.171088300858246	0.211666878333651	0.103695169473043	0.177161578607248	0.13912166872805	0.246986191211649	0.138260225964057	0.193548387096774	0.13912166872805	0.166759336491268	0.216612144429553
POLR1B	0.227507877596645	0.17817416127495	0.222717701593687	0.186096842079694	0.227507877596645	0.129099444873581	0.251976315339485	0.190940653956493	0.350438322025231	0.138786300617768	0.091003151038658	0.563436169819011	0.171184197004365	0.173421993904824	0.091003151038658	0.174963553055941	0.109108945117996	0.0788110406239101	0.119762626191326	0.281718084909506	0.188982236504614	0.0188511545271853	0.164487923739942	0.143499200666835	0.291605921759902	0.19047619047619	0.133630620956212	0.154303349962092	0.136504726557987	0.187251471568285	0.279145263119541	0.0593913870916499	0.192879187452615	0.274351630584367	1	0.154303349962092	0.0941241610670023	0.123169273919784	0.195180014589707	0.25717224993682	0.12104550653376	0.125408898704123	0.19047619047619	0.169030850945703	0.16638958140993	0.0682523632789935	0.122226466270428	0.151947435279517	0.264628062012482	0.170399544147749	0.156772360333924	0.131590338991954	0.192879187452615	0.108266392392153	0.134303827337563	0.173421993904824	0.329914439536929	0.207019667802706	0.0935219529582825	0.139572631559771	0.181848241863327	0.247435829652697	0.218217890235992	0.139325468922833	0.19047619047619	0.131590338991954	0.1187827741833	0.171184197004365	0.0925820099772552	0.222717701593687	0.195180014589707	0.189934294099397	0.119898129866036	0.174574312188794	0.225374467927604	0.162088179694622	0.16638958140993	0.183339699405642	0.109971479845643	0.123442679969674	0.106198848810718	0.0593913870916499	0.205737799949456	0.0944911182523068	0.215248801000253	0.112687233963802	0.251951629930134	0.167984210226323	0.195965450417405	0.112687233963802	0.202610224618277	0.164487923739942
E2F4	0.184302445193621	0.180421959121758	0.139875721236047	0.188444590361102	0.184302445193621	0.273861278752583	0.170103454359943	0.154679608384557	0.446108908109597	0.337289260048138	0.110581467116173	0.182574185835055	0.138675049056307	0.163902517026796	0.0737209780774486	0.14173667737846	0.0883883476483184	0.114287580220624	0.291056447139875	0.502079011046402	0.331701736001889	0.0458135416336145	0.293150984988964	0.348742916231458	0.188982236504614	0.270030862433661	0.180421959121758	0.125	0.221162934232346	0.30697030675746	0.226133508433323	0.0721687836487032	0.40625	0.158750158750238	0.154303349962092	1	0.190623212915756	0.216186784202265	0.237170824512628	0.375	0.098058067569092	0.101592819221789	0.154303349962092	0.0912870929175277	0.269581933008596	0.184302445193621	0.222783197169752	0.215410109213832	0.214373231428136	0.276078815187116	0.127000127000191	0.159900537266708	0.1875	0.30697030675746	0.108798534972311	0.210731807605881	0.267261241912424	0.167705098312484	0.126269068069026	0.376889180722205	0.353553390593274	0.133630620956212	0.176776695296637	0.126974845796198	0.154303349962092	0.106600358177805	0.336787657027282	0.208012573584461	0.325	0.469097093716571	0.237170824512628	0.400047345682831	0.0971285862357264	0.388908729652601	0.456435464587638	0.426745906794098	0.269581933008596	0.247536885744169	0.200445931434318	0.425	0.258092700604382	0.144337567297406	0.166666666666667	0.229639663385923	0.174371458115729	0.410791918128875	0.14173667737846	0.204124145231931	0.254000254000381	0.456435464587638	0.426745906794098	0.426401432711221
RB1	0.134908125123986	0.0880450906325624	0.0898933149950989	0.0919600979743406	0.112423437603322	0.152783082838035	0.145266988151761	0.107832773203438	0.123692673998823	0.217174770882618	0.179877500165315	0.111369209277941	0.063443240165672	0.0999795980820074	0.0449693750413288	0.0864585626556352	0.107832773203438	0.246986191211649	0.15387039919305	0.167053813916911	0.202336162068524	0.0372613312053305	0.130051217752471	0.141820789703788	0.17291712531127	0.117655201333753	0.110056363290703	0.0571869638747267	0.134908125123986	0.160591013709393	0.114950122467926	0.0586967270883749	0.190623212915756	0.0968366889979414	0.0941241610670023	0.190623212915756	1	0.192737026091485	0.168784987759644	0.20333142711014	0.0897222906831869	0.0619710387495266	0.117655201333753	0.0556846046389705	0.147999093736719	0.157392812644651	0.181195301666741	0.187712763944569	0.156919734289782	0.168406498460619	0.11620402679753	0.130051217752471	0.152498570332605	0.120375084638761	0.0929130778103323	0.157110796986012	0.203784786484806	0.102299150920571	0.0924280913172329	0.114950122467926	0.143777030937918	0.0815139145939222	0.134790966504298	0.0946659142103794	0.141186241600503	0.0975384133143533	0.146741817720937	0.148034227053235	0.167748427365865	0.220112726581406	0.144672846651124	0.131398934761199	0.0740598526968769	0.129399327844126	0.139211511597426	0.140168303006073	0.115110406239671	0.120796867777827	0.108685219458563	0.167748427365865	0.157435071421797	0.132067635948844	0.10166571355507	0.155643201591173	0.124093190990815	0.139211511597426	0.243975018237133	0.103762134394115	0.135571364597118	0.139211511597426	0.180216389579236	0.178820424409648
MYC	0.0784615442649073	0.0768095372642569	0.186500961648063	0.0601687089090165	0.0784615442649073	0.257247877713763	0.126729270871833	0.11759010854795	0.237397785226333	0.279205395326019	0.0980769303311342	0.121446541889315	0.0922452704756137	0.137061675205444	0.0980769303311342	0.150850936546281	0.14110813025754	0.122474487139159	0.185863553954972	0.291471700534356	0.203672042472588	0.0650127244385654	0.241092311813895	0.201049625529064	0.150850936546281	0.143697486239747	0.153619074528514	0.0498892578928304	0.196153860662268	0.169790543991204	0.120337417818033	0.0512063581761712	0.315965299987926	0.135166764551141	0.123169273919784	0.216186784202265	0.192737026091485	1	0.189316422860252	0.177384028063397	0.0782727075428324	0.108125660975265	0.0615846369598918	0.097157233511452	0.172150305012654	0.127500009430474	0.171245450561521	0.147382635309143	0.114079161899069	0.132224325212324	0.0675833822755704	0.0850914041696099	0.133038021047548	0.245032332788227	0.0810563139992967	0.224282741245272	0.106667720180217	0.0892446175963094	0.120949825935034	0.240674835636066	0.188144173676719	0.0711118134534778	0.14110813025754	0.0900932384402329	0.143697486239747	0.14181900694935	0.204825432704685	0.129143378665859	0.212860833676077	0.268833380424899	0.126210948573501	0.229261877147555	0.0775307693996828	0.169329756309047	0.218603775400767	0.209624975741642	0.200842022514763	0.197590904494063	0.142223626906956	0.212860833676077	0.198386599003518	0.153619074528514	0.0665190105237739	0.203672042472588	0.108257490669496	0.218603775400767	0.189076047498976	0.0905209077655947	0.135166764551141	0.267182392156493	0.227093723720113	0.269456113203765
CBFB	0.186500961648063	0.136930639376292	0.136930639376292	0.143019388386839	0.186500961648063	0.100055601894761	0.172132593164774	0.139754248593737	0.256494588021288	0.21332045841299	0.139875721236047	0.173205080756888	0.131558702896054	0.177704663327728	0.186500961648063	0.119522860933439	0.111803398874989	0.129793532912791	0.245440346836908	0.346410161513775	0.322748612183951	0.0386333704643128	0.235969951862135	0.294085848837523	0.179284291400159	0.29277002188456	0.228217732293819	0.118585412256314	0.279751442472094	0.166666666666667	0.190692517849118	0.0912870929175277	0.237170824512628	0.200804832225625	0.195180014589707	0.237170824512628	0.168784987759644	0.189316422860252	1	0.316227766016838	0.0620173672946042	0.0856705873756239	0.0975900072948533	0.115470053837925	0.238698018814666	0.139875721236047	0.219178501879802	0.194624736040381	0.216930457818656	0.174607573942395	0.120482899335375	0.134839972492648	0.197642353760524	0.19414506867883	0.165144564768954	0.266556994991592	0.253546276418555	0.212132034355964	0.127775312999988	0.238365647311398	0.260874597374975	0.169030850945703	0.223606797749979	0.0892288262810312	0.14638501094228	0.202259958738973	0.213003216807565	0.219264504826757	0.221359436211787	0.273861278752583	0.3	0.233549683248457	0.0921442675250927	0.223606797749979	0.288675134594813	0.33218191941496	0.238698018814666	0.219178501879802	0.140859042454753	0.221359436211787	0.253916687538504	0.152145154862546	0.158113883008419	0.193649167310371	0.183803655523452	0.23094010767585	0.095672974646988	0.172132593164774	0.281126765115875	0.288675134594813	0.24913643956122	0.269679944985297
GFI1B	0.196589274873196	0.144337567297406	0.0620621397951739	0.150755672288882	0.196589274873196	0.118262479197817	0.181443684650606	0.117851130197758	0.4325904563487	0.274828285965149	0.147441956154897	0.243432247780074	0.138675049056307	0.156097635263616	0.147441956154897	0.125988157669742	0.117851130197758	0.286982010697426	0.310460210282533	0.547722557505166	0.340206908719886	0.0407231481187684	0.248734169081546	0.309993703316851	0.314970394174356	0.205737799949456	0.192450089729875	0.125	0.196589274873196	0.11155268706329	0.201007563051842	0.128300059819917	0.333333333333333	0.254000254000381	0.25717224993682	0.375	0.20333142711014	0.177384028063397	0.316227766016838	1	0.0653720450460614	0.0903047281971462	0.154303349962092	0.121716123890037	0.287554061875836	0.172015615514047	0.165024590496112	0.246182981958665	0.228664780190012	0.294484069532924	0.169333502666921	0.21320071635561	0.208333333333333	0.263117405792109	0.203090598614981	0.187317162316339	0.267261241912424	0.149071198499986	0.101015254455221	0.251259453814803	0.235702260395516	0.222717701593687	0.176776695296637	0.11286652959662	0.154303349962092	0.14213381090374	0.224525104684854	0.277350098112615	0.333333333333333	0.384900179459751	0.316227766016838	0.287213478951776	0.129504781647635	0.282842712474619	0.365148371670111	0.393919298579168	0.359442577344795	0.26403934479378	0.148478467729125	0.333333333333333	0.191179778225468	0.128300059819917	0.166666666666667	0.204124145231932	0.193746064573032	0.304290309725092	0.102299150920571	0.136082763487954	0.211666878333651	0.365148371670111	0.350150487625927	0.355334527259351
PA2G4	0.057831493196624	0.11322770341446	0.145478593490662	0.118262479197817	0.057831493196624	0.118435856783518	0.0533760512683624	0.10400628679223	0.190885428892733	0.117596206407571	0.231325972786496	0.0716114874039433	0.108785658644084	0.146943671674129	0.057831493196624	0.0741249316661101	0.138675049056307	0.111803398874989	0.0608862565547983	0.0716114874039433	0.120096115353815	0.023959399259138	0.0836242010007091	0.0911921505175107	0.22237479499833	0.0605227532668802	0.0566138517072298	0.196116135138184	0.057831493196624	0.0410304969931109	0.0591312395989083	0.150970271219279	0.098058067569092	0.149440644416015	0.12104550653376	0.098058067569092	0.0897222906831869	0.0782727075428324	0.0620173672946042	0.0653720450460614	1	0.0531306428361855	0.12104550653376	0.286445949615773	0.0845909868875627	0.115662986393248	0.116510345607093	0.0965609099170535	0.134534558799263	0.129944424547263	0.199254192554687	0.167248402001418	0.24514516892273	0.0688020916153781	0.102418311299838	0.146943671674129	0.104828483672192	0.0877058019307029	0.118864327762549	0.118262479197817	0.138675049056307	0.0524142418360959	0.138675049056307	0.0664048427128458	0.0605227532668802	0.0836242010007091	0.188712839024099	0.163178487966126	0.0784464540552736	0.11322770341446	0.124034734589208	0.0965609099170535	0.152387863551892	0.110940039245046	0.0716114874039433	0.0515026202624605	0.0422954934437814	0.0776735637380617	0.139771311562922	0.0784464540552736	0.0899842541331695	0.11322770341446	0.130744090092123	0.0800640769025436	0.0911921505175107	0.0716114874039433	0.125	0.160128153805087	0.0996270962773436	0.0716114874039433	0.103005240524921	0.125436301501064
MAPK1	0.139804410641947	0.117309283050866	0.159900537266708	0.12252555009203	0.119832351978812	0.247435829652697	0.147467003629155	0.155646771348437	0.109870210072262	0.121835259809855	0.0798882346525412	0.0989238733658996	0.150276151353069	0.126867190722283	0.0998602933156765	0.127994921262284	0.0478913142610576	0.171343115447655	0.0420540373583895	0.0989238733658996	0.138250315902333	0.0744692296494995	0.0866386473386862	0.0787328356524048	0.127994921262284	0.083605932469415	0.0586546415254331	0.0846606826848245	0.0599161759894059	0.0823852554571635	0.102104625076691	0.143378012617725	0.0677285461478596	0.154827611321696	0.125408898704123	0.101592819221789	0.0619710387495266	0.108125660975265	0.0856705873756239	0.0903047281971462	0.0531306428361855	1	0.355325212995014	0.0741929050244247	0.0730335695616076	0.0599161759894059	0.0938857549807597	0.0833680772720258	0.0929227987049364	0.0897524005192657	0.0860153396231644	0.115518196451582	0.118524955758754	0.0712822374419838	0.0943202124376537	0.101493752577826	0.108607292138399	0.0605782532815383	0.177882024398214	0.0816837000613531	0.143673942783173	0.0724048614255996	0.0478913142610576	0.183462863000003	0.083605932469415	0.0866386473386862	0.104274918267437	0.0563535567574008	0.0406371276887158	0.156412377401155	0.0856705873756239	0.100041692726431	0.157881070443426	0.114939154226538	0.0741929050244247	0.0711455503796044	0.0730335695616076	0.0670612535576855	0.132742245946933	0.0948199646070035	0.139841947066477	0.117309283050866	0.135457092295719	0.0829501895413997	0.110225969913367	0.0741929050244247	0.383016173142713	0.258067256351021	0.12042147547243	0.0494619366829498	0.0889319379745055	0.129957971008029
MAPK12	0.227507877596645	0.267261241912424	0.182818106031783	0.279145263119541	0.227507877596645	0.190692517849118	0.209980262782904	0.163663417676994	0.200250469728704	0.0462621002059225	0.091003151038658	0.225374467927604	0.256776295506548	0.14451832825402	0.045501575519329	0.116642368703961	0.109108945117996	0.0848952719956018	0.0958101009530607	0.169030850945703	0.157485197087178	0.0188511545271853	0.0657951694959769	0.107624400500126	0.174963553055941	0.0952380952380952	0.0890870806374748	0.115727512471569	0.045501575519329	0.271537693320852	0.0930484210398471	0.0890870806374748	0.077151674981046	0.156772360333924	0.19047619047619	0.154303349962092	0.117655201333753	0.0615846369598918	0.0975900072948533	0.154303349962092	0.12104550653376	0.355325212995014	1	0.112687233963802	0.133111665127944	0.0682523632789935	0.122226466270428	0.113960576459638	0.105851224804993	0.136319635318199	0.117579270250443	0.131590338991954	0.192879187452615	0.108266392392153	0.134303827337563	0.086710996952412	0.164957219768465	0.0690065559342354	0.062347968638855	0.0930484210398471	0.109108945117996	0.164957219768465	0.109108945117996	0.226403886999603	0.0952380952380952	0.131590338991954	0.0890870806374748	0.128388147753274	0.0617213399848368	0.17817416127495	0.0975900072948533	0.113960576459638	0.119898129866036	0.087287156094397	0.0563436169819011	0.0810440898473108	0.133111665127944	0.0916698497028211	0.137464349807054	0.0925820099772552	0.141598465080958	0.0593913870916499	0.154303349962092	0.0314970394174356	0.179374000833544	0.0563436169819011	0.188982236504614	0.587944735792131	0.117579270250443	0.0563436169819011	0.121566134770966	0.0986927542439654
REXO4	0.215352760823266	0.210818510677892	0.197385508487931	0.220192753025272	0.215352760823266	0.29277002188456	0.198761597999981	0.193649167310371	0.236939551103637	0.082107082725596	0.0538381902058166	0.133333333333333	0.15191090506255	0.205195670417031	0.107676380411633	0.207019667802706	0.129099444873581	0.296540126309456	0.0566820201265136	0.133333333333333	0.074535599249993	0	0.0778498944161523	0.0848952719956018	0.138013111868471	0.112687233963802	0.105409255338946	0.0912870929175277	0.0538381902058166	0.225374467927604	0.110096376512636	0.0351364184463153	0.136930639376292	0.231869447880084	0.169030850945703	0.0912870929175277	0.0556846046389705	0.097157233511452	0.115470053837925	0.121716123890037	0.286445949615773	0.0741929050244247	0.112687233963802	1	0.0787499230958158	0.0807572853087248	0.108465228909328	0.0898933149950989	0.12524485821703	0.0806477838545512	0.0927477791520337	0.155699788832305	0.182574185835055	0.0960768922830523	0.0317820863081864	0.136797113611354	0.0975900072948533	0.0816496580927726	0.0368855556781659	0.055048188256318	0.086066296582387	0.14638501094228	0.193649167310371	0.0824260589965244	0.169030850945703	0.155699788832305	0.105409255338946	0.101273936708367	0.0730296743340221	0.158113883008419	0.115470053837925	0.0898933149950989	0.0709326902131909	0.0516397779494322	0.0666666666666667	0.0958926602970768	0.0787499230958158	0.108465228909328	0.130120009726471	0.0730296743340221	0.0837707816583391	0.0351364184463153	0.121716123890037	0.111803398874989	0.0848952719956018	0.0666666666666667	0.117579270250443	0.0993807989999907	0.0927477791520337	0.0666666666666667	0.143838990445615	0.0778498944161523
RARB	0.127192600149779	0.124514561272938	0.102838675528659	0.130051217752471	0.127192600149779	0.0320832678857616	0.146741817720937	0.0953116064578779	0.314870142843594	0.242472241884843	0.158990750187223	0.157499846191632	0.119629720910916	0.161591432649355	0.095394450112334	0.0815139145939222	0.0762492851663023	0.180150939644418	0.251083390830662	0.354374653931171	0.264135271897687	0.0658693499283178	0.229900244935851	0.30084732633834	0.203784786484806	0.16638958140993	0.186771841909407	0.107832773203438	0.158990750187223	0.131306432859723	0.162564022190589	0.062257280636469	0.296540126309456	0.164337310699433	0.16638958140993	0.269581933008596	0.147999093736719	0.172150305012654	0.238698018814666	0.287554061875836	0.0845909868875627	0.0730335695616076	0.133111665127944	0.0787499230958158	1	0.111293525131056	0.149478497615644	0.185826155620665	0.147945344291062	0.261979029526248	0.136947758916194	0.137940146961511	0.188707353106017	0.245896556053699	0.131398934761199	0.141392503568186	0.17291712531127	0.144672846651124	0.108927550237575	0.29261523994306	0.228747855498907	0.144097604426059	0.152498570332605	0.109536397994264	0.0998337488459583	0.0919600979743406	0.269781549424699	0.149537151138645	0.237232101047565	0.311286403182345	0.136398867894095	0.265465936600949	0.125683737733532	0.243997712532167	0.314999692383263	0.22654618871544	0.325581395348837	0.256248853055389	0.134491097464321	0.301931764969628	0.197908278398117	0.186771841909407	0.179721288672397	0.220112726581406	0.20056488422556	0.236249769287447	0.183147418598252	0.176090181265125	0.219116414265911	0.354374653931171	0.25486446230487	0.275880293923022
HDAC2	0.0869565217391304	0.0851256530758749	0.0555555555555556	0.0889108448948774	0.0869565217391304	0.134044980465262	0.0802572353905128	0.117289357907105	0.119591218308735	0.209973595008704	0.130434782608696	0.107676380411633	0.0817860820109531	0.138092044166527	0.0652173913043478	0.111455642515071	0.0521286035142687	0.147382635309143	0.125880866958873	0.16151457061745	0.180578779628654	0.0540387055747515	0.125738922692386	0.137118234038212	0.139319553143838	0.136504726557987	0.106407066344844	0.0737209780774486	0.108695652173913	0.269581933008596	0.155593978566035	0.113500870767833	0.129011711635535	0.112350882940971	0.0682523632789935	0.184302445193621	0.157392812644651	0.127500009430474	0.139875721236047	0.172015615514047	0.115662986393248	0.0599161759894059	0.0682523632789935	0.0807572853087248	0.111293525131056	1	0.204385006865824	0.217786202592188	0.202288694969669	0.130257921805167	0.262152060195598	0.282912576057869	0.202732689712984	0.155178180033562	0.0769990503509018	0.15190124858318	0.0788110406239101	0.098907071009368	0.134044980465262	0.133366267342316	0.208514414057075	0.0985138007798876	0.156385810542806	0.0582444166784909	0.136504726557987	0.0943041920192897	0.156063697305771	0.163572164021906	0.117953564923918	0.148969892882781	0.0932504808240314	0.145190801728126	0.0859249725189307	0.104257207028537	0.107676380411633	0.154880618532473	0.127192600149779	0.131390361556601	0.15762208124782	0.147441956154897	0.236778532022108	0.17025130615175	0.0982946374365981	0.150482316357212	0.102838675528659	0.0807572853087248	0.204465205027383	0.120385853085769	0.187251471568285	0.107676380411633	0.116160463899355	0.172891018702031
